x_in,y_in,x_d,y_d
3.874905,-0.617623,2.287588,2.223002
3.876298,-0.616231,2.285166,2.223624
3.877688,-0.614836,2.282745,2.224246
3.879073,-0.613438,2.280323,2.224867
3.880454,-0.612038,2.277901,2.225487
3.881831,-0.610635,2.275479,2.226106
3.883203,-0.609229,2.273057,2.226725
3.884572,-0.607820,2.270634,2.227343
3.885936,-0.606409,2.268212,2.227960
3.887296,-0.604995,2.265789,2.228576
3.888651,-0.603578,2.263366,2.229191
3.890002,-0.602158,2.260943,2.229806
3.891349,-0.600736,2.258519,2.230420
3.892692,-0.599311,2.256096,2.231033
3.894031,-0.597884,2.253672,2.231645
3.895365,-0.596453,2.251248,2.232257
3.896695,-0.595020,2.248823,2.232868
3.898021,-0.593585,2.246399,2.233478
3.899342,-0.592147,2.243974,2.234087
3.900659,-0.590706,2.241550,2.234695
3.901972,-0.589262,2.239125,2.235303
3.903281,-0.587816,2.236699,2.235910
3.904585,-0.586367,2.234274,2.236516
3.905885,-0.584915,2.231848,2.237122
3.907181,-0.583461,2.229423,2.237726
3.908472,-0.582004,2.226997,2.238330
3.909759,-0.580545,2.224570,2.238933
3.911042,-0.579083,2.222144,2.239535
3.912321,-0.577618,2.219717,2.240137
3.913595,-0.576151,2.217291,2.240738
3.914865,-0.574681,2.214864,2.241338
3.916131,-0.573208,2.212437,2.241937
3.917392,-0.571733,2.210009,2.242535
3.918649,-0.570255,2.207582,2.243133
3.919902,-0.568775,2.205154,2.243730
3.921150,-0.567292,2.202726,2.244326
3.922394,-0.565806,2.200298,2.244921
3.923634,-0.564318,2.197870,2.245516
3.924870,-0.562827,2.195441,2.246110
3.926101,-0.561334,2.193013,2.246703
3.927328,-0.559838,2.190584,2.247295
3.928550,-0.558340,2.188155,2.247887
3.929768,-0.556839,2.185726,2.248477
3.930982,-0.555336,2.183296,2.249067
3.932192,-0.553829,2.180867,2.249657
3.933397,-0.552321,2.178437,2.250245
3.934598,-0.550810,2.176007,2.250833
3.935794,-0.549296,2.173577,2.251420
3.936986,-0.547780,2.171147,2.252006
3.938174,-0.546261,2.168716,2.252591
3.939358,-0.544740,2.166286,2.253176
3.940537,-0.543216,2.163855,2.253760
3.941712,-0.541690,2.161424,2.254343
3.942882,-0.540161,2.158992,2.254925
3.944048,-0.538630,2.156561,2.255507
3.945210,-0.537096,2.154129,2.256088
3.946367,-0.535560,2.151698,2.256668
3.947520,-0.534021,2.149266,2.257247
3.948669,-0.532480,2.146834,2.257826
3.949813,-0.530936,2.144401,2.258403
3.950953,-0.529390,2.141969,2.258980
3.952088,-0.527841,2.139536,2.259557
3.953219,-0.526290,2.137103,2.260132
3.954346,-0.524737,2.134670,2.260707
3.955468,-0.523181,2.132237,2.261281
3.956586,-0.521622,2.129804,2.261854
3.957700,-0.520061,2.127370,2.262427
3.958809,-0.518498,2.124936,2.262998
3.959914,-0.516932,2.122502,2.263569
3.961015,-0.515364,2.120068,2.264140
3.962111,-0.513793,2.117634,2.264709
3.963202,-0.512220,2.115199,2.265278
3.964290,-0.510645,2.112765,2.265846
3.965372,-0.509067,2.110330,2.266413
3.966451,-0.507486,2.107895,2.266979
3.967525,-0.505904,2.105460,2.267545
3.968595,-0.504319,2.103024,2.268110
3.969660,-0.502731,2.100589,2.268674
3.970721,-0.501141,2.098153,2.269237
3.971777,-0.499549,2.095717,2.269800
3.972829,-0.497955,2.093281,2.270362
3.973877,-0.496358,2.090845,2.270923
3.974920,-0.494758,2.088409,2.271483
3.975959,-0.493156,2.085972,2.272043
3.976993,-0.491552,2.083536,2.272602
3.978023,-0.489946,2.081099,2.273160
3.979049,-0.488337,2.078662,2.273718
3.980070,-0.486726,2.076224,2.274274
3.981086,-0.485113,2.073787,2.274830
3.982099,-0.483497,2.071349,2.275385
3.983106,-0.481879,2.068912,2.275940
3.984110,-0.480258,2.066474,2.276493
3.985109,-0.478636,2.064036,2.277046
3.986103,-0.477010,2.061597,2.277598
3.987093,-0.475383,2.059159,2.278150
3.988079,-0.473753,2.056720,2.278700
3.989060,-0.472121,2.054281,2.279250
3.990037,-0.470487,2.051843,2.279799
3.991009,-0.468851,2.049403,2.280348
3.991977,-0.467212,2.046964,2.280896
3.992940,-0.465571,2.044525,2.281442
3.993899,-0.463927,2.042085,2.281989
3.994854,-0.462282,2.039645,2.282534
3.995804,-0.460634,2.037205,2.283079
3.996749,-0.458983,2.034765,2.283623
3.997690,-0.457331,2.032325,2.284166
3.998627,-0.455676,2.029885,2.284708
3.999559,-0.454019,2.027444,2.285250
4.000487,-0.452360,2.025003,2.285791
4.001410,-0.450699,2.022562,2.286331
4.002329,-0.449035,2.020121,2.286871
4.003243,-0.447369,2.017680,2.287409
4.004153,-0.445701,2.015238,2.287947
4.005058,-0.444031,2.012797,2.288485
4.005959,-0.442358,2.010355,2.289021
4.006855,-0.440683,2.007913,2.289557
4.007747,-0.439006,2.005471,2.290092
4.008634,-0.437327,2.003029,2.290626
4.009517,-0.435646,2.000586,2.291160
4.010396,-0.433962,1.998144,2.291693
4.011270,-0.432277,1.995701,2.292225
4.012139,-0.430589,1.993258,2.292756
4.013004,-0.428899,1.990815,2.293287
4.013865,-0.427207,1.988372,2.293816
4.014720,-0.425512,1.985929,2.294346
4.015572,-0.423816,1.983485,2.294874
4.016419,-0.422117,1.981041,2.295402
4.017261,-0.420416,1.978598,2.295929
4.018099,-0.418713,1.976154,2.296455
4.018933,-0.417008,1.973709,2.296980
4.019762,-0.415301,1.971265,2.297505
4.020586,-0.413591,1.968821,2.298029
4.021406,-0.411880,1.966376,2.298552
4.022221,-0.410166,1.963931,2.299074
4.023032,-0.408450,1.961486,2.299596
4.023839,-0.406732,1.959041,2.300117
4.024640,-0.405012,1.956596,2.300638
4.025438,-0.403290,1.954151,2.301157
4.026231,-0.401566,1.951705,2.301676
4.027019,-0.399840,1.949259,2.302194
4.027803,-0.398112,1.946813,2.302711
4.028582,-0.396381,1.944367,2.303228
4.029356,-0.394649,1.941921,2.303744
4.030127,-0.392914,1.939475,2.304259
4.030892,-0.391178,1.937028,2.304773
4.031653,-0.389439,1.934582,2.305287
4.032410,-0.387698,1.932135,2.305800
4.033162,-0.385955,1.929688,2.306312
4.033909,-0.384210,1.927241,2.306824
4.034652,-0.382463,1.924793,2.307335
4.035391,-0.380715,1.922346,2.307845
4.036125,-0.378964,1.919898,2.308354
4.036854,-0.377211,1.917451,2.308862
4.037579,-0.375456,1.915003,2.309370
4.038299,-0.373699,1.912555,2.309877
4.039015,-0.371940,1.910107,2.310384
4.039726,-0.370178,1.907658,2.310889
4.040432,-0.368415,1.905210,2.311394
4.041134,-0.366650,1.902761,2.311899
4.041832,-0.364883,1.900312,2.312402
4.042525,-0.363114,1.897864,2.312905
4.043213,-0.361343,1.895414,2.313407
4.043897,-0.359570,1.892965,2.313908
4.044576,-0.357795,1.890516,2.314409
4.045251,-0.356018,1.888066,2.314909
4.045921,-0.354240,1.885617,2.315408
4.046586,-0.352459,1.883167,2.315906
4.047247,-0.350676,1.880717,2.316404
4.047903,-0.348891,1.878267,2.316901
4.048555,-0.347104,1.875816,2.317397
4.049202,-0.345316,1.873366,2.317892
4.049845,-0.343525,1.870916,2.318387
4.050483,-0.341733,1.868465,2.318881
4.051117,-0.339938,1.866014,2.319374
4.051745,-0.338142,1.863563,2.319867
4.052370,-0.336344,1.861112,2.320359
4.052990,-0.334543,1.858661,2.320850
4.053605,-0.332741,1.856209,2.321341
4.054215,-0.330937,1.853758,2.321830
4.054821,-0.329132,1.851306,2.322319
4.055423,-0.327324,1.848854,2.322808
4.056019,-0.325514,1.846402,2.323295
4.056612,-0.323703,1.843950,2.323782
4.057199,-0.321889,1.841498,2.324268
4.057782,-0.320074,1.839045,2.324753
4.058361,-0.318257,1.836593,2.325238
4.058934,-0.316438,1.834140,2.325722
4.059504,-0.314617,1.831687,2.326205
4.060068,-0.312794,1.829234,2.326688
4.060628,-0.310970,1.826781,2.327169
4.061184,-0.309143,1.824328,2.327651
4.061735,-0.307315,1.821874,2.328131
4.062281,-0.305485,1.819421,2.328611
4.062822,-0.303653,1.816967,2.329089
4.063359,-0.301819,1.814513,2.329568
4.063892,-0.299984,1.812059,2.330045
4.064420,-0.298147,1.809605,2.330522
4.064943,-0.296307,1.807151,2.330998
4.065461,-0.294467,1.804696,2.331473
4.065975,-0.292624,1.802242,2.331948
4.066484,-0.290779,1.799787,2.332422
4.066989,-0.288933,1.797332,2.332895
4.067489,-0.287085,1.794877,2.333367
4.067985,-0.285235,1.792422,2.333839
4.068475,-0.283383,1.789967,2.334310
4.068962,-0.281530,1.787512,2.334781
4.069443,-0.279675,1.785056,2.335250
4.069920,-0.277818,1.782601,2.335719
4.070392,-0.275959,1.780145,2.336187
4.070860,-0.274099,1.777689,2.336655
4.071323,-0.272237,1.775233,2.337122
4.071782,-0.270373,1.772777,2.337588
4.072235,-0.268507,1.770320,2.338053
4.072685,-0.266640,1.767864,2.338518
4.073129,-0.264771,1.765407,2.338981
4.073569,-0.262900,1.762951,2.339445
4.074004,-0.261027,1.760494,2.339907
4.074435,-0.259153,1.758037,2.340369
4.074861,-0.257277,1.755580,2.340830
4.075282,-0.255399,1.753122,2.341290
4.075699,-0.253520,1.750665,2.341750
4.076111,-0.251639,1.748208,2.342209
4.076518,-0.249756,1.745750,2.342667
4.076921,-0.247872,1.743292,2.343125
4.077319,-0.245986,1.740834,2.343581
4.077712,-0.244098,1.738376,2.344038
4.078101,-0.242209,1.735918,2.344493
4.078485,-0.240318,1.733460,2.344948
4.078865,-0.238425,1.731001,2.345402
4.079240,-0.236531,1.728543,2.345855
4.079610,-0.234635,1.726084,2.346307
4.079975,-0.232737,1.723625,2.346759
4.080336,-0.230838,1.721166,2.347210
4.080692,-0.228937,1.718707,2.347661
4.081044,-0.227034,1.716248,2.348111
4.081391,-0.225130,1.713789,2.348560
4.081733,-0.223224,1.711329,2.349008
4.082071,-0.221317,1.708869,2.349456
4.082403,-0.219408,1.706410,2.349902
4.082732,-0.217497,1.703950,2.350349
4.083055,-0.215585,1.701490,2.350794
4.083374,-0.213671,1.699030,2.351239
4.083688,-0.211756,1.696570,2.351683
4.083998,-0.209839,1.694109,2.352126
4.084303,-0.207921,1.691649,2.352569
4.084603,-0.206000,1.689188,2.353011
4.084898,-0.204079,1.686727,2.353452
4.085189,-0.202156,1.684266,2.353893
4.085475,-0.200231,1.681805,2.354333
4.085757,-0.198304,1.679344,2.354772
4.086034,-0.196377,1.676883,2.355210
4.086306,-0.194447,1.674422,2.355648
4.086573,-0.192516,1.671960,2.356085
4.086836,-0.190584,1.669499,2.356522
4.087094,-0.188650,1.667037,2.356957
4.087348,-0.186714,1.664575,2.357392
4.087596,-0.184777,1.662113,2.357826
4.087840,-0.182839,1.659651,2.358260
4.088080,-0.180899,1.657189,2.358693
4.088314,-0.178957,1.654726,2.359125
4.088544,-0.177014,1.652264,2.359556
4.088770,-0.175069,1.649801,2.359987
4.088990,-0.173123,1.647338,2.360417
4.089206,-0.171176,1.644876,2.360846
4.089417,-0.169227,1.642413,2.361275
4.089624,-0.167276,1.639949,2.361703
4.089826,-0.165324,1.637486,2.362130
4.090023,-0.163371,1.635023,2.362557
4.090215,-0.161416,1.632559,2.362983
4.090403,-0.159460,1.630096,2.363408
4.090586,-0.157502,1.627632,2.363832
4.090765,-0.155543,1.625168,2.364256
4.090938,-0.153582,1.622704,2.364679
4.091107,-0.151620,1.620240,2.365102
4.091271,-0.149656,1.617776,2.365523
4.091431,-0.147691,1.615312,2.365944
4.091586,-0.145725,1.612847,2.366364
4.091736,-0.143757,1.610383,2.366784
4.091881,-0.141788,1.607918,2.367203
4.092022,-0.139818,1.605453,2.367621
4.092158,-0.137846,1.602989,2.368039
4.092289,-0.135872,1.600524,2.368455
4.092416,-0.133897,1.598058,2.368872
4.092538,-0.131921,1.595593,2.369287
4.092655,-0.129944,1.593128,2.369702
4.092768,-0.127965,1.590662,2.370116
4.092875,-0.125984,1.588197,2.370529
4.092978,-0.124003,1.585731,2.370942
4.093077,-0.122020,1.583265,2.371354
4.093170,-0.120035,1.580799,2.371765
4.093259,-0.118050,1.578333,2.372175
4.093344,-0.116062,1.575867,2.372585
4.093423,-0.114074,1.573401,2.372994
4.093498,-0.112084,1.570934,2.373403
4.093568,-0.110093,1.568468,2.373811
4.093633,-0.108101,1.566001,2.374218
4.093694,-0.106107,1.563534,2.374624
4.093750,-0.104112,1.561068,2.375030
4.093801,-0.102116,1.558601,2.375435
4.093847,-0.100118,1.556134,2.375839
4.093889,-0.098119,1.553666,2.376243
4.093926,-0.096119,1.551199,2.376646
4.093958,-0.094117,1.548732,2.377048
4.093986,-0.092114,1.546264,2.377450
4.094009,-0.090110,1.543796,2.377851
4.094027,-0.088105,1.541329,2.378251
4.094040,-0.086098,1.538861,2.378650
4.094049,-0.084090,1.536393,2.379049
4.094053,-0.082081,1.533925,2.379447
4.094052,-0.080070,1.531456,2.379845
4.094046,-0.078059,1.528988,2.380241
4.094036,-0.076046,1.526520,2.380637
4.094021,-0.074031,1.524051,2.381033
4.094001,-0.072016,1.521583,2.381427
4.093977,-0.069999,1.519114,2.381821
4.093947,-0.067981,1.516645,2.382215
4.093913,-0.065962,1.514176,2.382607
4.093875,-0.063942,1.511707,2.382999
4.093831,-0.061920,1.509238,2.383391
4.093783,-0.059897,1.506768,2.383781
4.093730,-0.057873,1.504299,2.384171
4.093673,-0.055848,1.501829,2.384560
4.093610,-0.053822,1.499360,2.384949
4.093543,-0.051794,1.496890,2.385336
4.093471,-0.049765,1.494420,2.385724
4.093395,-0.047735,1.491950,2.386110
4.093313,-0.045704,1.489480,2.386496
4.093227,-0.043672,1.487010,2.386881
4.093137,-0.041638,1.484540,2.387265
4.093041,-0.039604,1.482069,2.387649
4.092941,-0.037568,1.479599,2.388032
4.092836,-0.035531,1.477128,2.388414
4.092726,-0.033493,1.474658,2.388796
4.092611,-0.031454,1.472187,2.389177
4.092492,-0.029413,1.469716,2.389557
4.092368,-0.027372,1.467245,2.389937
4.092239,-0.025329,1.464774,2.390316
4.092106,-0.023285,1.462303,2.390694
4.091968,-0.021240,1.459831,2.391072
4.091825,-0.019194,1.457360,2.391448
4.091677,-0.017147,1.454888,2.391825
4.091524,-0.015099,1.452417,2.392200
4.091367,-0.013050,1.449945,2.392575
4.091205,-0.010999,1.447473,2.392949
4.091038,-0.008948,1.445001,2.393323
4.090867,-0.006895,1.442529,2.393695
4.090691,-0.004842,1.440057,2.394067
4.090510,-0.002787,1.437585,2.394439
4.090324,-0.000731,1.435112,2.394810
4.090133,0.001326,1.432640,2.395180
4.089938,0.003384,1.430167,2.395549
4.089738,0.005443,1.427695,2.395918
4.089533,0.007503,1.425222,2.396286
4.089324,0.009564,1.422749,2.396653
4.089109,0.011626,1.420276,2.397020
4.088890,0.013689,1.417803,2.397386
4.088667,0.015754,1.415330,2.397751
4.088438,0.017819,1.412856,2.398116
4.088205,0.019885,1.410383,2.398480
4.087967,0.021952,1.407910,2.398843
4.087724,0.024021,1.405436,2.399206
4.087476,0.026090,1.402962,2.399567
4.087224,0.028160,1.400489,2.399929
4.086967,0.030231,1.398015,2.400289
4.086705,0.032304,1.395541,2.400649
4.086439,0.034377,1.393067,2.401008
4.086167,0.036451,1.390593,2.401367
4.085891,0.038526,1.388118,2.401725
4.085610,0.040603,1.385644,2.402082
4.085325,0.042680,1.383170,2.402438
4.085034,0.044758,1.380695,2.402794
4.084739,0.046837,1.378220,2.403149
4.084439,0.048917,1.375746,2.403504
4.084134,0.050998,1.373271,2.403858
4.083825,0.053080,1.370796,2.404211
4.083511,0.055163,1.368321,2.404563
4.083192,0.057247,1.365846,2.404915
4.082868,0.059332,1.363370,2.405266
4.082540,0.061417,1.360895,2.405617
4.082206,0.063504,1.358420,2.405966
4.081868,0.065592,1.355944,2.406315
4.081525,0.067680,1.353469,2.406664
4.081178,0.069769,1.350993,2.407012
4.080826,0.071860,1.348517,2.407359
4.080469,0.073951,1.346041,2.407705
4.080107,0.076043,1.343565,2.408051
4.079740,0.078136,1.341089,2.408396
4.079369,0.080230,1.338613,2.408740
4.078993,0.082324,1.336137,2.409084
4.078612,0.084420,1.333660,2.409427
4.078226,0.086516,1.331184,2.409769
4.077836,0.088614,1.328707,2.410111
4.077440,0.090712,1.326231,2.410452
4.077040,0.092811,1.323754,2.410792
4.076636,0.094911,1.321277,2.411132
4.076226,0.097011,1.318800,2.411471
4.075812,0.099113,1.316323,2.411809
4.075393,0.101215,1.313846,2.412147
4.074969,0.103319,1.311369,2.412484
4.074541,0.105423,1.308892,2.412820
4.074107,0.107527,1.306414,2.413156
4.073669,0.109633,1.303937,2.413491
4.073226,0.111740,1.301459,2.413825
4.072779,0.113847,1.298982,2.414159
4.072326,0.115955,1.296504,2.414492
4.071869,0.118064,1.294026,2.414824
4.071407,0.120174,1.291548,2.415155
4.070940,0.122284,1.289070,2.415486
4.070469,0.124396,1.286592,2.415817
4.069993,0.126508,1.284114,2.416146
4.069512,0.128620,1.281636,2.416475
4.069026,0.130734,1.279157,2.416803
4.068535,0.132848,1.276679,2.417131
4.068040,0.134964,1.274200,2.417458
4.067540,0.137079,1.271722,2.417784
4.067035,0.139196,1.269243,2.418110
4.066525,0.141313,1.266764,2.418435
4.066011,0.143432,1.264285,2.418759
4.065492,0.145550,1.261806,2.419083
4.064968,0.147670,1.259327,2.419406
4.064439,0.149790,1.256848,2.419728
4.063906,0.151911,1.254369,2.420049
4.063367,0.154033,1.251890,2.420370
4.062824,0.156156,1.249410,2.420691
4.062277,0.158279,1.246931,2.421010
4.061724,0.160403,1.244451,2.421329
4.061167,0.162527,1.241972,2.421648
4.060605,0.164653,1.239492,2.421965
4.060038,0.166779,1.237012,2.422282
4.059466,0.168905,1.234532,2.422598
4.058890,0.171033,1.232052,2.422914
4.058309,0.173161,1.229572,2.423229
4.057723,0.175289,1.227092,2.423543
4.057132,0.177419,1.224612,2.423857
4.056536,0.179549,1.222131,2.424170
4.055936,0.181679,1.219651,2.424482
4.055331,0.183811,1.217170,2.424794
4.054721,0.185943,1.214690,2.425105
4.054107,0.188075,1.212209,2.425415
4.053488,0.190209,1.209728,2.425724
4.052863,0.192342,1.207248,2.426033
4.052235,0.194477,1.204767,2.426342
4.051601,0.196612,1.202286,2.426649
4.050963,0.198748,1.199805,2.426956
4.050319,0.200884,1.197323,2.427263
4.049671,0.203021,1.194842,2.427568
4.049019,0.205159,1.192361,2.427873
4.048361,0.207297,1.189879,2.428178
4.047699,0.209436,1.187398,2.428481
4.047032,0.211575,1.184916,2.428784
4.046360,0.213715,1.182435,2.429087
4.045684,0.215856,1.179953,2.429388
4.045003,0.217997,1.177471,2.429689
4.044316,0.220139,1.174989,2.429990
4.043626,0.222281,1.172507,2.430289
4.042930,0.224424,1.170025,2.430588
4.042230,0.226567,1.167543,2.430887
4.041525,0.228711,1.165061,2.431185
4.040815,0.230856,1.162579,2.431482
4.040100,0.233001,1.160096,2.431778
4.039381,0.235146,1.157614,2.432074
4.038656,0.237292,1.155131,2.432369
4.037927,0.239439,1.152649,2.432663
4.037194,0.241586,1.150166,2.432957
4.036455,0.243734,1.147683,2.433250
4.035712,0.245882,1.145200,2.433542
4.034964,0.248031,1.142717,2.433834
4.034211,0.250180,1.140234,2.434125
4.033454,0.252330,1.137751,2.434416
4.032691,0.254480,1.135268,2.434706
4.031924,0.256631,1.132785,2.434995
4.031153,0.258782,1.130302,2.435283
4.030376,0.260934,1.127818,2.435571
4.029595,0.263086,1.125335,2.435858
4.028809,0.265239,1.122851,2.436145
4.028018,0.267392,1.120368,2.436431
4.027222,0.269546,1.117884,2.436716
4.026422,0.271700,1.115400,2.437000
4.025616,0.273854,1.112916,2.437284
4.024807,0.276009,1.110433,2.437567
4.023992,0.278165,1.107949,2.437850
4.023173,0.280320,1.105465,2.438132
4.022348,0.282477,1.102980,2.438413
4.021519,0.284634,1.100496,2.438694
4.020686,0.286791,1.098012,2.438974
4.019847,0.288948,1.095528,2.439253
4.019004,0.291106,1.093043,2.439532
4.018156,0.293265,1.090559,2.439810
4.017303,0.295424,1.088074,2.440087
4.016446,0.297583,1.085589,2.440363
4.015584,0.299743,1.083105,2.440639
4.014717,0.301903,1.080620,2.440915
4.013845,0.304063,1.078135,2.441190
4.012968,0.306224,1.075650,2.441464
4.012087,0.308385,1.073165,2.441737
4.011201,0.310547,1.070680,2.442010
4.010310,0.312709,1.068195,2.442282
4.009415,0.314871,1.065710,2.442553
4.008515,0.317034,1.063224,2.442824
4.007609,0.319197,1.060739,2.443094
4.006700,0.321360,1.058254,2.443363
4.005785,0.323524,1.055768,2.443632
4.004866,0.325688,1.053282,2.443900
4.003942,0.327853,1.050797,2.444168
4.003013,0.330018,1.048311,2.444435
4.002080,0.332183,1.045825,2.444701
4.001141,0.334348,1.043339,2.444966
4.000198,0.336514,1.040854,2.445231
3.999251,0.338680,1.038368,2.445495
3.998298,0.340847,1.035881,2.445759
3.997341,0.343014,1.033395,2.446022
3.996379,0.345181,1.030909,2.446284
3.995412,0.347348,1.028423,2.446546
3.994441,0.349516,1.025937,2.446807
3.993464,0.351684,1.023450,2.447067
3.992483,0.353852,1.020964,2.447327
3.991498,0.356020,1.018477,2.447586
3.990507,0.358189,1.015990,2.447844
3.989512,0.360358,1.013504,2.448102
3.988512,0.362528,1.011017,2.448359
3.987507,0.364697,1.008530,2.448615
3.986498,0.366867,1.006043,2.448871
3.985484,0.369037,1.003556,2.449126
3.984465,0.371208,1.001069,2.449381
3.983441,0.373379,0.998582,2.449634
3.982413,0.375549,0.996095,2.449887
3.981380,0.377721,0.993608,2.450140
3.980342,0.379892,0.991121,2.450392
3.979299,0.382064,0.988633,2.450643
3.978252,0.384235,0.986146,2.450894
3.977200,0.386407,0.983658,2.451143
3.976143,0.388580,0.981171,2.451393
3.975081,0.390752,0.978683,2.451641
3.974015,0.392925,0.976196,2.451889
3.972944,0.395098,0.973708,2.452136
3.971868,0.397271,0.971220,2.452383
3.970788,0.399444,0.968732,2.452629
3.969703,0.401618,0.966244,2.452874
3.968613,0.403791,0.963756,2.453119
3.967518,0.405965,0.961268,2.453363
3.966419,0.408139,0.958780,2.453607
3.965315,0.410313,0.956292,2.453849
3.964206,0.412488,0.953804,2.454091
3.963092,0.414662,0.951315,2.454333
3.961974,0.416837,0.948827,2.454574
3.960851,0.419012,0.946338,2.454814
3.959723,0.421187,0.943850,2.455053
3.958591,0.423362,0.941361,2.455292
3.957454,0.425537,0.938873,2.455530
3.956312,0.427713,0.936384,2.455768
3.955165,0.429888,0.933895,2.456005
3.954014,0.432064,0.931407,2.456241
3.952858,0.434240,0.928918,2.456477
3.951697,0.436416,0.926429,2.456712
3.950532,0.438592,0.923940,2.456946
3.949361,0.440768,0.921451,2.457180
3.948186,0.442944,0.918962,2.457413
3.947007,0.445121,0.916472,2.457645
3.945822,0.447297,0.913983,2.457877
3.944633,0.449474,0.911494,2.458108
3.943440,0.451650,0.909004,2.458338
3.942241,0.453827,0.906515,2.458568
3.941038,0.456004,0.904026,2.458797
3.939830,0.458181,0.901536,2.459026
3.938617,0.460357,0.899046,2.459254
3.937400,0.462534,0.896557,2.459481
3.936178,0.464712,0.894067,2.459708
3.934951,0.466889,0.891577,2.459933
3.933720,0.469066,0.889088,2.460159
3.932484,0.471243,0.886598,2.460383
3.931243,0.473420,0.884108,2.460607
3.929997,0.475598,0.881618,2.460831
3.928747,0.477775,0.879128,2.461053
3.927492,0.479952,0.876637,2.461275
3.926232,0.482130,0.874147,2.461497
3.924968,0.484307,0.871657,2.461718
3.923699,0.486485,0.869167,2.461938
3.922425,0.488662,0.866676,2.462157
3.921147,0.490840,0.864186,2.462376
3.919863,0.493017,0.861696,2.462594
3.918576,0.495195,0.859205,2.462812
3.917283,0.497372,0.856714,2.463029
3.915986,0.499550,0.854224,2.463245
3.914684,0.501727,0.851733,2.463461
3.913377,0.503904,0.849242,2.463675
3.912066,0.506082,0.846752,2.463890
3.910750,0.508259,0.844261,2.464103
3.909429,0.510437,0.841770,2.464317
3.908104,0.512614,0.839279,2.464529
3.906774,0.514791,0.836788,2.464741
3.905439,0.516968,0.834297,2.464952
3.904100,0.519146,0.831806,2.465162
3.902756,0.521323,0.829315,2.465372
3.901407,0.523500,0.826823,2.465581
3.900053,0.525677,0.824332,2.465790
3.898695,0.527854,0.821841,2.465998
3.897332,0.530031,0.819349,2.466205
3.895965,0.532208,0.816858,2.466412
3.894593,0.534384,0.814366,2.466617
3.893216,0.536561,0.811875,2.466823
3.891834,0.538738,0.809383,2.467028
3.890448,0.540914,0.806892,2.467232
3.889057,0.543090,0.804400,2.467435
3.887662,0.545267,0.801908,2.467638
3.886261,0.547443,0.799416,2.467840
3.884856,0.549619,0.796924,2.468041
3.883447,0.551795,0.794432,2.468242
3.882033,0.553971,0.791940,2.468442
3.880614,0.556147,0.789448,2.468642
3.879190,0.558322,0.786956,2.468841
3.877762,0.560498,0.784464,2.469039
3.876329,0.562673,0.781972,2.469237
3.874891,0.564848,0.779480,2.469434
3.873449,0.567023,0.776988,2.469630
3.872002,0.569198,0.774495,2.469826
3.870551,0.571373,0.772003,2.470021
3.869095,0.573548,0.769510,2.470215
3.867634,0.575722,0.767018,2.470409
3.866168,0.577896,0.764525,2.470602
3.864698,0.580071,0.762033,2.470795
3.863223,0.582245,0.759540,2.470987
3.861744,0.584418,0.757048,2.471178
