x_in,y_in,x_d,y_d
2.738229,-1.226605,0.033442,0.346396
2.741113,-1.223150,0.032427,0.341113
2.743984,-1.219681,0.031427,0.335832
2.746844,-1.216199,0.030444,0.330550
2.749691,-1.212705,0.029476,0.325269
2.752525,-1.209197,0.028524,0.319988
2.755347,-1.205677,0.027587,0.314707
2.758157,-1.202144,0.026667,0.309427
2.760954,-1.198599,0.025762,0.304146
2.763739,-1.195040,0.024873,0.298867
2.766510,-1.191470,0.024000,0.293587
2.769270,-1.187887,0.023143,0.288308
2.772016,-1.184291,0.022301,0.283030
2.774750,-1.180683,0.021476,0.277752
2.777471,-1.177063,0.020665,0.272474
2.780179,-1.173431,0.019871,0.267197
2.782875,-1.169786,0.019093,0.261920
2.785557,-1.166130,0.018330,0.256643
2.788227,-1.162461,0.017582,0.251367
2.790884,-1.158781,0.016851,0.246092
2.793528,-1.155088,0.016135,0.240817
2.796158,-1.151384,0.015435,0.235543
2.798776,-1.147668,0.014751,0.230269
2.801381,-1.143940,0.014082,0.224996
2.803972,-1.140201,0.013429,0.219723
2.806551,-1.136450,0.012791,0.214451
2.809116,-1.132688,0.012169,0.209180
2.811668,-1.128914,0.011563,0.203909
2.814207,-1.125129,0.010972,0.198639
2.816733,-1.121333,0.010397,0.193370
2.819245,-1.117526,0.009838,0.188101
2.821744,-1.113707,0.009294,0.182834
2.824230,-1.109877,0.008766,0.177566
2.826702,-1.106036,0.008253,0.172300
2.829161,-1.102185,0.007756,0.167035
2.831607,-1.098322,0.007275,0.161770
2.834039,-1.094449,0.006809,0.156506
2.836458,-1.090565,0.006358,0.151243
2.838863,-1.086670,0.005923,0.145981
2.841254,-1.082764,0.005504,0.140720
2.843632,-1.078848,0.005100,0.135460
2.845997,-1.074922,0.004711,0.130201
2.848347,-1.070985,0.004338,0.124942
2.850684,-1.067038,0.003981,0.119685
2.853008,-1.063081,0.003639,0.114429
2.855318,-1.059113,0.003312,0.109174
2.857614,-1.055135,0.003001,0.103919
2.859896,-1.051148,0.002705,0.098666
2.862165,-1.047150,0.002425,0.093415
2.864419,-1.043142,0.002160,0.088164
2.866660,-1.039125,0.001910,0.082914
2.868887,-1.035097,0.001676,0.077666
2.871101,-1.031060,0.001457,0.072419
2.873300,-1.027014,0.001254,0.067173
2.875486,-1.022957,0.001065,0.061929
2.877657,-1.018892,0.000893,0.056686
2.879815,-1.014817,0.000735,0.051444
2.881958,-1.010732,0.000593,0.046203
2.884088,-1.006638,0.000466,0.040964
2.886204,-1.002535,0.000355,0.035727
2.888305,-0.998423,0.000258,0.030490
2.890393,-0.994302,0.000177,0.025256
2.892466,-0.990172,0.000111,0.020022
2.894526,-0.986033,0.000061,0.014791
2.896571,-0.981885,0.000025,0.009561
2.898602,-0.977728,0.000005,0.004332
2.900619,-0.973562,0.000000,-0.000895
2.902622,-0.969388,0.000010,-0.006120
2.904611,-0.965205,0.000036,-0.011343
2.906585,-0.961014,0.000076,-0.016565
2.908546,-0.956814,0.000132,-0.021785
2.910492,-0.952606,0.000203,-0.027003
2.912423,-0.948389,0.000288,-0.032219
2.914341,-0.944165,0.000389,-0.037434
2.916244,-0.939932,0.000505,-0.042647
2.918133,-0.935691,0.000636,-0.047857
2.920008,-0.931442,0.000782,-0.053066
2.921868,-0.927185,0.000943,-0.058273
2.923714,-0.922920,0.001119,-0.063478
2.925546,-0.918648,0.001310,-0.068680
2.927363,-0.914367,0.001516,-0.073881
2.929166,-0.910079,0.001737,-0.079079
2.930955,-0.905784,0.001973,-0.084276
2.932729,-0.901480,0.002224,-0.089470
2.934489,-0.897170,0.002490,-0.094662
2.936234,-0.892852,0.002770,-0.099851
2.937965,-0.888526,0.003066,-0.105039
2.939681,-0.884194,0.003376,-0.110224
2.941383,-0.879854,0.003701,-0.115407
2.943071,-0.875507,0.004041,-0.120587
2.944744,-0.871153,0.004395,-0.125765
2.946403,-0.866792,0.004765,-0.130940
2.948047,-0.862424,0.005149,-0.136113
2.949676,-0.858050,0.005548,-0.141283
2.951291,-0.853668,0.005961,-0.146451
2.952892,-0.849280,0.006389,-0.151616
2.954478,-0.844885,0.006832,-0.156778
2.956049,-0.840484,0.007290,-0.161938
2.957606,-0.836076,0.007762,-0.167095
2.959148,-0.831662,0.008248,-0.172249
2.960676,-0.827242,0.008750,-0.177401
2.962189,-0.822815,0.009265,-0.182549
2.963687,-0.818382,0.009796,-0.187695
2.965171,-0.813943,0.010340,-0.192837
2.966641,-0.809497,0.010899,-0.197977
2.968096,-0.805046,0.011473,-0.203114
2.969536,-0.800589,0.012061,-0.208247
2.970961,-0.796126,0.012663,-0.213378
2.972372,-0.791657,0.013280,-0.218505
2.973769,-0.787182,0.013911,-0.223630
2.975150,-0.782702,0.014556,-0.228751
2.976517,-0.778216,0.015216,-0.233868
2.977870,-0.773725,0.015890,-0.238983
2.979207,-0.769228,0.016578,-0.244094
2.980530,-0.764726,0.017280,-0.249202
2.981839,-0.760218,0.017997,-0.254306
2.983133,-0.755706,0.018727,-0.259407
2.984412,-0.751188,0.019472,-0.264504
2.985676,-0.746665,0.020231,-0.269598
2.986926,-0.742136,0.021003,-0.274688
2.988161,-0.737603,0.021790,-0.279775
2.989382,-0.733065,0.022591,-0.284857
2.990588,-0.728522,0.023406,-0.289937
2.991779,-0.723975,0.024234,-0.295012
2.992955,-0.719422,0.025077,-0.300083
2.994117,-0.714865,0.025933,-0.305151
2.995264,-0.710304,0.026803,-0.310215
2.996397,-0.705738,0.027687,-0.315275
2.997515,-0.701167,0.028585,-0.320331
2.998618,-0.696592,0.029496,-0.325382
2.999706,-0.692013,0.030421,-0.330430
3.000780,-0.687429,0.031360,-0.335474
3.001839,-0.682842,0.032313,-0.340513
3.002884,-0.678250,0.033278,-0.345548
3.003914,-0.673654,0.034258,-0.350579
3.004929,-0.669054,0.035251,-0.355606
3.005929,-0.664450,0.036257,-0.360628
3.006915,-0.659842,0.037277,-0.365646
3.007886,-0.655231,0.038310,-0.370660
3.008843,-0.650616,0.039357,-0.375669
3.009785,-0.645997,0.040417,-0.380673
3.010712,-0.641374,0.041490,-0.385673
3.011624,-0.636748,0.042576,-0.390668
3.012522,-0.632119,0.043676,-0.395659
3.013405,-0.627486,0.044788,-0.400645
3.014274,-0.622849,0.045914,-0.405626
3.015128,-0.618210,0.047053,-0.410602
3.015967,-0.613567,0.048205,-0.415573
3.016792,-0.608921,0.049370,-0.420540
3.017602,-0.604272,0.050548,-0.425501
3.018398,-0.599620,0.051738,-0.430458
3.019178,-0.594965,0.052942,-0.435409
3.019945,-0.590307,0.054158,-0.440356
3.020696,-0.585646,0.055387,-0.445297
3.021433,-0.580982,0.056629,-0.450233
3.022156,-0.576316,0.057883,-0.455164
3.022864,-0.571647,0.059150,-0.460089
3.023557,-0.566975,0.060430,-0.465009
3.024236,-0.562301,0.061722,-0.469924
3.024900,-0.557624,0.063027,-0.474833
3.025549,-0.552945,0.064344,-0.479737
3.026184,-0.548264,0.065673,-0.484635
3.026805,-0.543580,0.067015,-0.489528
3.027410,-0.538894,0.068369,-0.494415
3.028002,-0.534205,0.069735,-0.499296
3.028579,-0.529515,0.071114,-0.504172
3.029141,-0.524823,0.072505,-0.509042
3.029689,-0.520128,0.073907,-0.513906
3.030222,-0.515432,0.075322,-0.518764
3.030741,-0.510734,0.076749,-0.523616
3.031245,-0.506033,0.078187,-0.528463
3.031735,-0.501332,0.079638,-0.533303
3.032210,-0.496628,0.081100,-0.538137
3.032671,-0.491923,0.082574,-0.542965
3.033117,-0.487216,0.084060,-0.547787
3.033549,-0.482507,0.085557,-0.552603
3.033966,-0.477797,0.087066,-0.557412
3.034369,-0.473086,0.088586,-0.562215
3.034758,-0.468373,0.090118,-0.567012
3.035132,-0.463659,0.091662,-0.571802
3.035492,-0.458944,0.093217,-0.576586
3.035837,-0.454228,0.094783,-0.581364
3.036168,-0.449510,0.096360,-0.586134
3.036485,-0.444791,0.097949,-0.590899
3.036787,-0.440072,0.099548,-0.595656
3.037075,-0.435351,0.101159,-0.600407
3.037348,-0.430629,0.102781,-0.605151
3.037607,-0.425907,0.104413,-0.609888
3.037852,-0.421183,0.106057,-0.614619
3.038082,-0.416459,0.107711,-0.619342
3.038299,-0.411734,0.109377,-0.624059
3.038500,-0.407009,0.111053,-0.628768
3.038688,-0.402283,0.112739,-0.633471
3.038861,-0.397556,0.114436,-0.638166
3.039020,-0.392829,0.116144,-0.642854
3.039165,-0.388101,0.117862,-0.647535
3.039295,-0.383373,0.119590,-0.652209
3.039412,-0.378645,0.121329,-0.656875
3.039514,-0.373917,0.123078,-0.661535
3.039601,-0.369188,0.124837,-0.666186
3.039675,-0.364459,0.126607,-0.670831
3.039734,-0.359730,0.128386,-0.675467
3.039779,-0.355000,0.130176,-0.680097
3.039810,-0.350271,0.131975,-0.684718
3.039827,-0.345542,0.133784,-0.689332
3.039830,-0.340813,0.135603,-0.693939
3.039819,-0.336084,0.137432,-0.698537
3.039793,-0.331355,0.139270,-0.703128
3.039753,-0.326627,0.141118,-0.707711
3.039699,-0.321898,0.142975,-0.712287
3.039632,-0.317170,0.144842,-0.716854
3.039550,-0.312443,0.146718,-0.721413
3.039454,-0.307716,0.148604,-0.725964
3.039343,-0.302989,0.150499,-0.730508
3.039219,-0.298263,0.152403,-0.735043
3.039081,-0.293537,0.154316,-0.739570
3.038929,-0.288812,0.156237,-0.744088
3.038763,-0.284088,0.158168,-0.748599
3.038583,-0.279364,0.160108,-0.753101
3.038388,-0.274642,0.162057,-0.757595
3.038180,-0.269920,0.164014,-0.762080
3.037958,-0.265198,0.165980,-0.766557
3.037722,-0.260478,0.167954,-0.771026
3.037472,-0.255759,0.169937,-0.775486
3.037208,-0.251041,0.171929,-0.779937
3.036930,-0.246324,0.173928,-0.784380
3.036639,-0.241608,0.175936,-0.788814
3.036333,-0.236893,0.177953,-0.793240
3.036014,-0.232179,0.179977,-0.797656
3.035680,-0.227466,0.182009,-0.802064
3.035333,-0.222755,0.184049,-0.806463
3.034972,-0.218045,0.186097,-0.810853
3.034597,-0.213337,0.188153,-0.815235
3.034209,-0.208630,0.190217,-0.819607
3.033806,-0.203924,0.192288,-0.823970
3.033390,-0.199220,0.194367,-0.828324
3.032960,-0.194517,0.196453,-0.832669
3.032517,-0.189816,0.198547,-0.837005
3.032059,-0.185117,0.200648,-0.841332
