x_in,y_in,x_d,y_d
2.928419,-1.122201,2.364314,1.943296
2.930924,-1.120599,2.367288,1.943152
2.933425,-1.118994,2.370259,1.943007
2.935922,-1.117385,2.373225,1.942862
2.938414,-1.115772,2.376188,1.942717
2.940903,-1.114157,2.379146,1.942572
2.943387,-1.112538,2.382101,1.942427
2.945867,-1.110916,2.385051,1.942282
2.948343,-1.109291,2.387997,1.942138
2.950815,-1.107662,2.390939,1.941993
2.953282,-1.106030,2.393877,1.941848
2.955746,-1.104395,2.396811,1.941703
2.958205,-1.102757,2.399741,1.941559
2.960660,-1.101115,2.402667,1.941414
2.963111,-1.099470,2.405589,1.941269
2.965557,-1.097822,2.408506,1.941124
2.968000,-1.096171,2.411419,1.940980
2.970438,-1.094517,2.414329,1.940835
2.972872,-1.092859,2.417234,1.940690
2.975302,-1.091198,2.420135,1.940546
2.977727,-1.089534,2.423031,1.940401
2.980149,-1.087867,2.425924,1.940257
2.982566,-1.086196,2.428812,1.940112
2.984979,-1.084523,2.431697,1.939968
2.987388,-1.082846,2.434577,1.939823
2.989792,-1.081166,2.437453,1.939679
2.992193,-1.079483,2.440324,1.939534
2.994589,-1.077797,2.443192,1.939390
2.996981,-1.076107,2.446055,1.939245
2.999368,-1.074415,2.448914,1.939101
3.001752,-1.072719,2.451769,1.938957
3.004131,-1.071021,2.454620,1.938812
3.006506,-1.069319,2.457466,1.938668
3.008877,-1.067614,2.460309,1.938524
3.011244,-1.065906,2.463147,1.938380
3.013606,-1.064194,2.465980,1.938236
3.015964,-1.062480,2.468810,1.938092
3.018318,-1.060763,2.471635,1.937948
3.020668,-1.059042,2.474456,1.937804
3.023013,-1.057319,2.477273,1.937660
3.025355,-1.055592,2.480085,1.937516
3.027692,-1.053863,2.482894,1.937372
3.030024,-1.052130,2.485698,1.937228
3.032353,-1.050394,2.488497,1.937084
3.034677,-1.048656,2.491293,1.936940
3.036997,-1.046914,2.494084,1.936797
3.039313,-1.045169,2.496871,1.936653
