x_in,y_in,x_d,y_d
1.336280,-1.612910,18.858844,0.998869
1.339771,-1.615902,18.856543,0.999846
1.343263,-1.618890,18.854242,1.000822
1.346757,-1.621872,18.851940,1.001798
1.350253,-1.624849,18.849637,1.002772
1.353750,-1.627821,18.847335,1.003745
1.357249,-1.630788,18.845031,1.004718
1.360750,-1.633750,18.842728,1.005689
1.364252,-1.636707,18.840424,1.006660
1.367756,-1.639659,18.838120,1.007630
1.371262,-1.642606,18.835815,1.008599
1.374769,-1.645548,18.833510,1.009567
1.378278,-1.648485,18.831205,1.010534
1.381789,-1.651416,18.828899,1.011500
1.385301,-1.654343,18.826593,1.012465
1.388815,-1.657265,18.824287,1.013430
1.392330,-1.660181,18.821980,1.014394
1.395848,-1.663093,18.819673,1.015356
1.399367,-1.665999,18.817365,1.016318
1.402887,-1.668901,18.815057,1.017279
1.406409,-1.671797,18.812749,1.018239
1.409933,-1.674689,18.810440,1.019198
1.413459,-1.677575,18.808131,1.020157
1.416986,-1.680456,18.805822,1.021114
1.420515,-1.683332,18.803512,1.022071
1.424046,-1.686203,18.801202,1.023026
1.427578,-1.689070,18.798891,1.023981
1.431112,-1.691931,18.796581,1.024935
1.434647,-1.694787,18.794269,1.025889
1.438184,-1.697637,18.791958,1.026841
1.441723,-1.700483,18.789646,1.027792
1.445264,-1.703324,18.787334,1.028743
1.448806,-1.706160,18.785021,1.029693
1.452350,-1.708991,18.782708,1.030642
1.455895,-1.711816,18.780395,1.031590
1.459442,-1.714637,18.778081,1.032537
1.462991,-1.717453,18.775768,1.033483
1.466541,-1.720263,18.773453,1.034429
1.470094,-1.723069,18.771139,1.035373
1.473647,-1.725869,18.768824,1.036317
1.477203,-1.728664,18.766508,1.037260
1.480760,-1.731455,18.764193,1.038202
1.484319,-1.734240,18.761877,1.039144
1.487879,-1.737020,18.759560,1.040084
1.491441,-1.739795,18.757244,1.041024
1.495005,-1.742566,18.754927,1.041963
1.498571,-1.745331,18.752609,1.042901
1.502138,-1.748091,18.750292,1.043838
1.505707,-1.750846,18.747973,1.044774
1.509277,-1.753596,18.745655,1.045710
1.512849,-1.756341,18.743336,1.046645
1.516423,-1.759081,18.741017,1.047579
1.519999,-1.761815,18.738698,1.048512
1.523576,-1.764545,18.736378,1.049444
1.527155,-1.767270,18.734058,1.050375
1.530735,-1.769990,18.731738,1.051306
1.534317,-1.772705,18.729418,1.052236
1.537901,-1.775414,18.727097,1.053165
1.541487,-1.778119,18.724775,1.054093
1.545074,-1.780818,18.722454,1.055021
1.548663,-1.783513,18.720132,1.055947
1.552254,-1.786203,18.717810,1.056873
1.555846,-1.788887,18.715487,1.057798
1.559441,-1.791567,18.713164,1.058723
1.563036,-1.794241,18.710841,1.059646
1.566634,-1.796911,18.708517,1.060569
1.570233,-1.799575,18.706194,1.061491
1.573834,-1.802235,18.703869,1.062412
1.577436,-1.804889,18.701545,1.063332
1.581041,-1.807538,18.699220,1.064251
1.584647,-1.810183,18.696895,1.065170
1.588255,-1.812822,18.694570,1.066088
1.591864,-1.815457,18.692244,1.067005
1.595475,-1.818086,18.689918,1.067922
1.599088,-1.820710,18.687592,1.068837
1.602703,-1.823330,18.685265,1.069752
1.606319,-1.825944,18.682938,1.070666
1.609937,-1.828553,18.680611,1.071579
1.613557,-1.831158,18.678284,1.072492
1.617178,-1.833757,18.675956,1.073404
1.620801,-1.836351,18.673628,1.074315
1.624426,-1.838940,18.671299,1.075225
1.628053,-1.841525,18.668970,1.076134
1.631682,-1.844104,18.666641,1.077043
1.635312,-1.846678,18.664312,1.077951
1.638944,-1.849248,18.661982,1.078858
1.642577,-1.851812,18.659653,1.079764
1.646213,-1.854372,18.657322,1.080670
1.649850,-1.856926,18.654992,1.081575
1.653489,-1.859475,18.652661,1.082479
1.657129,-1.862020,18.650330,1.083382
1.660772,-1.864559,18.647999,1.084285
1.664416,-1.867094,18.645667,1.085187
1.668062,-1.869623,18.643335,1.086088
