x_in,y_in,x_d,y_d
1.218547,-0.025525,2.000000,0.000000
1.220248,-0.025473,2.000000,0.000000
1.221945,-0.025421,2.000000,0.000000
1.223639,-0.025369,2.000000,0.000000
1.225329,-0.025317,2.000000,0.000000
1.227015,-0.025265,2.000000,0.000000
1.228698,-0.025213,2.000000,0.000000
1.230377,-0.025162,2.000000,0.000000
1.232052,-0.025110,2.000000,0.000000
1.233724,-0.025059,2.000000,0.000000
1.235392,-0.025008,2.000000,0.000000
1.237056,-0.024956,2.000000,0.000000
1.238717,-0.024905,2.000000,0.000000
1.240374,-0.024855,2.000000,0.000000
1.242028,-0.024804,2.000000,0.000000
1.243678,-0.024753,2.000000,0.000000
1.245324,-0.024703,2.000000,0.000000
1.246967,-0.024652,2.000000,0.000000
1.248607,-0.024602,2.000000,0.000000
1.250242,-0.024552,2.000000,0.000000
1.251874,-0.024501,2.000000,0.000000
1.253503,-0.024451,2.000000,0.000000
1.255128,-0.024402,2.000000,0.000000
1.256750,-0.024352,2.000000,0.000000
1.258367,-0.024302,2.000000,0.000000
1.259982,-0.024253,2.000000,0.000000
1.261593,-0.024203,2.000000,0.000000
1.263200,-0.024154,2.000000,0.000000
1.264804,-0.024104,2.000000,0.000000
1.266405,-0.024055,2.000000,0.000000
1.268002,-0.024006,2.000000,0.000000
1.269595,-0.023957,2.000000,0.000000
1.271185,-0.023909,2.000000,0.000000
1.272772,-0.023860,2.000000,0.000000
1.274355,-0.023811,2.000000,0.000000
1.275935,-0.023763,2.000000,0.000000
1.277511,-0.023715,2.000000,0.000000
1.279084,-0.023666,2.000000,0.000000
1.280653,-0.023618,2.000000,0.000000
1.282219,-0.023570,2.000000,0.000000
1.283782,-0.023522,2.000000,0.000000
1.285341,-0.023474,2.000000,0.000000
1.286897,-0.023427,2.000000,0.000000
1.288449,-0.023379,2.000000,0.000000
1.289998,-0.023331,2.000000,0.000000
1.291544,-0.023284,2.000000,0.000000
1.293086,-0.023237,2.000000,0.000000
1.294625,-0.023189,2.000000,0.000000
1.296161,-0.023142,2.000000,0.000000
1.297693,-0.023095,2.000000,0.000000
1.299222,-0.023048,2.000000,0.000000
