x_in,y_in,x_d,y_d
0.987185,0.346961,2.000000,0.000000
0.989220,0.346833,2.000000,0.000000
0.991252,0.346700,2.000000,0.000000
0.993283,0.346562,2.000000,0.000000
0.995312,0.346420,2.000000,0.000000
0.997338,0.346273,2.000000,0.000000
0.999363,0.346122,2.000000,0.000000
1.001386,0.345966,2.000000,0.000000
1.003407,0.345805,2.000000,0.000000
1.005426,0.345640,2.000000,0.000000
1.007443,0.345471,2.000000,0.000000
1.009458,0.345297,2.000000,0.000000
1.011471,0.345118,2.000000,0.000000
1.013482,0.344935,2.000000,0.000000
1.015490,0.344747,2.000000,0.000000
1.017497,0.344554,2.000000,0.000000
1.019502,0.344357,2.000000,0.000000
1.021505,0.344156,2.000000,0.000000
1.023505,0.343949,2.000000,0.000000
1.025504,0.343739,2.000000,0.000000
1.027500,0.343523,2.000000,0.000000
1.029494,0.343303,2.000000,0.000000
1.031486,0.343079,2.000000,0.000000
1.033476,0.342849,2.000000,0.000000
1.035464,0.342616,2.000000,0.000000
1.037450,0.342377,2.000000,0.000000
1.039433,0.342134,2.000000,0.000000
1.041414,0.341887,2.000000,0.000000
1.043393,0.341635,2.000000,0.000000
1.045370,0.341378,2.000000,0.000000
1.047345,0.341116,2.000000,0.000000
1.049317,0.340850,2.000000,0.000000
1.051287,0.340580,2.000000,0.000000
1.053255,0.340305,2.000000,0.000000
1.055221,0.340025,2.000000,0.000000
1.057184,0.339741,2.000000,0.000000
1.059145,0.339452,2.000000,0.000000
1.061103,0.339158,2.000000,0.000000
1.063060,0.338860,2.000000,0.000000
1.065014,0.338557,2.000000,0.000000
1.066965,0.338250,2.000000,0.000000
1.068915,0.337937,2.000000,0.000000
1.070862,0.337621,2.000000,0.000000
1.072806,0.337300,2.000000,0.000000
1.074748,0.336974,2.000000,0.000000
1.076688,0.336643,2.000000,0.000000
1.078626,0.336308,2.000000,0.000000
1.080560,0.335968,2.000000,0.000000
1.082493,0.335624,2.000000,0.000000
1.084423,0.335275,2.000000,0.000000
1.086351,0.334921,2.000000,0.000000
1.088276,0.334563,2.000000,0.000000
1.090198,0.334200,2.000000,0.000000
1.092118,0.333833,2.000000,0.000000
1.094036,0.333461,2.000000,0.000000
1.095951,0.333084,2.000000,0.000000
1.097864,0.332703,2.000000,0.000000
1.099774,0.332317,2.000000,0.000000
1.101681,0.331926,2.000000,0.000000
1.103586,0.331531,2.000000,0.000000
1.105489,0.331132,2.000000,0.000000
1.107389,0.330727,2.000000,0.000000
1.109286,0.330318,2.000000,0.000000
1.111180,0.329904,2.000000,0.000000
1.113072,0.329486,2.000000,0.000000
1.114962,0.329063,2.000000,0.000000
1.116849,0.328636,2.000000,0.000000
1.118733,0.328204,2.000000,0.000000
1.120614,0.327767,2.000000,0.000000
1.122493,0.327325,2.000000,0.000000
1.124369,0.326879,2.000000,0.000000
1.126243,0.326429,2.000000,0.000000
1.128113,0.325973,2.000000,0.000000
1.129981,0.325513,2.000000,0.000000
1.131847,0.325049,2.000000,0.000000
1.133709,0.324580,2.000000,0.000000
1.135569,0.324106,2.000000,0.000000
1.137426,0.323628,2.000000,0.000000
1.139280,0.323145,2.000000,0.000000
1.141132,0.322657,2.000000,0.000000
1.142981,0.322165,2.000000,0.000000
1.144827,0.321668,2.000000,0.000000
1.146670,0.321166,2.000000,0.000000
1.148510,0.320660,2.000000,0.000000
1.150348,0.320149,2.000000,0.000000
1.152182,0.319634,2.000000,0.000000
1.154014,0.319114,2.000000,0.000000
1.155843,0.318589,2.000000,0.000000
1.157669,0.318060,2.000000,0.000000
1.159492,0.317526,2.000000,0.000000
1.161313,0.316988,2.000000,0.000000
1.163130,0.316445,2.000000,0.000000
1.164945,0.315897,2.000000,0.000000
1.166756,0.315345,2.000000,0.000000
1.168565,0.314788,2.000000,0.000000
1.170371,0.314226,2.000000,0.000000
1.172173,0.313660,2.000000,0.000000
1.173973,0.313089,2.000000,0.000000
1.175770,0.312514,2.000000,0.000000
1.177564,0.311934,2.000000,0.000000
1.179354,0.311351,2.000000,0.000000
1.181142,0.310764,2.000000,0.000000
1.182927,0.310173,2.000000,0.000000
1.184708,0.309580,2.000000,0.000000
1.186486,0.308985,2.000000,0.000000
1.188261,0.308386,2.000000,0.000000
1.190032,0.307786,2.000000,0.000000
1.191801,0.307184,2.000000,0.000000
1.193565,0.306581,2.000000,0.000000
1.195327,0.305976,2.000000,0.000000
1.197085,0.305370,2.000000,0.000000
1.198840,0.304762,2.000000,0.000000
1.200591,0.304154,2.000000,0.000000
1.202339,0.303546,2.000000,0.000000
1.204084,0.302936,2.000000,0.000000
1.205825,0.302327,2.000000,0.000000
1.207563,0.301717,2.000000,0.000000
1.209297,0.301107,2.000000,0.000000
1.211027,0.300496,2.000000,0.000000
1.212755,0.299886,2.000000,0.000000
1.214478,0.299276,2.000000,0.000000
1.216199,0.298666,2.000000,0.000000
1.217915,0.298056,2.000000,0.000000
1.219629,0.297447,2.000000,0.000000
1.221338,0.296838,2.000000,0.000000
1.223045,0.296229,2.000000,0.000000
1.224747,0.295621,2.000000,0.000000
1.226447,0.295014,2.000000,0.000000
1.228142,0.294407,2.000000,0.000000
1.229834,0.293801,2.000000,0.000000
1.231523,0.293195,2.000000,0.000000
1.233208,0.292590,2.000000,0.000000
1.234890,0.291986,2.000000,0.000000
1.236568,0.291383,2.000000,0.000000
1.238243,0.290781,2.000000,0.000000
1.239914,0.290179,2.000000,0.000000
1.241582,0.289579,2.000000,0.000000
1.243246,0.288979,2.000000,0.000000
1.244907,0.288380,2.000000,0.000000
1.246564,0.287782,2.000000,0.000000
1.248218,0.287185,2.000000,0.000000
1.249868,0.286589,2.000000,0.000000
1.251515,0.285994,2.000000,0.000000
1.253158,0.285400,2.000000,0.000000
1.254798,0.284808,2.000000,0.000000
1.256435,0.284216,2.000000,0.000000
1.258068,0.283625,2.000000,0.000000
1.259697,0.283035,2.000000,0.000000
1.261323,0.282446,2.000000,0.000000
1.262946,0.281859,2.000000,0.000000
1.264565,0.281272,2.000000,0.000000
1.266181,0.280686,2.000000,0.000000
1.267793,0.280102,2.000000,0.000000
1.269402,0.279519,2.000000,0.000000
1.271007,0.278936,2.000000,0.000000
1.272609,0.278355,2.000000,0.000000
1.274208,0.277775,2.000000,0.000000
1.275803,0.277196,2.000000,0.000000
1.277395,0.276618,2.000000,0.000000
1.278984,0.276042,2.000000,0.000000
1.280569,0.275466,2.000000,0.000000
1.282151,0.274891,2.000000,0.000000
1.283729,0.274318,2.000000,0.000000
1.285304,0.273746,2.000000,0.000000
1.286876,0.273175,2.000000,0.000000
1.288444,0.272605,2.000000,0.000000
1.290009,0.272036,2.000000,0.000000
1.291570,0.271468,2.000000,0.000000
1.293129,0.270901,2.000000,0.000000
1.294683,0.270336,2.000000,0.000000
1.296235,0.269771,2.000000,0.000000
1.297783,0.269208,2.000000,0.000000
1.299328,0.268645,2.000000,0.000000
1.300870,0.268084,2.000000,0.000000
1.302408,0.267524,2.000000,0.000000
1.303943,0.266965,2.000000,0.000000
1.305475,0.266408,2.000000,0.000000
1.307004,0.265851,2.000000,0.000000
1.308529,0.265295,2.000000,0.000000
1.310051,0.264741,2.000000,0.000000
1.311569,0.264188,2.000000,0.000000
1.313085,0.263635,2.000000,0.000000
1.314597,0.263084,2.000000,0.000000
1.316106,0.262534,2.000000,0.000000
1.317612,0.261985,2.000000,0.000000
1.319114,0.261437,2.000000,0.000000
1.320613,0.260891,2.000000,0.000000
1.322109,0.260345,2.000000,0.000000
1.323602,0.259800,2.000000,0.000000
1.325092,0.259257,2.000000,0.000000
1.326578,0.258714,2.000000,0.000000
1.328061,0.258173,2.000000,0.000000
1.329541,0.257633,2.000000,0.000000
1.331018,0.257094,2.000000,0.000000
1.332492,0.256556,2.000000,0.000000
1.333962,0.256019,2.000000,0.000000
1.335430,0.255483,2.000000,0.000000
1.336894,0.254948,2.000000,0.000000
1.338355,0.254414,2.000000,0.000000
1.339813,0.253882,2.000000,0.000000
1.341267,0.253350,2.000000,0.000000
1.342719,0.252820,2.000000,0.000000
1.344167,0.252290,2.000000,0.000000
1.345613,0.251762,2.000000,0.000000
1.347055,0.251234,2.000000,0.000000
1.348494,0.250708,2.000000,0.000000
1.349930,0.250183,2.000000,0.000000
1.351363,0.249659,2.000000,0.000000
1.352793,0.249136,2.000000,0.000000
1.354220,0.248613,2.000000,0.000000
1.355643,0.248092,2.000000,0.000000
1.357064,0.247573,2.000000,0.000000
1.358482,0.247054,2.000000,0.000000
1.359896,0.246536,2.000000,0.000000
1.361308,0.246019,2.000000,0.000000
1.362716,0.245503,2.000000,0.000000
1.364121,0.244988,2.000000,0.000000
1.365524,0.244475,2.000000,0.000000
1.366923,0.243962,2.000000,0.000000
1.368319,0.243450,2.000000,0.000000
1.369712,0.242940,2.000000,0.000000
1.371103,0.242430,2.000000,0.000000
1.372490,0.241921,2.000000,0.000000
1.373874,0.241414,2.000000,0.000000
1.375255,0.240907,2.000000,0.000000
1.376634,0.240402,2.000000,0.000000
1.378009,0.239897,2.000000,0.000000
1.379381,0.239394,2.000000,0.000000
1.380751,0.238891,2.000000,0.000000
1.382117,0.238390,2.000000,0.000000
1.383480,0.237889,2.000000,0.000000
1.384841,0.237390,2.000000,0.000000
1.386198,0.236891,2.000000,0.000000
1.387553,0.236394,2.000000,0.000000
1.388905,0.235897,2.000000,0.000000
1.390253,0.235402,2.000000,0.000000
1.391599,0.234908,2.000000,0.000000
1.392942,0.234414,2.000000,0.000000
1.394282,0.233922,2.000000,0.000000
1.395619,0.233430,2.000000,0.000000
1.396953,0.232940,2.000000,0.000000
1.398285,0.232450,2.000000,0.000000
1.399613,0.231962,2.000000,0.000000
1.400939,0.231474,2.000000,0.000000
1.402261,0.230987,2.000000,0.000000
1.403581,0.230502,2.000000,0.000000
1.404898,0.230017,2.000000,0.000000
1.406212,0.229534,2.000000,0.000000
1.407524,0.229051,2.000000,0.000000
1.408832,0.228569,2.000000,0.000000
1.410138,0.228089,2.000000,0.000000
1.411440,0.227609,2.000000,0.000000
1.412740,0.227130,2.000000,0.000000
1.414037,0.226652,2.000000,0.000000
1.415332,0.226175,2.000000,0.000000
1.416623,0.225699,2.000000,0.000000
1.417912,0.225224,2.000000,0.000000
1.419198,0.224750,2.000000,0.000000
1.420481,0.224277,2.000000,0.000000
1.421761,0.223805,2.000000,0.000000
1.423039,0.223334,2.000000,0.000000
1.424313,0.222864,2.000000,0.000000
1.425585,0.222395,2.000000,0.000000
1.426854,0.221926,2.000000,0.000000
1.428121,0.221459,2.000000,0.000000
1.429385,0.220993,2.000000,0.000000
1.430646,0.220527,2.000000,0.000000
1.431904,0.220062,2.000000,0.000000
1.433159,0.219599,2.000000,0.000000
1.434412,0.219136,2.000000,0.000000
1.435662,0.218674,2.000000,0.000000
1.436909,0.218214,2.000000,0.000000
1.438154,0.217754,2.000000,0.000000
1.439396,0.217295,2.000000,0.000000
1.440635,0.216837,2.000000,0.000000
1.441872,0.216380,2.000000,0.000000
1.443105,0.215923,2.000000,0.000000
1.444337,0.215468,2.000000,0.000000
1.445565,0.215014,2.000000,0.000000
1.446791,0.214560,2.000000,0.000000
1.448014,0.214108,2.000000,0.000000
1.449234,0.213656,2.000000,0.000000
1.450452,0.213205,2.000000,0.000000
1.451667,0.212755,2.000000,0.000000
1.452880,0.212306,2.000000,0.000000
1.454090,0.211858,2.000000,0.000000
1.455297,0.211411,2.000000,0.000000
1.456502,0.210965,2.000000,0.000000
1.457704,0.210520,2.000000,0.000000
1.458903,0.210075,2.000000,0.000000
1.460100,0.209632,2.000000,0.000000
1.461294,0.209189,2.000000,0.000000
1.462485,0.208747,2.000000,0.000000
1.463674,0.208307,2.000000,0.000000
1.464861,0.207867,2.000000,0.000000
1.466044,0.207428,2.000000,0.000000
1.467226,0.206989,2.000000,0.000000
1.468404,0.206552,2.000000,0.000000
1.469580,0.206116,2.000000,0.000000
1.470754,0.205680,2.000000,0.000000
1.471925,0.205245,2.000000,0.000000
1.473093,0.204812,2.000000,0.000000
1.474259,0.204379,2.000000,0.000000
1.475422,0.203947,2.000000,0.000000
1.476583,0.203515,2.000000,0.000000
1.477741,0.203085,2.000000,0.000000
1.478897,0.202656,2.000000,0.000000
1.480050,0.202227,2.000000,0.000000
1.481201,0.201799,2.000000,0.000000
1.482349,0.201372,2.000000,0.000000
1.483494,0.200946,2.000000,0.000000
1.484638,0.200521,2.000000,0.000000
1.485778,0.200097,2.000000,0.000000
1.486916,0.199674,2.000000,0.000000
1.488052,0.199251,2.000000,0.000000
1.489185,0.198829,2.000000,0.000000
1.490316,0.198408,2.000000,0.000000
1.491444,0.197988,2.000000,0.000000
1.492570,0.197569,2.000000,0.000000
1.493693,0.197151,2.000000,0.000000
1.494814,0.196733,2.000000,0.000000
1.495932,0.196317,2.000000,0.000000
1.497048,0.195901,2.000000,0.000000
1.498162,0.195486,2.000000,0.000000
1.499273,0.195072,2.000000,0.000000
1.500382,0.194659,2.000000,0.000000
1.501488,0.194246,2.000000,0.000000
1.502592,0.193835,2.000000,0.000000
1.503693,0.193424,2.000000,0.000000
1.504792,0.193014,2.000000,0.000000
1.505889,0.192605,2.000000,0.000000
1.506983,0.192196,2.000000,0.000000
1.508075,0.191789,2.000000,0.000000
1.509164,0.191382,2.000000,0.000000
1.510251,0.190976,2.000000,0.000000
1.511336,0.190571,2.000000,0.000000
1.512418,0.190167,2.000000,0.000000
1.513498,0.189764,2.000000,0.000000
1.514576,0.189361,2.000000,0.000000
1.515651,0.188959,2.000000,0.000000
1.516724,0.188558,2.000000,0.000000
1.517794,0.188158,2.000000,0.000000
1.518862,0.187759,2.000000,0.000000
1.519928,0.187360,2.000000,0.000000
1.520991,0.186963,2.000000,0.000000
1.522053,0.186566,2.000000,0.000000
1.523111,0.186170,2.000000,0.000000
1.524168,0.185774,2.000000,0.000000
1.525222,0.185380,2.000000,0.000000
1.526274,0.184986,2.000000,0.000000
1.527324,0.184593,2.000000,0.000000
1.528371,0.184201,2.000000,0.000000
1.529416,0.183810,2.000000,0.000000
1.530458,0.183419,2.000000,0.000000
1.531499,0.183030,2.000000,0.000000
1.532537,0.182641,2.000000,0.000000
1.533573,0.182252,2.000000,0.000000
1.534606,0.181865,2.000000,0.000000
1.535638,0.181478,2.000000,0.000000
1.536667,0.181093,2.000000,0.000000
1.537694,0.180708,2.000000,0.000000
1.538718,0.180323,2.000000,0.000000
1.539740,0.179940,2.000000,0.000000
1.540760,0.179557,2.000000,0.000000
1.541778,0.179175,2.000000,0.000000
1.542794,0.178794,2.000000,0.000000
1.543807,0.178414,2.000000,0.000000
1.544818,0.178034,2.000000,0.000000
1.545827,0.177655,2.000000,0.000000
1.546834,0.177277,2.000000,0.000000
1.547838,0.176900,2.000000,0.000000
1.548841,0.176523,2.000000,0.000000
1.549841,0.176148,2.000000,0.000000
1.550839,0.175773,2.000000,0.000000
1.551834,0.175398,2.000000,0.000000
1.552828,0.175025,2.000000,0.000000
1.553819,0.174652,2.000000,0.000000
1.554808,0.174280,2.000000,0.000000
1.555795,0.173909,2.000000,0.000000
1.556780,0.173539,2.000000,0.000000
1.557763,0.173169,2.000000,0.000000
1.558743,0.172800,2.000000,0.000000
1.559722,0.172432,2.000000,0.000000
1.560698,0.172064,2.000000,0.000000
1.561672,0.171697,2.000000,0.000000
1.562644,0.171331,2.000000,0.000000
1.563614,0.170966,2.000000,0.000000
1.564581,0.170602,2.000000,0.000000
1.565547,0.170238,2.000000,0.000000
1.566510,0.169875,2.000000,0.000000
1.567471,0.169513,2.000000,0.000000
1.568431,0.169151,2.000000,0.000000
1.569388,0.168790,2.000000,0.000000
1.570343,0.168430,2.000000,0.000000
1.571295,0.168071,2.000000,0.000000
1.572246,0.167712,2.000000,0.000000
1.573195,0.167354,2.000000,0.000000
1.574141,0.166997,2.000000,0.000000
1.575086,0.166641,2.000000,0.000000
1.576028,0.166285,2.000000,0.000000
1.576969,0.165930,2.000000,0.000000
1.577907,0.165576,2.000000,0.000000
1.578843,0.165222,2.000000,0.000000
1.579777,0.164870,2.000000,0.000000
1.580709,0.164517,2.000000,0.000000
1.581639,0.164166,2.000000,0.000000
1.582567,0.163815,2.000000,0.000000
1.583493,0.163465,2.000000,0.000000
1.584417,0.163116,2.000000,0.000000
1.585339,0.162768,2.000000,0.000000
1.586259,0.162420,2.000000,0.000000
1.587177,0.162073,2.000000,0.000000
1.588093,0.161726,2.000000,0.000000
1.589006,0.161381,2.000000,0.000000
1.589918,0.161036,2.000000,0.000000
1.590828,0.160691,2.000000,0.000000
1.591736,0.160348,2.000000,0.000000
1.592642,0.160005,2.000000,0.000000
1.593545,0.159663,2.000000,0.000000
1.594447,0.159321,2.000000,0.000000
1.595347,0.158981,2.000000,0.000000
1.596245,0.158640,2.000000,0.000000
1.597141,0.158301,2.000000,0.000000
1.598034,0.157962,2.000000,0.000000
1.598926,0.157624,2.000000,0.000000
1.599816,0.157287,2.000000,0.000000
