x_in,y_in,x_d,y_d
-8.244132,3.459450,-4.998863,-0.063987
-8.247852,3.458163,-4.998772,-0.066485
-8.251571,3.456875,-4.998678,-0.068984
-8.255289,3.455586,-4.998580,-0.071482
-8.259004,3.454296,-4.998479,-0.073980
-8.262719,3.453004,-4.998375,-0.076478
-8.266432,3.451712,-4.998267,-0.078975
-8.270143,3.450418,-4.998156,-0.081473
-8.273853,3.449124,-4.998041,-0.083970
-8.277561,3.447828,-4.997923,-0.086467
-8.281268,3.446531,-4.997801,-0.088964
-8.284973,3.445232,-4.997676,-0.091461
-8.288677,3.443933,-4.997547,-0.093958
-8.292380,3.442633,-4.997415,-0.096454
-8.296081,3.441331,-4.997279,-0.098951
-8.299780,3.440028,-4.997140,-0.101447
-8.303478,3.438725,-4.996998,-0.103943
-8.307174,3.437420,-4.996852,-0.106439
-8.310869,3.436114,-4.996703,-0.108934
-8.314562,3.434806,-4.996550,-0.111429
-8.318254,3.433498,-4.996393,-0.113924
-8.321945,3.432188,-4.996234,-0.116419
-8.325634,3.430878,-4.996071,-0.118914
-8.329321,3.429566,-4.995904,-0.121408
-8.333007,3.428253,-4.995734,-0.123903
-8.336692,3.426939,-4.995560,-0.126397
-8.340375,3.425624,-4.995383,-0.128890
-8.344056,3.424307,-4.995203,-0.131384
-8.347736,3.422990,-4.995019,-0.133877
-8.351415,3.421671,-4.994832,-0.136370
-8.355092,3.420351,-4.994641,-0.138863
-8.358768,3.419030,-4.994447,-0.141355
-8.362442,3.417708,-4.994249,-0.143847
-8.366115,3.416385,-4.994048,-0.146339
-8.369786,3.415060,-4.993843,-0.148831
-8.373456,3.413734,-4.993635,-0.151322
-8.377124,3.412408,-4.993424,-0.153813
-8.380791,3.411080,-4.993209,-0.156304
-8.384457,3.409751,-4.992991,-0.158794
-8.388121,3.408420,-4.992769,-0.161285
-8.391783,3.407089,-4.992544,-0.163774
-8.395444,3.405756,-4.992315,-0.166264
-8.399104,3.404423,-4.992083,-0.168753
-8.402762,3.403088,-4.991848,-0.171242
-8.406419,3.401752,-4.991609,-0.173731
-8.410074,3.400414,-4.991367,-0.176219
-8.413728,3.399076,-4.991121,-0.178707
-8.417381,3.397736,-4.990872,-0.181194
-8.421032,3.396396,-4.990619,-0.183682
-8.424681,3.395054,-4.990363,-0.186168
-8.428329,3.393711,-4.990104,-0.188655
-8.431976,3.392366,-4.989841,-0.191141
-8.435621,3.391021,-4.989575,-0.193627
-8.439265,3.389674,-4.989305,-0.196112
-8.442907,3.388326,-4.989032,-0.198597
-8.446548,3.386977,-4.988756,-0.201082
-8.450188,3.385627,-4.988476,-0.203566
-8.453826,3.384276,-4.988193,-0.206050
-8.457463,3.382923,-4.987906,-0.208534
-8.461098,3.381570,-4.987616,-0.211017
-8.464732,3.380215,-4.987322,-0.213499
-8.468364,3.378859,-4.987025,-0.215982
-8.471995,3.377501,-4.986725,-0.218464
-8.475625,3.376143,-4.986421,-0.220945
-8.479253,3.374783,-4.986114,-0.223426
-8.482879,3.373422,-4.985804,-0.225907
-8.486505,3.372060,-4.985490,-0.228387
-8.490129,3.370697,-4.985173,-0.230867
-8.493751,3.369332,-4.984852,-0.233346
-8.497372,3.367967,-4.984528,-0.235825
-8.500992,3.366600,-4.984200,-0.238304
-8.504610,3.365232,-4.983870,-0.240782
-8.508227,3.363862,-4.983535,-0.243259
-8.511842,3.362492,-4.983198,-0.245736
-8.515457,3.361120,-4.982857,-0.248213
-8.519069,3.359747,-4.982512,-0.250689
-8.522680,3.358373,-4.982165,-0.253165
-8.526290,3.356997,-4.981814,-0.255640
-8.529899,3.355621,-4.981459,-0.258115
-8.533506,3.354243,-4.981101,-0.260589
-8.537111,3.352864,-4.980740,-0.263063
-8.540716,3.351484,-4.980376,-0.265536
-8.544318,3.350102,-4.980008,-0.268009
-8.547920,3.348720,-4.979636,-0.270481
-8.551520,3.347336,-4.979262,-0.272953
-8.555119,3.345950,-4.978884,-0.275424
-8.558716,3.344564,-4.978502,-0.277895
-8.562312,3.343176,-4.978118,-0.280365
-8.565906,3.341787,-4.977729,-0.282835
-8.569500,3.340397,-4.977338,-0.285304
-8.573091,3.339006,-4.976943,-0.287773
-8.576682,3.337613,-4.976545,-0.290241
-8.580271,3.336220,-4.976144,-0.292708
-8.583858,3.334824,-4.975739,-0.295175
-8.587444,3.333428,-4.975331,-0.297642
-8.591029,3.332031,-4.974919,-0.300108
-8.594613,3.330632,-4.974504,-0.302573
-8.598195,3.329232,-4.974086,-0.305038
-8.601776,3.327830,-4.973665,-0.307502
-8.605355,3.326428,-4.973240,-0.309966
-8.608933,3.325024,-4.972812,-0.312429
-8.612510,3.323619,-4.972380,-0.314891
-8.616085,3.322212,-4.971945,-0.317353
-8.619659,3.320805,-4.971507,-0.319814
-8.623231,3.319396,-4.971066,-0.322275
-8.626802,3.317986,-4.970621,-0.324735
-8.630372,3.316574,-4.970173,-0.327195
-8.633940,3.315161,-4.969722,-0.329654
-8.637507,3.313747,-4.969267,-0.332112
-8.641073,3.312332,-4.968809,-0.334570
-8.644637,3.310916,-4.968348,-0.337027
-8.648200,3.309498,-4.967883,-0.339483
-8.651762,3.308079,-4.967415,-0.341939
-8.655322,3.306658,-4.966944,-0.344394
-8.658881,3.305236,-4.966470,-0.346849
-8.662438,3.303813,-4.965992,-0.349303
-8.665994,3.302389,-4.965511,-0.351756
-8.669549,3.300964,-4.965027,-0.354209
-8.673103,3.299537,-4.964539,-0.356661
-8.676655,3.298109,-4.964048,-0.359112
-8.680205,3.296679,-4.963554,-0.361563
-8.683755,3.295248,-4.963057,-0.364013
-8.687303,3.293816,-4.962556,-0.366462
-8.690849,3.292383,-4.962052,-0.368911
-8.694394,3.290948,-4.961545,-0.371359
-8.697938,3.289512,-4.961034,-0.373806
-8.701481,3.288075,-4.960520,-0.376253
-8.705022,3.286636,-4.960003,-0.378699
-8.708562,3.285196,-4.959483,-0.381144
-8.712101,3.283755,-4.958959,-0.383588
-8.715638,3.282312,-4.958433,-0.386032
-8.719174,3.280868,-4.957902,-0.388475
-8.722708,3.279423,-4.957369,-0.390918
-8.726241,3.277976,-4.956833,-0.393360
-8.729773,3.276529,-4.956293,-0.395801
-8.733303,3.275079,-4.955750,-0.398241
-8.736833,3.273629,-4.955204,-0.400680
-8.740360,3.272177,-4.954654,-0.403119
-8.743887,3.270723,-4.954101,-0.405557
-8.747412,3.269269,-4.953545,-0.407995
-8.750935,3.267813,-4.952986,-0.410432
-8.754458,3.266356,-4.952424,-0.412867
-8.757979,3.264897,-4.951858,-0.415303
-8.761499,3.263437,-4.951289,-0.417737
-8.765017,3.261976,-4.950717,-0.420171
-8.768534,3.260513,-4.950142,-0.422604
-8.772050,3.259049,-4.949564,-0.425036
-8.775564,3.257583,-4.948982,-0.427467
-8.779077,3.256116,-4.948397,-0.429898
-8.782589,3.254648,-4.947809,-0.432328
-8.786099,3.253179,-4.947218,-0.434757
-8.789608,3.251708,-4.946623,-0.437185
-8.793116,3.250235,-4.946026,-0.439613
-8.796622,3.248762,-4.945425,-0.442039
-8.800127,3.247287,-4.944821,-0.444465
-8.803631,3.245810,-4.944214,-0.446890
-8.807133,3.244333,-4.943603,-0.449315
-8.810634,3.242853,-4.942990,-0.451738
-8.814134,3.241373,-4.942373,-0.454161
-8.817632,3.239891,-4.941753,-0.456583
-8.821129,3.238407,-4.941130,-0.459004
-8.824624,3.236923,-4.940504,-0.461424
-8.828119,3.235436,-4.939874,-0.463844
-8.831612,3.233949,-4.939242,-0.466262
-8.835103,3.232460,-4.938606,-0.468680
-8.838594,3.230969,-4.937967,-0.471097
-8.842083,3.229478,-4.937325,-0.473513
-8.845570,3.227984,-4.936680,-0.475929
-8.849057,3.226490,-4.936032,-0.478343
-8.852541,3.224994,-4.935380,-0.480757
-8.856025,3.223496,-4.934726,-0.483170
-8.859507,3.221997,-4.934068,-0.485582
-8.862988,3.220497,-4.933407,-0.487993
-8.866468,3.218995,-4.932743,-0.490403
-8.869946,3.217492,-4.932076,-0.492812
-8.873423,3.215988,-4.931406,-0.495221
-8.876899,3.214482,-4.930733,-0.497628
-8.880373,3.212974,-4.930057,-0.500035
-8.883846,3.211465,-4.929377,-0.502441
-8.887318,3.209955,-4.928694,-0.504846
-8.890788,3.208443,-4.928009,-0.507250
-8.894257,3.206930,-4.927320,-0.509653
-8.897725,3.205415,-4.926628,-0.512056
-8.901191,3.203899,-4.925933,-0.514457
-8.904656,3.202381,-4.925235,-0.516858
-8.908120,3.200862,-4.924534,-0.519257
-8.911582,3.199342,-4.923829,-0.521656
-8.915043,3.197820,-4.923122,-0.524054
-8.918503,3.196296,-4.922412,-0.526451
-8.921961,3.194771,-4.921698,-0.528847
-8.925418,3.193245,-4.920982,-0.531242
-8.928874,3.191717,-4.920262,-0.533636
-8.932328,3.190188,-4.919539,-0.536030
-8.935781,3.188657,-4.918814,-0.538422
-8.939233,3.187125,-4.918085,-0.540813
-8.942683,3.185591,-4.917353,-0.543204
-8.946132,3.184056,-4.916618,-0.545593
-8.949580,3.182519,-4.915880,-0.547982
-8.953026,3.180981,-4.915139,-0.550370
-8.956471,3.179441,-4.914395,-0.552756
-8.959915,3.177900,-4.913648,-0.555142
-8.963357,3.176357,-4.912898,-0.557527
-8.966798,3.174813,-4.912145,-0.559911
-8.970238,3.173267,-4.911389,-0.562294
-8.973676,3.171720,-4.910629,-0.564676
-8.977113,3.170171,-4.909867,-0.567057
-8.980548,3.168621,-4.909102,-0.569437
-8.983983,3.167069,-4.908334,-0.571816
-8.987416,3.165516,-4.907563,-0.574194
-8.990847,3.163961,-4.906788,-0.576571
-8.994278,3.162405,-4.906011,-0.578947
-8.997707,3.160847,-4.905231,-0.581322
-9.001134,3.159288,-4.904448,-0.583696
-9.004560,3.157727,-4.903662,-0.586069
-9.007985,3.156164,-4.902872,-0.588442
-9.011409,3.154600,-4.902080,-0.590813
-9.014831,3.153035,-4.901285,-0.593183
-9.018252,3.151468,-4.900487,-0.595552
-9.021672,3.149899,-4.899686,-0.597920
-9.025090,3.148329,-4.898882,-0.600287
-9.028507,3.146757,-4.898075,-0.602654
-9.031922,3.145184,-4.897265,-0.605019
-9.035336,3.143609,-4.896452,-0.607383
-9.038749,3.142033,-4.895636,-0.609746
-9.042161,3.140455,-4.894817,-0.612108
-9.045571,3.138875,-4.893995,-0.614469
-9.048980,3.137294,-4.893170,-0.616829
-9.052387,3.135712,-4.892343,-0.619188
-9.055793,3.134128,-4.891512,-0.621546
-9.059198,3.132542,-4.890678,-0.623903
-9.062601,3.130955,-4.889842,-0.626259
-9.066004,3.129366,-4.889003,-0.628614
-9.069404,3.127775,-4.888160,-0.630968
-9.072804,3.126183,-4.887315,-0.633320
-9.076202,3.124590,-4.886467,-0.635672
-9.079598,3.122994,-4.885616,-0.638023
-9.082994,3.121397,-4.884762,-0.640372
-9.086387,3.119799,-4.883905,-0.642721
-9.089780,3.118199,-4.883045,-0.645068
-9.093171,3.116597,-4.882182,-0.647415
-9.096561,3.114994,-4.881317,-0.649760
-9.099950,3.113389,-4.880448,-0.652105
-9.103337,3.111783,-4.879577,-0.654448
-9.106723,3.110175,-4.878703,-0.656790
-9.110107,3.108565,-4.877826,-0.659131
-9.113490,3.106954,-4.876946,-0.661471
-9.116872,3.105341,-4.876063,-0.663810
-9.120252,3.103727,-4.875177,-0.666148
-9.123631,3.102111,-4.874289,-0.668485
-9.127009,3.100493,-4.873397,-0.670820
-9.130385,3.098874,-4.872503,-0.673155
-9.133760,3.097253,-4.871606,-0.675488
-9.137133,3.095630,-4.870706,-0.677821
-9.140506,3.094006,-4.869803,-0.680152
-9.143876,3.092380,-4.868897,-0.682482
-9.147246,3.090752,-4.867989,-0.684811
-9.150614,3.089123,-4.867077,-0.687139
-9.153980,3.087492,-4.866163,-0.689466
-9.157346,3.085860,-4.865246,-0.691792
-9.160710,3.084226,-4.864327,-0.694117
-9.164072,3.082590,-4.863404,-0.696440
-9.167433,3.080953,-4.862479,-0.698762
-9.170793,3.079313,-4.861550,-0.701084
-9.174151,3.077673,-4.860619,-0.703404
-9.177508,3.076030,-4.859685,-0.705723
-9.180864,3.074386,-4.858749,-0.708041
-9.184218,3.072741,-4.857809,-0.710358
-9.187571,3.071093,-4.856867,-0.712673
-9.190923,3.069444,-4.855922,-0.714988
-9.194273,3.067793,-4.854974,-0.717301
-9.197621,3.066141,-4.854024,-0.719613
-9.200969,3.064487,-4.853070,-0.721925
-9.204315,3.062831,-4.852114,-0.724234
-9.207659,3.061174,-4.851155,-0.726543
-9.211002,3.059514,-4.850194,-0.728851
-9.214344,3.057854,-4.849229,-0.731157
-9.217684,3.056191,-4.848262,-0.733463
-9.221023,3.054527,-4.847292,-0.735767
-9.224361,3.052861,-4.846320,-0.738070
-9.227697,3.051193,-4.845344,-0.740372
-9.231032,3.049524,-4.844366,-0.742673
-9.234365,3.047853,-4.843385,-0.744972
-9.237697,3.046180,-4.842402,-0.747270
-9.241028,3.044506,-4.841415,-0.749568
-9.244357,3.042829,-4.840426,-0.751864
-9.247685,3.041152,-4.839434,-0.754159
-9.251011,3.039472,-4.838440,-0.756452
-9.254336,3.037791,-4.837443,-0.758745
-9.257659,3.036108,-4.836443,-0.761036
-9.260981,3.034423,-4.835440,-0.763326
-9.264302,3.032736,-4.834435,-0.765615
-9.267621,3.031048,-4.833427,-0.767903
-9.270939,3.029358,-4.832416,-0.770189
-9.274256,3.027666,-4.831403,-0.772475
-9.277571,3.025973,-4.830387,-0.774759
-9.280884,3.024278,-4.829368,-0.777042
-9.284196,3.022581,-4.828346,-0.779324
-9.287507,3.020882,-4.827322,-0.781604
-9.290816,3.019182,-4.826295,-0.783884
-9.294124,3.017480,-4.825266,-0.786162
-9.297431,3.015776,-4.824234,-0.788439
-9.300736,3.014070,-4.823199,-0.790715
-9.304039,3.012363,-4.822162,-0.792990
-9.307342,3.010653,-4.821122,-0.795263
-9.310642,3.008942,-4.820079,-0.797535
-9.313942,3.007230,-4.819034,-0.799806
-9.317239,3.005515,-4.817986,-0.802076
-9.320536,3.003799,-4.816935,-0.804344
-9.323831,3.002081,-4.815882,-0.806612
-9.327124,3.000361,-4.814826,-0.808878
-9.330416,2.998640,-4.813767,-0.811142
-9.333707,2.996916,-4.812706,-0.813406
-9.336996,2.995191,-4.811642,-0.815669
-9.340284,2.993464,-4.810576,-0.817930
-9.343570,2.991736,-4.809507,-0.820190
-9.346855,2.990005,-4.808436,-0.822448
-9.350138,2.988273,-4.807361,-0.824706
-9.353420,2.986539,-4.806285,-0.826962
-9.356701,2.984803,-4.805205,-0.829217
-9.359980,2.983065,-4.804123,-0.831471
-9.363257,2.981326,-4.803039,-0.833723
-9.366533,2.979585,-4.801952,-0.835975
-9.369808,2.977842,-4.800862,-0.838225
-9.373081,2.976097,-4.799770,-0.840473
-9.376353,2.974350,-4.798675,-0.842721
-9.379623,2.972602,-4.797578,-0.844967
-9.382892,2.970852,-4.796478,-0.847212
-9.386159,2.969099,-4.795375,-0.849456
-9.389425,2.967346,-4.794270,-0.851699
-9.392689,2.965590,-4.793163,-0.853940
-9.395952,2.963832,-4.792052,-0.856180
-9.399213,2.962073,-4.790940,-0.858419
-9.402473,2.960312,-4.789825,-0.860656
-9.405731,2.958549,-4.788707,-0.862892
-9.408988,2.956784,-4.787587,-0.865127
-9.412243,2.955017,-4.786464,-0.867361
-9.415497,2.953249,-4.785339,-0.869593
-9.418750,2.951478,-4.784211,-0.871824
-9.422000,2.949706,-4.783080,-0.874054
-9.425250,2.947932,-4.781948,-0.876283
-9.428498,2.946156,-4.780812,-0.878510
-9.431744,2.944379,-4.779674,-0.880736
-9.434989,2.942599,-4.778534,-0.882961
-9.438232,2.940818,-4.777391,-0.885185
-9.441474,2.939034,-4.776246,-0.887407
-9.444715,2.937249,-4.775098,-0.889628
-9.447954,2.935462,-4.773948,-0.891847
-9.451191,2.933674,-4.772795,-0.894066
-9.454427,2.931883,-4.771640,-0.896283
-9.457661,2.930090,-4.770482,-0.898499
-9.460894,2.928296,-4.769322,-0.900713
-9.464125,2.926500,-4.768159,-0.902926
-9.467355,2.924702,-4.766994,-0.905138
-9.470583,2.922902,-4.765827,-0.907349
-9.473810,2.921100,-4.764657,-0.909558
-9.477035,2.919296,-4.763484,-0.911766
-9.480259,2.917490,-4.762310,-0.913973
-9.483481,2.915683,-4.761132,-0.916178
-9.486701,2.913874,-4.759953,-0.918383
-9.489920,2.912062,-4.758770,-0.920585
-9.493138,2.910249,-4.757586,-0.922787
-9.496354,2.908434,-4.756399,-0.924987
-9.499568,2.906617,-4.755209,-0.927186
-9.502781,2.904798,-4.754018,-0.929384
-9.505992,2.902978,-4.752823,-0.931580
-9.509202,2.901155,-4.751627,-0.933775
-9.512410,2.899331,-4.750428,-0.935969
-9.515617,2.897504,-4.749226,-0.938161
-9.518822,2.895676,-4.748022,-0.940352
-9.522025,2.893846,-4.746816,-0.942542
-9.525227,2.892014,-4.745607,-0.944730
-9.528428,2.890180,-4.744396,-0.946918
-9.531627,2.888344,-4.743183,-0.949103
-9.534824,2.886506,-4.741967,-0.951288
-9.538020,2.884667,-4.740749,-0.953471
-9.541214,2.882825,-4.739529,-0.955653
-9.544406,2.880981,-4.738306,-0.957833
-9.547597,2.879136,-4.737081,-0.960013
-9.550787,2.877289,-4.735853,-0.962190
-9.553974,2.875439,-4.734623,-0.964367
-9.557161,2.873588,-4.733391,-0.966542
-9.560345,2.871735,-4.732156,-0.968716
-9.563528,2.869880,-4.730919,-0.970889
-9.566710,2.868023,-4.729680,-0.973060
-9.569890,2.866164,-4.728439,-0.975230
-9.573068,2.864303,-4.727195,-0.977398
-9.576244,2.862441,-4.725948,-0.979565
-9.579420,2.860576,-4.724700,-0.981731
-9.582593,2.858709,-4.723449,-0.983896
-9.585765,2.856841,-4.722196,-0.986059
-9.588935,2.854970,-4.720940,-0.988221
-9.592104,2.853098,-4.719682,-0.990381
-9.595271,2.851223,-4.718422,-0.992541
-9.598436,2.849347,-4.717160,-0.994699
-9.601600,2.847469,-4.715895,-0.996855
-9.604762,2.845589,-4.714628,-0.999010
-9.607923,2.843706,-4.713359,-1.001164
-9.611082,2.841822,-4.712087,-1.003316
-9.614239,2.839936,-4.710813,-1.005468
-9.617395,2.838048,-4.709537,-1.007617
-9.620549,2.836158,-4.708259,-1.009766
-9.623701,2.834266,-4.706978,-1.011913
-9.626852,2.832373,-4.705695,-1.014059
-9.630001,2.830477,-4.704410,-1.016203
-9.633149,2.828579,-4.703123,-1.018346
-9.636295,2.826679,-4.701833,-1.020488
-9.639439,2.824777,-4.700541,-1.022628
-9.642581,2.822874,-4.699247,-1.024767
-9.645722,2.820968,-4.697951,-1.026905
-9.648861,2.819060,-4.696652,-1.029041
-9.651999,2.817151,-4.695351,-1.031176
-9.655135,2.815239,-4.694048,-1.033309
-9.658269,2.813326,-4.692743,-1.035441
-9.661402,2.811410,-4.691435,-1.037572
-9.664533,2.809493,-4.690126,-1.039702
-9.667662,2.807573,-4.688814,-1.041830
-9.670790,2.805652,-4.687500,-1.043957
-9.673916,2.803728,-4.686183,-1.046082
-9.677040,2.801803,-4.684865,-1.048206
-9.680163,2.799875,-4.683544,-1.050329
-9.683284,2.797946,-4.682221,-1.052450
-9.686403,2.796015,-4.680896,-1.054570
-9.689520,2.794081,-4.679568,-1.056688
-9.692636,2.792146,-4.678239,-1.058805
