psi_bar,psi_hat,x_bar,x_hat,y_bar,y_hat,psi_m,x_m,y_m
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,-0.000002,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
0.000002,-0.000006,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000000,0.000000
0.000006,-0.000011,0.000000,-0.000002,0.000001,-0.000001,0.000000,-0.000001,0.000000
0.000011,-0.000019,0.000000,-0.000003,0.000001,-0.000002,0.000000,-0.000001,0.000000
0.000019,-0.000029,0.000001,-0.000005,0.000002,-0.000003,0.000000,-0.000003,0.000000
0.000029,-0.000042,0.000001,-0.000007,0.000003,-0.000004,0.000000,-0.000004,0.000000
0.000042,-0.000057,0.000001,-0.000010,0.000004,-0.000005,0.000000,-0.000006,0.000000
0.000057,-0.000075,0.000001,-0.000013,0.000005,-0.000006,0.000000,-0.000009,0.000000
0.000075,-0.000095,0.000001,-0.000017,0.000006,-0.000008,0.000000,-0.000011,0.000000
0.000095,-0.000117,0.000002,-0.000021,0.000008,-0.000010,0.000000,-0.000015,0.000000
0.000117,-0.000142,0.000002,-0.000025,0.000010,-0.000012,0.000000,-0.000019,0.000000
0.000142,-0.000170,0.000002,-0.000030,0.000012,-0.000014,0.000000,-0.000023,0.000000
0.000170,-0.000200,0.000002,-0.000036,0.000014,-0.000016,0.000000,-0.000028,0.000000
0.000200,-0.000233,0.000002,-0.000042,0.000016,-0.000019,0.000000,-0.000034,0.000000
0.000233,-0.000268,0.000002,-0.000049,0.000019,-0.000022,0.000000,-0.000040,0.000000
0.000268,-0.000310,0.000003,-0.000057,0.000022,-0.000025,0.000000,-0.000047,0.000000
0.000310,-0.000355,0.000003,-0.000066,0.000025,-0.000028,0.000000,-0.000054,0.000000
0.000355,-0.000406,0.000003,-0.000077,0.000028,-0.000032,0.000000,-0.000063,0.000000
0.000406,-0.000462,0.000004,-0.000088,0.000032,-0.000036,0.000000,-0.000073,0.000000
0.000462,-0.000523,0.000004,-0.000100,0.000036,-0.000041,0.000000,-0.000084,0.000000
0.000523,-0.000589,0.000004,-0.000113,0.000041,-0.000046,0.000000,-0.000096,0.000000
0.000589,-0.000662,0.000004,-0.000128,0.000046,-0.000051,0.000000,-0.000109,0.000000
0.000662,-0.000740,0.000005,-0.000144,0.000051,-0.000057,0.000000,-0.000124,0.000000
0.000740,-0.000824,0.000005,-0.000162,0.000057,-0.000063,0.000000,-0.000139,0.000000
0.000824,-0.000914,0.000005,-0.000181,0.000063,-0.000069,0.000000,-0.000157,0.000000
0.000914,-0.001008,0.000005,-0.000201,0.000069,-0.000076,0.000000,-0.000175,0.000000
0.001008,-0.001108,0.000006,-0.000223,0.000076,-0.000083,0.000000,-0.000196,0.000000
0.001108,-0.001213,0.000006,-0.000246,0.000083,-0.000090,0.000000,-0.000217,0.000000
0.001213,-0.001323,0.000006,-0.000270,0.000090,-0.000098,0.000000,-0.000240,0.000000
0.001323,-0.001437,0.000006,-0.000296,0.000098,-0.000105,0.000000,-0.000264,0.000000
0.001437,-0.001555,0.000006,-0.000323,0.000105,-0.000113,0.000000,-0.000290,0.000000
0.001555,-0.001677,0.000006,-0.000351,0.000113,-0.000121,0.000000,-0.000317,0.000000
0.001677,-0.001804,0.000006,-0.000381,0.000121,-0.000130,0.000000,-0.000346,0.000000
0.001804,-0.001935,0.000005,-0.000412,0.000130,-0.000138,0.000000,-0.000376,0.000000
0.001935,-0.002071,0.000005,-0.000445,0.000138,-0.000147,0.000000,-0.000407,0.000000
0.002071,-0.002213,0.000005,-0.000480,0.000147,-0.000155,0.000000,-0.000440,0.000000
0.002213,-0.002360,0.000005,-0.000516,0.000155,-0.000165,0.000000,-0.000475,0.000000
0.002360,-0.002514,0.000005,-0.000555,0.000165,-0.000174,0.000000,-0.000512,0.000000
0.002514,-0.002673,0.000004,-0.000595,0.000174,-0.000184,0.000000,-0.000550,0.000000
0.002673,-0.002838,0.000004,-0.000637,0.000184,-0.000194,0.000000,-0.000591,0.000000
0.002838,-0.003008,0.000004,-0.000681,0.000194,-0.000204,0.000000,-0.000633,0.000000
0.003008,-0.003184,0.000003,-0.000727,0.000204,-0.000215,0.000000,-0.000678,0.000000
0.003184,-0.003365,0.000003,-0.000775,0.000215,-0.000226,0.000000,-0.000724,0.000000
0.003365,-0.003552,0.000002,-0.000825,0.000226,-0.000237,0.000000,-0.000773,0.000000
0.003552,-0.003743,0.000002,-0.000877,0.000237,-0.000248,0.000000,-0.000823,0.000000
0.003743,-0.003938,0.000001,-0.000931,0.000248,-0.000259,0.000000,-0.000876,0.000000
0.003938,-0.004138,0.000000,-0.000987,0.000259,-0.000271,0.000000,-0.000931,0.000000
0.004138,-0.004342,-0.000000,-0.001045,0.000271,-0.000282,0.000000,-0.000987,0.000000
0.004342,-0.004549,-0.000001,-0.001105,0.000282,-0.000294,0.000000,-0.001046,0.000000
0.004549,-0.004760,-0.000002,-0.001166,0.000294,-0.000306,0.000000,-0.001107,0.000000
0.004760,-0.004975,-0.000003,-0.001230,0.000306,-0.000318,0.000000,-0.001170,0.000000
0.004975,-0.005192,-0.000005,-0.001296,0.000318,-0.000329,0.000000,-0.001235,0.000000
0.005192,-0.005413,-0.000006,-0.001364,0.000329,-0.000341,0.000000,-0.001302,0.000000
0.005413,-0.005636,-0.000007,-0.001433,0.000341,-0.000353,0.000000,-0.001371,0.000000
0.005636,-0.005862,-0.000008,-0.001505,0.000353,-0.000365,0.000000,-0.001442,0.000000
0.005862,-0.006090,-0.000010,-0.001579,0.000365,-0.000377,0.000000,-0.001515,0.000000
0.006090,-0.006320,-0.000012,-0.001654,0.000377,-0.000389,0.000000,-0.001590,0.000000
0.006320,-0.006552,-0.000013,-0.001732,0.000389,-0.000400,0.000000,-0.001668,0.000000
0.006552,-0.006786,-0.000015,-0.001812,0.000400,-0.000412,0.000000,-0.001747,0.000000
0.006786,-0.007021,-0.000017,-0.001893,0.000412,-0.000424,0.000000,-0.001828,0.000000
0.007021,-0.007257,-0.000019,-0.001977,0.000424,-0.000435,0.000000,-0.001912,0.000000
0.007257,-0.007494,-0.000021,-0.002062,0.000435,-0.000446,0.000000,-0.001997,0.000000
0.007494,-0.007729,-0.000023,-0.002149,0.000446,-0.000458,0.000000,-0.002085,0.000000
0.007729,-0.007964,-0.000025,-0.002238,0.000458,-0.000468,0.000000,-0.002174,0.000000
0.007964,-0.008197,-0.000027,-0.002328,0.000468,-0.000479,0.000000,-0.002265,0.000000
0.008197,-0.008429,-0.000030,-0.002420,0.000479,-0.000489,0.000000,-0.002358,0.000000
0.008429,-0.008658,-0.000032,-0.002513,0.000489,-0.000499,0.000000,-0.002452,0.000000
0.008658,-0.008885,-0.000035,-0.002608,0.000499,-0.000509,0.000000,-0.002548,0.000000
0.008885,-0.009109,-0.000038,-0.002704,0.000509,-0.000518,0.000000,-0.002646,0.000000
0.009109,-0.009330,-0.000041,-0.002802,0.000518,-0.000527,0.000000,-0.002745,0.000000
0.009330,-0.009549,-0.000044,-0.002901,0.000527,-0.000536,0.000000,-0.002846,0.000000
0.009549,-0.009765,-0.000047,-0.003002,0.000536,-0.000544,0.000000,-0.002948,0.000000
0.009765,-0.009978,-0.000050,-0.003105,0.000544,-0.000553,0.000000,-0.003052,0.000000
0.009978,-0.010189,-0.000053,-0.003208,0.000553,-0.000560,0.000000,-0.003157,0.000000
0.010189,-0.010397,-0.000056,-0.003314,0.000560,-0.000568,0.000000,-0.003264,0.000000
0.010397,-0.010601,-0.000059,-0.003420,0.000568,-0.000575,0.000000,-0.003373,0.000000
0.010601,-0.010803,-0.000062,-0.003529,0.000575,-0.000583,0.000000,-0.003483,0.000000
0.010803,-0.011002,-0.000066,-0.003638,0.000583,-0.000590,0.000000,-0.003594,0.000000
0.011002,-0.011198,-0.000069,-0.003750,0.000590,-0.000596,0.000000,-0.003707,0.000000
0.011198,-0.011391,-0.000073,-0.003862,0.000596,-0.000603,0.000000,-0.003822,0.000000
0.011391,-0.011580,-0.000076,-0.003976,0.000603,-0.000609,0.000000,-0.003938,0.000000
0.011580,-0.011767,-0.000080,-0.004092,0.000609,-0.000615,0.000000,-0.004056,0.000000
0.011767,-0.011950,-0.000083,-0.004209,0.000615,-0.000621,0.000000,-0.004176,0.000000
0.011950,-0.012131,-0.000087,-0.004328,0.000621,-0.000627,0.000000,-0.004296,0.000000
0.012131,-0.012308,-0.000091,-0.004448,0.000627,-0.000632,0.000000,-0.004419,0.000000
0.012308,-0.012481,-0.000095,-0.004570,0.000632,-0.000637,0.000000,-0.004543,0.000000
0.012481,-0.012652,-0.000099,-0.004693,0.000637,-0.000643,0.000000,-0.004668,0.000000
0.012652,-0.012820,-0.000102,-0.004818,0.000643,-0.000648,0.000000,-0.004796,0.000000
0.012820,-0.012984,-0.000106,-0.004944,0.000648,-0.000653,0.000000,-0.004924,0.000000
0.012984,-0.013145,-0.000111,-0.005072,0.000653,-0.000657,0.000000,-0.005054,0.000000
0.013145,-0.013302,-0.000115,-0.005201,0.000657,-0.000662,0.000000,-0.005186,0.000000
0.013302,-0.013456,-0.000119,-0.005331,0.000662,-0.000666,0.000000,-0.005319,0.000000
0.013456,-0.013607,-0.000123,-0.005463,0.000666,-0.000671,0.000000,-0.005454,0.000000
0.013607,-0.013755,-0.000127,-0.005597,0.000671,-0.000675,0.000000,-0.005591,0.000000
0.013755,-0.013899,-0.000131,-0.005732,0.000675,-0.000679,0.000000,-0.005729,0.000000
0.013899,-0.014040,-0.000136,-0.005869,0.000679,-0.000683,0.000000,-0.005868,0.000000
0.014040,-0.014177,-0.000140,-0.006007,0.000683,-0.000687,0.000000,-0.006009,0.000000
0.014177,-0.014311,-0.000145,-0.006146,0.000687,-0.000691,0.000000,-0.006151,0.000000
0.014311,-0.014442,-0.000149,-0.006288,0.000691,-0.000694,0.000000,-0.006296,0.000000
0.014442,-0.014569,-0.000154,-0.006430,0.000694,-0.000698,0.000000,-0.006441,0.000000
0.014569,-0.014692,-0.000158,-0.006574,0.000698,-0.000701,0.000000,-0.006588,0.000000
0.014692,-0.014812,-0.000163,-0.006719,0.000701,-0.000704,0.000000,-0.006737,0.000000
0.014812,-0.014928,-0.000168,-0.006866,0.000704,-0.000708,0.000000,-0.006887,0.000000
0.014928,-0.015040,-0.000172,-0.007014,0.000708,-0.000711,0.000000,-0.007039,0.000000
0.015040,-0.015148,-0.000177,-0.007164,0.000711,-0.000714,0.000000,-0.007192,0.000000
0.015148,-0.015253,-0.000182,-0.007315,0.000714,-0.000716,0.000000,-0.007346,0.000000
0.015253,-0.015351,-0.000187,-0.007467,0.000716,-0.000719,0.000000,-0.007502,0.000000
0.015351,-0.015444,-0.000192,-0.007621,0.000719,-0.000721,0.000000,-0.007659,0.000000
0.015444,-0.015532,-0.000197,-0.007775,0.000721,-0.000723,0.000000,-0.007818,0.000000
0.015532,-0.015613,-0.000202,-0.007930,0.000723,-0.000725,0.000000,-0.007977,0.000000
0.015613,-0.015687,-0.000207,-0.008087,0.000725,-0.000726,0.000000,-0.008138,0.000000
0.015687,-0.015755,-0.000213,-0.008244,0.000726,-0.000727,0.000000,-0.008299,0.000000
0.015755,-0.015816,-0.000218,-0.008402,0.000727,-0.000728,0.000000,-0.008462,0.000000
0.015816,-0.015869,-0.000223,-0.008560,0.000728,-0.000728,0.000000,-0.008625,0.000000
0.015869,-0.015912,-0.000229,-0.008719,0.000728,-0.000728,0.000000,-0.008789,0.000000
0.015912,-0.015946,-0.000234,-0.008878,0.000728,-0.000727,0.000000,-0.008953,0.000000
0.015946,-0.015968,-0.000240,-0.009037,0.000727,-0.000725,0.000000,-0.009118,0.000000
0.015968,-0.015979,-0.000246,-0.009196,0.000725,-0.000723,0.000000,-0.009283,0.000000
0.015979,-0.015979,-0.000252,-0.009355,0.000723,-0.000720,0.000000,-0.009448,0.000000
0.015979,-0.015968,-0.000258,-0.009514,0.000720,-0.000716,0.000000,-0.009613,0.000000
0.015968,-0.015946,-0.000263,-0.009673,0.000716,-0.000712,0.000000,-0.009778,0.000000
0.015946,-0.015915,-0.000269,-0.009832,0.000712,-0.000708,0.000000,-0.009943,0.000000
0.015915,-0.015873,-0.000275,-0.009991,0.000708,-0.000703,0.000000,-0.010107,0.000000
0.015873,-0.015822,-0.000281,-0.010150,0.000703,-0.000697,0.000000,-0.010272,0.000000
0.015822,-0.015762,-0.000287,-0.010309,0.000697,-0.000691,0.000000,-0.010436,0.000000
0.015762,-0.015693,-0.000292,-0.010467,0.000691,-0.000685,0.000000,-0.010601,0.000000
0.015693,-0.015614,-0.000298,-0.010626,0.000685,-0.000679,0.000000,-0.010765,0.000000
0.015614,-0.015528,-0.000304,-0.010785,0.000679,-0.000672,0.000000,-0.010930,0.000000
0.015528,-0.015433,-0.000309,-0.010943,0.000672,-0.000665,0.000000,-0.011094,0.000000
0.015433,-0.015330,-0.000315,-0.011102,0.000665,-0.000657,0.000000,-0.011258,0.000000
0.015330,-0.015220,-0.000321,-0.011260,0.000657,-0.000650,0.000000,-0.011422,0.000000
0.015220,-0.015102,-0.000326,-0.011419,0.000650,-0.000642,0.000000,-0.011586,0.000000
0.015102,-0.014977,-0.000332,-0.011577,0.000642,-0.000634,0.000000,-0.011751,0.000000
0.014977,-0.014845,-0.000337,-0.011736,0.000634,-0.000626,0.000000,-0.011914,0.000000
0.014845,-0.014706,-0.000343,-0.011894,0.000626,-0.000618,0.000000,-0.012078,0.000000
0.014706,-0.014561,-0.000348,-0.012053,0.000618,-0.000610,0.000000,-0.012242,0.000000
0.014561,-0.014409,-0.000353,-0.012211,0.000610,-0.000601,0.000000,-0.012406,0.000000
0.014409,-0.014252,-0.000359,-0.012369,0.000601,-0.000593,0.000000,-0.012570,0.000000
0.014252,-0.014088,-0.000364,-0.012528,0.000593,-0.000584,0.000000,-0.012733,0.000000
0.014088,-0.013919,-0.000369,-0.012686,0.000584,-0.000576,0.000000,-0.012897,0.000000
0.013919,-0.013745,-0.000374,-0.012844,0.000576,-0.000567,0.000000,-0.013060,0.000000
0.013745,-0.013565,-0.000379,-0.013003,0.000567,-0.000559,0.000000,-0.013224,0.000000
0.013565,-0.013381,-0.000385,-0.013161,0.000559,-0.000550,0.000000,-0.013387,0.000000
0.013381,-0.013192,-0.000390,-0.013319,0.000550,-0.000542,0.000000,-0.013551,0.000000
0.013192,-0.012998,-0.000395,-0.013477,0.000542,-0.000533,0.000000,-0.013714,0.000000
0.012998,-0.012800,-0.000400,-0.013636,0.000533,-0.000525,0.000000,-0.013877,0.000000
0.012800,-0.012597,-0.000405,-0.013794,0.000525,-0.000516,0.000000,-0.014040,0.000000
0.012597,-0.012391,-0.000409,-0.013952,0.000516,-0.000508,0.000000,-0.014203,0.000000
0.012391,-0.012181,-0.000414,-0.014110,0.000508,-0.000499,0.000000,-0.014366,0.000000
0.012181,-0.011967,-0.000419,-0.014268,0.000499,-0.000491,0.000000,-0.014529,0.000000
0.011967,-0.011750,-0.000424,-0.014427,0.000491,-0.000483,0.000000,-0.014692,0.000000
0.011750,-0.011530,-0.000428,-0.014585,0.000483,-0.000475,0.000000,-0.014855,0.000000
