psi_m,x_m,y_m
0.465178,2.514158,-0.637433
0.464242,2.517152,-0.635094
0.463299,2.520146,-0.632750
0.462349,2.523139,-0.630401
0.461392,2.526132,-0.628047
0.460427,2.529125,-0.625687
0.459455,2.532117,-0.623323
0.458476,2.535109,-0.620953
0.457489,2.538101,-0.618578
0.456494,2.541092,-0.616198
0.455493,2.544083,-0.613813
0.454483,2.547073,-0.611423
0.453466,2.550063,-0.609028
0.452442,2.553052,-0.606628
0.451409,2.556040,-0.604222
0.450369,2.559028,-0.601812
0.449321,2.562015,-0.599397
0.448266,2.565001,-0.596976
0.447202,2.567986,-0.594551
0.446131,2.570971,-0.592121
0.445052,2.573955,-0.589686
0.443965,2.576938,-0.587246
0.442869,2.579920,-0.584801
0.441766,2.582901,-0.582351
0.440655,2.585881,-0.579896
0.439535,2.588860,-0.577437
0.438408,2.591838,-0.574972
0.437272,2.594815,-0.572503
0.436128,2.597790,-0.570029
0.434976,2.600765,-0.567550
0.433815,2.603738,-0.565066
0.432646,2.606710,-0.562578
0.431469,2.609680,-0.560085
0.430283,2.612650,-0.557587
0.429089,2.615617,-0.555084
0.427886,2.618584,-0.552577
0.426675,2.621549,-0.550065
0.425455,2.624512,-0.547548
0.424227,2.627474,-0.545026
0.422990,2.630435,-0.542500
0.421744,2.633393,-0.539969
0.420490,2.636350,-0.537434
0.419227,2.639306,-0.534894
0.417955,2.642259,-0.532350
0.416674,2.645211,-0.529800
0.415385,2.648161,-0.527247
0.414086,2.651109,-0.524688
0.412779,2.654056,-0.522126
0.411463,2.657000,-0.519558
0.410138,2.659942,-0.516987
0.408804,2.662883,-0.514410
0.407461,2.665821,-0.511830
0.406109,2.668757,-0.509245
0.404747,2.671691,-0.506655
0.403377,2.674623,-0.504061
0.401998,2.677552,-0.501462
0.400609,2.680479,-0.498860
0.399211,2.683404,-0.496252
0.397804,2.686327,-0.493641
0.396388,2.689247,-0.491025
0.394963,2.692165,-0.488405
0.393528,2.695080,-0.485780
0.392084,2.697993,-0.483151
0.390631,2.700903,-0.480518
0.389168,2.703811,-0.477881
0.387696,2.706715,-0.475239
0.386215,2.709618,-0.472594
0.384724,2.712517,-0.469944
0.383223,2.715414,-0.467289
0.381714,2.718308,-0.464631
0.380194,2.721199,-0.461968
0.378666,2.724087,-0.459302
0.377127,2.726972,-0.456631
0.375580,2.729854,-0.453956
0.374023,2.732733,-0.451277
0.372456,2.735609,-0.448594
0.370879,2.738482,-0.445907
0.369293,2.741351,-0.443215
0.367698,2.744218,-0.440520
0.366093,2.747081,-0.437821
0.364478,2.749941,-0.435117
0.362854,2.752797,-0.432410
0.361220,2.755650,-0.429699
0.359576,2.758500,-0.426984
0.357923,2.761346,-0.424264
0.356260,2.764188,-0.421541
0.354587,2.767027,-0.418814
0.352905,2.769863,-0.416084
0.351213,2.772695,-0.413349
0.349511,2.775523,-0.410610
0.347800,2.778347,-0.407868
0.346079,2.781167,-0.405122
0.344348,2.783984,-0.402371
0.342608,2.786797,-0.399618
0.340858,2.789605,-0.396860
0.339098,2.792410,-0.394099
0.337329,2.795211,-0.391333
0.335550,2.798008,-0.388565
0.333761,2.800800,-0.385792
0.331963,2.803589,-0.383016
0.330155,2.806373,-0.380236
0.328337,2.809153,-0.377452
0.326510,2.811928,-0.374665
0.324673,2.814700,-0.371874
0.322827,2.817466,-0.369080
0.320971,2.820229,-0.366282
0.319105,2.822987,-0.363480
0.317230,2.825740,-0.360675
0.315345,2.828489,-0.357866
0.313451,2.831233,-0.355054
0.311547,2.833973,-0.352238
0.309634,2.836707,-0.349418
0.307712,2.839437,-0.346596
0.305779,2.842163,-0.343769
0.303838,2.844883,-0.340940
0.301887,2.847598,-0.338106
0.299927,2.850309,-0.335270
0.297957,2.853014,-0.332430
0.295978,2.855715,-0.329586
0.293990,2.858410,-0.326740
0.291992,2.861100,-0.323889
0.289986,2.863785,-0.321036
0.287970,2.866465,-0.318179
0.285945,2.869140,-0.315319
0.283910,2.871809,-0.312455
0.281867,2.874473,-0.309589
0.279815,2.877131,-0.306719
0.277754,2.879784,-0.303845
0.275684,2.882432,-0.300969
0.273605,2.885074,-0.298089
0.271517,2.887710,-0.295206
0.269420,2.890341,-0.292320
0.267314,2.892966,-0.289430
0.265200,2.895585,-0.286538
0.263077,2.898199,-0.283642
0.260946,2.900807,-0.280743
0.258806,2.903408,-0.277841
0.256657,2.906004,-0.274936
0.254500,2.908595,-0.272028
0.252334,2.911179,-0.269117
0.250161,2.913757,-0.266202
0.247979,2.916329,-0.263285
0.245788,2.918894,-0.260365
0.243590,2.921454,-0.257441
0.241384,2.924008,-0.254514
0.239169,2.926555,-0.251585
0.236947,2.929096,-0.248652
0.234716,2.931630,-0.245717
0.232478,2.934158,-0.242778
0.230232,2.936680,-0.239837
0.227979,2.939196,-0.236893
0.225718,2.941704,-0.233945
0.223449,2.944207,-0.230995
0.221173,2.946702,-0.228042
0.218890,2.949191,-0.225086
0.216599,2.951674,-0.222127
0.214302,2.954150,-0.219165
0.211997,2.956619,-0.216200
0.209685,2.959081,-0.213233
0.207366,2.961536,-0.210262
0.205041,2.963985,-0.207289
0.202708,2.966426,-0.204313
0.200369,2.968861,-0.201334
0.198024,2.971288,-0.198353
0.195672,2.973709,-0.195368
0.193314,2.976123,-0.192381
0.190949,2.978529,-0.189391
0.188578,2.980929,-0.186398
0.186202,2.983321,-0.183403
0.183819,2.985706,-0.180405
0.181430,2.988084,-0.177404
0.179036,2.990454,-0.174400
0.176636,2.992817,-0.171394
0.174231,2.995173,-0.168385
0.171820,2.997522,-0.165373
0.169404,2.999863,-0.162359
0.166983,3.002197,-0.159342
0.164556,3.004523,-0.156322
0.162125,3.006842,-0.153300
0.159689,3.009153,-0.150275
0.157248,3.011457,-0.147247
0.154803,3.013753,-0.144217
0.152353,3.016041,-0.141184
0.149899,3.018322,-0.138148
0.147440,3.020595,-0.135110
0.144978,3.022861,-0.132070
0.142511,3.025119,-0.129026
0.140041,3.027369,-0.125980
0.137567,3.029611,-0.122932
0.135090,3.031845,-0.119881
0.132609,3.034072,-0.116828
0.130125,3.036291,-0.113772
0.127637,3.038501,-0.110713
0.125147,3.040704,-0.107652
0.122654,3.042900,-0.104588
0.120158,3.045087,-0.101522
0.117659,3.047266,-0.098454
0.115158,3.049437,-0.095382
0.112655,3.051600,-0.092309
0.110150,3.053755,-0.089233
0.107642,3.055902,-0.086154
0.105133,3.058042,-0.083073
0.102622,3.060173,-0.079989
0.100109,3.062296,-0.076903
0.097596,3.064410,-0.073815
0.095080,3.066517,-0.070724
0.092564,3.068616,-0.067631
0.090047,3.070706,-0.064535
0.087529,3.072788,-0.061437
0.085010,3.074863,-0.058336
0.082491,3.076928,-0.055233
0.079972,3.078986,-0.052127
0.077452,3.081036,-0.049020
0.074932,3.083077,-0.045909
0.072413,3.085110,-0.042797
0.069894,3.087135,-0.039682
0.067375,3.089152,-0.036564
0.064858,3.091161,-0.033444
0.062341,3.093161,-0.030322
0.059824,3.095153,-0.027198
0.057310,3.097137,-0.024071
0.054796,3.099112,-0.020942
0.052284,3.101080,-0.017810
0.049773,3.103039,-0.014676
0.047265,3.104990,-0.011540
0.044758,3.106933,-0.008402
0.042254,3.108867,-0.005261
0.039752,3.110793,-0.002118
0.037252,3.112711,0.001028
0.034755,3.114621,0.004176
0.032261,3.116523,0.007326
0.029770,3.118416,0.010478
0.027283,3.120301,0.013632
0.024798,3.122178,0.016789
0.022317,3.124047,0.019948
0.019840,3.125908,0.023110
0.017367,3.127760,0.026273
0.014898,3.129605,0.029439
0.012433,3.131441,0.032607
0.009973,3.133269,0.035777
0.007517,3.135089,0.038950
0.005066,3.136901,0.042124
0.002620,3.138705,0.045301
0.000179,3.140501,0.048480
-0.002256,3.142289,0.051661
-0.004686,3.144069,0.054845
-0.007111,3.145841,0.058030
-0.009529,3.147605,0.061218
-0.011942,3.149361,0.064407
-0.014348,3.151109,0.067599
-0.016748,3.152849,0.070793
-0.019141,3.154582,0.073989
-0.021528,3.156306,0.077187
-0.023907,3.158023,0.080388
-0.026280,3.159732,0.083590
-0.028645,3.161433,0.086794
-0.031003,3.163127,0.090000
-0.033354,3.164813,0.093209
-0.035696,3.166491,0.096419
-0.038031,3.168161,0.099632
-0.040357,3.169824,0.102846
-0.042675,3.171480,0.106062
-0.044985,3.173128,0.109280
-0.047286,3.174768,0.112501
-0.049578,3.176401,0.115723
-0.051861,3.178026,0.118947
-0.054135,3.179645,0.122173
-0.056400,3.181256,0.125401
-0.058655,3.182859,0.128630
-0.060900,3.184455,0.131862
-0.063136,3.186045,0.135095
-0.065361,3.187627,0.138330
-0.067577,3.189201,0.141567
-0.069782,3.190769,0.144806
-0.071976,3.192330,0.148046
-0.074160,3.193884,0.151289
-0.076333,3.195430,0.154533
-0.078495,3.196970,0.157778
-0.080646,3.198504,0.161025
-0.082786,3.200030,0.164274
-0.084914,3.201549,0.167525
-0.087030,3.203062,0.170777
-0.089135,3.204569,0.174031
-0.091227,3.206068,0.177286
-0.093308,3.207561,0.180543
-0.095376,3.209048,0.183801
-0.097432,3.210528,0.187061
-0.099475,3.212002,0.190323
-0.101506,3.213470,0.193585
-0.103523,3.214931,0.196850
-0.105528,3.216386,0.200115
-0.107519,3.217835,0.203382
-0.109497,3.219278,0.206651
-0.111462,3.220715,0.209920
-0.113413,3.222145,0.213191
-0.115350,3.223570,0.216463
-0.117273,3.224989,0.219737
-0.119182,3.226403,0.223011
-0.121077,3.227810,0.226287
-0.122958,3.229212,0.229564
-0.124825,3.230609,0.232842
-0.126676,3.231999,0.236121
-0.128513,3.233385,0.239401
-0.130335,3.234765,0.242682
-0.132142,3.236139,0.245964
-0.133934,3.237508,0.249248
-0.135711,3.238872,0.252532
-0.137473,3.240231,0.255816
-0.139219,3.241585,0.259102
-0.140949,3.242934,0.262389
-0.142663,3.244278,0.265676
-0.144362,3.245617,0.268964
-0.146045,3.246951,0.272253
-0.147711,3.248281,0.275542
-0.149362,3.249605,0.278833
-0.150996,3.250925,0.282123
-0.152613,3.252241,0.285415
-0.154214,3.253552,0.288706
-0.155799,3.254859,0.291999
-0.157366,3.256162,0.295291
-0.158917,3.257460,0.298584
-0.160451,3.258754,0.301878
-0.161968,3.260044,0.305172
-0.163467,3.261330,0.308466
-0.164950,3.262612,0.311760
-0.166415,3.263890,0.315055
-0.167862,3.265164,0.318349
-0.169292,3.266434,0.321644
-0.170704,3.267701,0.324939
-0.172099,3.268964,0.328234
-0.173475,3.270224,0.331529
-0.174834,3.271480,0.334824
-0.176175,3.272733,0.338119
-0.177497,3.273983,0.341413
-0.178802,3.275229,0.344708
-0.180088,3.276472,0.348002
-0.181356,3.277713,0.351296
-0.182605,3.278950,0.354589
-0.183837,3.280184,0.357883
-0.185049,3.281415,0.361175
-0.186243,3.282644,0.364468
-0.187418,3.283870,0.367760
-0.188575,3.285093,0.371051
-0.189712,3.286314,0.374342
-0.190831,3.287532,0.377632
-0.191931,3.288748,0.380921
-0.193012,3.289961,0.384209
-0.194073,3.291172,0.387497
-0.195116,3.292381,0.390784
-0.196139,3.293588,0.394069
-0.197143,3.294793,0.397354
-0.198128,3.295996,0.400638
-0.199094,3.297197,0.403920
-0.200040,3.298396,0.407201
-0.200967,3.299594,0.410481
-0.201874,3.300789,0.413760
-0.202762,3.301983,0.417037
-0.203630,3.303176,0.420313
-0.204478,3.304367,0.423587
-0.205307,3.305557,0.426859
-0.206116,3.306745,0.430130
-0.206906,3.307933,0.433399
-0.207676,3.309119,0.436667
-0.208425,3.310304,0.439932
-0.209156,3.311487,0.443196
-0.209866,3.312670,0.446458
-0.210556,3.313853,0.449718
-0.211227,3.315034,0.452975
-0.211878,3.316214,0.456231
-0.212508,3.317394,0.459484
-0.213119,3.318574,0.462736
-0.213710,3.319753,0.465985
-0.214281,3.320931,0.469231
-0.214832,3.322109,0.472476
-0.215363,3.323287,0.475717
-0.215874,3.324465,0.478957
-0.216365,3.325642,0.482194
-0.216836,3.326819,0.485428
-0.217287,3.327997,0.488660
-0.217718,3.329174,0.491889
-0.218128,3.330352,0.495115
-0.218519,3.331529,0.498338
-0.218890,3.332708,0.501559
-0.219241,3.333886,0.504777
-0.219572,3.335065,0.507992
-0.219883,3.336244,0.511203
-0.220174,3.337424,0.514412
-0.220446,3.338605,0.517618
-0.220697,3.339786,0.520821
-0.220928,3.340968,0.524020
-0.221139,3.342151,0.527216
-0.221331,3.343335,0.530410
-0.221503,3.344520,0.533599
-0.221655,3.345706,0.536786
-0.221787,3.346893,0.539969
-0.221899,3.348081,0.543149
-0.221992,3.349271,0.546325
-0.222064,3.350461,0.549497
-0.222118,3.351654,0.552667
-0.222151,3.352847,0.555832
-0.222165,3.354043,0.558994
-0.222159,3.355239,0.562153
-0.222134,3.356438,0.565307
-0.222090,3.357638,0.568458
-0.222025,3.358840,0.571606
-0.221942,3.360044,0.574749
-0.221839,3.361250,0.577889
-0.221717,3.362458,0.581024
-0.221575,3.363668,0.584156
-0.221414,3.364880,0.587284
-0.221234,3.366094,0.590407
-0.221035,3.367310,0.593527
-0.220817,3.368529,0.596642
-0.220580,3.369750,0.599753
-0.220324,3.370973,0.602860
-0.220049,3.372199,0.605963
-0.219755,3.373427,0.609061
-0.219442,3.374658,0.612154
-0.219111,3.375892,0.615243
-0.218761,3.377128,0.618328
-0.218392,3.378367,0.621408
-0.218005,3.379609,0.624483
-0.217599,3.380853,0.627554
-0.217176,3.382101,0.630619
-0.216733,3.383351,0.633680
-0.216273,3.384604,0.636736
-0.215795,3.385861,0.639788
-0.215298,3.387120,0.642834
-0.214784,3.388383,0.645875
-0.214252,3.389648,0.648911
-0.213702,3.390917,0.651943
-0.213135,3.392190,0.654969
-0.212550,3.393465,0.657989
-0.211947,3.394744,0.661005
-0.211327,3.396027,0.664015
-0.210690,3.397313,0.667020
-0.210036,3.398602,0.670020
-0.209364,3.399895,0.673014
-0.208676,3.401192,0.676003
-0.207970,3.402492,0.678986
-0.207248,3.403796,0.681964
-0.206510,3.405104,0.684936
-0.205754,3.406415,0.687902
-0.204983,3.407731,0.690863
-0.204194,3.409050,0.693818
-0.203390,3.410373,0.696768
-0.202570,3.411700,0.699711
-0.201733,3.413031,0.702649
-0.200881,3.414366,0.705581
-0.200013,3.415705,0.708507
-0.199129,3.417049,0.711428
-0.198230,3.418396,0.714342
-0.197315,3.419748,0.717250
-0.196386,3.421104,0.720152
-0.195440,3.422464,0.723049
-0.194480,3.423828,0.725939
-0.193505,3.425197,0.728823
-0.192515,3.426570,0.731701
-0.191511,3.427948,0.734573
-0.190492,3.429329,0.737438
-0.189458,3.430716,0.740298
-0.188410,3.432107,0.743151
-0.187348,3.433502,0.745998
-0.186272,3.434902,0.748838
-0.185182,3.436307,0.751672
-0.184078,3.437716,0.754500
-0.182960,3.439130,0.757322
-0.181829,3.440548,0.760137
-0.180685,3.441971,0.762946
-0.179527,3.443399,0.765748
-0.178356,3.444832,0.768543
-0.177173,3.446269,0.771333
-0.175976,3.447711,0.774115
-0.174766,3.449158,0.776892
-0.173544,3.450610,0.779661
-0.172310,3.452067,0.782424
-0.171063,3.453529,0.785181
-0.169803,3.454995,0.787931
-0.168532,3.456467,0.790674
-0.167249,3.457944,0.793411
-0.165954,3.459425,0.796140
-0.164647,3.460912,0.798864
-0.163329,3.462403,0.801580
-0.161999,3.463900,0.804290
-0.160658,3.465401,0.806993
-0.159306,3.466908,0.809690
-0.157943,3.468420,0.812380
-0.156569,3.469937,0.815063
-0.155185,3.471459,0.817739
-0.153789,3.472986,0.820408
-0.152384,3.474519,0.823071
-0.150968,3.476056,0.825727
-0.149541,3.477599,0.828376
-0.148105,3.479147,0.831018
-0.146659,3.480700,0.833653
-0.145202,3.482258,0.836282
-0.143737,3.483822,0.838904
-0.142261,3.485391,0.841519
-0.140777,3.486965,0.844127
-0.139283,3.488544,0.846728
-0.137780,3.490129,0.849323
-0.136267,3.491719,0.851910
-0.134746,3.493314,0.854491
-0.133217,3.494915,0.857065
-0.131678,3.496520,0.859632
-0.130131,3.498132,0.862192
-0.128576,3.499748,0.864745
-0.127012,3.501370,0.867292
-0.125441,3.502997,0.869831
-0.123861,3.504630,0.872364
-0.122274,3.506267,0.874890
-0.120679,3.507910,0.877408
-0.119076,3.509559,0.879921
-0.117466,3.511213,0.882426
-0.115848,3.512872,0.884924
-0.114223,3.514537,0.887416
-0.112591,3.516206,0.889900
-0.110952,3.517882,0.892378
-0.109307,3.519562,0.894849
-0.107654,3.521248,0.897313
-0.105995,3.522939,0.899770
-0.104329,3.524636,0.902221
-0.102657,3.526338,0.904665
-0.100979,3.528045,0.907101
-0.099295,3.529758,0.909531
-0.097604,3.531476,0.911955
-0.095908,3.533199,0.914371
-0.094206,3.534928,0.916781
-0.092498,3.536662,0.919184
-0.090784,3.538401,0.921580
-0.089065,3.540146,0.923969
-0.087341,3.541896,0.926351
-0.085612,3.543651,0.928727
-0.083877,3.545411,0.931096
-0.082138,3.547177,0.933459
-0.080393,3.548948,0.935814
-0.078644,3.550724,0.938163
-0.076890,3.552506,0.940505
-0.075131,3.554293,0.942841
-0.073368,3.556085,0.945170
-0.071600,3.557882,0.947492
-0.069829,3.559685,0.949808
-0.068053,3.561492,0.952116
-0.066272,3.563305,0.954419
-0.064488,3.565123,0.956714
-0.062701,3.566947,0.959003
-0.060909,3.568775,0.961286
-0.059113,3.570609,0.963562
-0.057314,3.572447,0.965831
-0.055512,3.574291,0.968094
-0.053706,3.576140,0.970350
-0.051897,3.577994,0.972600
-0.050084,3.579853,0.974843
-0.048269,3.581718,0.977080
-0.046450,3.583587,0.979310
-0.044629,3.585461,0.981534
-0.042804,3.587341,0.983752
-0.040977,3.589225,0.985963
-0.039147,3.591114,0.988167
-0.037315,3.593009,0.990365
-0.035480,3.594908,0.992557
-0.033642,3.596812,0.994743
-0.031803,3.598721,0.996922
-0.029961,3.600635,0.999094
-0.028116,3.602554,1.001261
-0.026270,3.604478,1.003421
-0.024421,3.606407,1.005575
-0.022571,3.608340,1.007722
-0.020719,3.610278,1.009864
-0.018865,3.612222,1.011999
-0.017009,3.614170,1.014128
-0.015152,3.616122,1.016251
-0.013292,3.618080,1.018367
-0.011432,3.620042,1.020477
-0.009570,3.622009,1.022582
-0.007706,3.623980,1.024680
-0.005842,3.625956,1.026772
-0.003976,3.627937,1.028858
-0.002109,3.629923,1.030938
-0.000240,3.631913,1.033011
0.001629,3.633907,1.035079
0.003499,3.635906,1.037141
0.005370,3.637910,1.039197
0.007242,3.639918,1.041246
0.009115,3.641931,1.043290
0.010989,3.643948,1.045328
0.012863,3.645970,1.047360
0.014738,3.647996,1.049386
0.016614,3.650026,1.051406
0.018490,3.652061,1.053421
0.020366,3.654100,1.055429
0.022243,3.656144,1.057432
0.024120,3.658192,1.059428
0.025998,3.660244,1.061419
0.027876,3.662300,1.063405
0.029754,3.664361,1.065384
0.031632,3.666426,1.067358
0.033510,3.668495,1.069326
0.035388,3.670568,1.071288
0.037267,3.672645,1.073245
0.039145,3.674727,1.075196
0.041023,3.676812,1.077141
0.042901,3.678902,1.079081
0.044779,3.680996,1.081015
0.046657,3.683093,1.082944
0.048534,3.685195,1.084866
0.050411,3.687301,1.086784
0.052288,3.689410,1.088696
0.054165,3.691524,1.090602
0.056041,3.693641,1.092503
