psi_m,x_m,y_m
10.193556,2.438650,2.655074
10.193583,2.435159,2.652416
10.193620,2.431669,2.649754
10.193665,2.428179,2.647088
10.193720,2.424688,2.644417
10.193784,2.421198,2.641743
10.193856,2.417707,2.639064
10.193938,2.414216,2.636381
10.194028,2.410726,2.633694
10.194127,2.407235,2.631003
10.194236,2.403745,2.628308
10.194353,2.400254,2.625609
10.194480,2.396763,2.622906
10.194615,2.393272,2.620198
10.194759,2.389782,2.617487
10.194912,2.386291,2.614771
10.195074,2.382800,2.612052
10.195246,2.379309,2.609328
10.195426,2.375818,2.606601
10.195615,2.372327,2.603869
10.195813,2.368836,2.601133
10.196020,2.365346,2.598394
10.196235,2.361855,2.595650
10.196460,2.358364,2.592902
10.196694,2.354873,2.590151
10.196937,2.351382,2.587395
10.197188,2.347891,2.584635
10.197449,2.344400,2.581871
10.197719,2.340909,2.579104
10.197997,2.337418,2.576332
10.198285,2.333927,2.573557
10.198581,2.330436,2.570777
10.198886,2.326945,2.567994
10.199201,2.323454,2.565206
10.199524,2.319963,2.562415
10.199856,2.316472,2.559620
10.200197,2.312981,2.556821
10.200548,2.309490,2.554018
10.200907,2.305999,2.551211
10.201275,2.302508,2.548400
10.201652,2.299017,2.545585
10.202038,2.295526,2.542767
10.202433,2.292036,2.539945
10.202837,2.288545,2.537118
10.203250,2.285054,2.534288
10.203672,2.281563,2.531454
10.204103,2.278072,2.528616
10.204543,2.274581,2.525775
10.204991,2.271091,2.522930
10.205449,2.267600,2.520080
10.205916,2.264109,2.517227
10.206392,2.260619,2.514370
10.206877,2.257128,2.511510
10.207371,2.253637,2.508646
10.207874,2.250147,2.505777
10.208386,2.246656,2.502906
10.208907,2.243166,2.500030
10.209437,2.239675,2.497150
10.209976,2.236185,2.494267
10.210524,2.232694,2.491381
10.211081,2.229204,2.488490
10.211647,2.225713,2.485596
10.212223,2.222223,2.482698
10.212807,2.218733,2.479796
10.213401,2.215243,2.476891
10.214003,2.211752,2.473982
10.214615,2.208262,2.471069
10.215236,2.204772,2.468153
10.215866,2.201282,2.465233
10.216505,2.197792,2.462309
10.217153,2.194302,2.459382
10.217810,2.190812,2.456451
10.218477,2.187322,2.453516
10.219152,2.183832,2.450578
10.219837,2.180343,2.447636
10.220531,2.176853,2.444691
10.221234,2.173363,2.441742
10.221947,2.169874,2.438790
10.222668,2.166384,2.435834
10.223399,2.162895,2.432874
10.224139,2.159405,2.429911
10.224889,2.155916,2.426944
10.225647,2.152426,2.423974
10.226415,2.148937,2.421000
10.227193,2.145448,2.418023
10.227979,2.141959,2.415042
10.228775,2.138470,2.412058
10.229580,2.134981,2.409070
10.230394,2.131492,2.406079
10.231218,2.128003,2.403084
10.232051,2.124514,2.400086
10.232894,2.121025,2.397085
10.233746,2.117537,2.394080
10.234608,2.114048,2.391071
10.235478,2.110560,2.388060
10.236359,2.107071,2.385044
10.237248,2.103583,2.382026
10.238148,2.100095,2.379004
10.239056,2.096606,2.375978
10.239975,2.093118,2.372950
10.240902,2.089630,2.369917
10.241840,2.086142,2.366882
10.242787,2.082654,2.363843
10.243743,2.079166,2.360801
10.244709,2.075679,2.357756
10.245685,2.072191,2.354707
10.246670,2.068704,2.351655
10.247665,2.065216,2.348600
10.248670,2.061729,2.345541
10.249684,2.058241,2.342479
10.250708,2.054754,2.339414
10.251742,2.051267,2.336346
10.252786,2.047780,2.333274
10.253839,2.044293,2.330200
10.254902,2.040806,2.327122
10.255975,2.037319,2.324040
10.257058,2.033833,2.320956
10.258151,2.030346,2.317868
10.259254,2.026860,2.314778
10.260366,2.023373,2.311684
10.261489,2.019887,2.308587
10.262621,2.016401,2.305487
10.263763,2.012915,2.302384
10.264916,2.009428,2.299277
10.266078,2.005943,2.296168
10.267251,2.002457,2.293055
10.268433,1.998971,2.289940
10.269626,1.995485,2.286821
10.270829,1.992000,2.283699
10.272042,1.988514,2.280574
10.273265,1.985029,2.277447
10.274498,1.981544,2.274316
10.275742,1.978059,2.271182
10.276996,1.974574,2.268045
10.278260,1.971089,2.264905
10.279534,1.967604,2.261763
10.280819,1.964120,2.258617
10.282114,1.960635,2.255469
10.283420,1.957150,2.252317
10.284736,1.953666,2.249163
10.286062,1.950182,2.246005
10.287399,1.946698,2.242845
10.288747,1.943214,2.239682
10.290105,1.939730,2.236516
10.291473,1.936246,2.233347
10.292853,1.932762,2.230175
10.294243,1.929279,2.227001
10.295643,1.925795,2.223824
10.297054,1.922312,2.220644
10.298476,1.918829,2.217461
10.299909,1.915346,2.214275
10.301353,1.911863,2.211087
10.302807,1.908380,2.207896
10.304273,1.904897,2.204702
10.305749,1.901414,2.201506
10.307236,1.897932,2.198306
10.308734,1.894449,2.195104
10.310243,1.890967,2.191900
10.311763,1.887485,2.188693
10.313295,1.884003,2.185483
10.314837,1.880521,2.182270
10.316390,1.877039,2.179055
10.317955,1.873557,2.175838
10.319531,1.870075,2.172617
10.321118,1.866594,2.169395
10.322717,1.863112,2.166169
10.324326,1.859631,2.162942
10.325947,1.856150,2.159711
10.327580,1.852669,2.156478
10.329224,1.849188,2.153243
10.330880,1.845707,2.150005
10.332547,1.842227,2.146765
10.334225,1.838746,2.143522
10.335915,1.835265,2.140277
10.337617,1.831785,2.137030
10.339330,1.828305,2.133780
10.341056,1.824825,2.130528
10.342793,1.821345,2.127273
10.344541,1.817865,2.124016
10.346302,1.814385,2.120757
10.348074,1.810905,2.117496
10.349859,1.807426,2.114232
10.351655,1.803946,2.110966
10.353463,1.800467,2.107698
10.355284,1.796988,2.104427
10.357116,1.793509,2.101154
10.358961,1.790029,2.097880
10.360818,1.786551,2.094603
10.362686,1.783072,2.091323
10.364568,1.779593,2.088042
10.366461,1.776114,2.084759
10.368367,1.772636,2.081473
10.370285,1.769157,2.078186
10.372216,1.765679,2.074896
10.374159,1.762201,2.071604
10.376115,1.758723,2.068311
10.378083,1.755245,2.065015
10.380064,1.751767,2.061717
10.382057,1.748289,2.058418
10.384063,1.744811,2.055116
10.386082,1.741333,2.051813
10.388114,1.737856,2.048508
10.390159,1.734378,2.045201
10.392216,1.730901,2.041892
10.394286,1.727423,2.038581
10.396370,1.723946,2.035268
10.398466,1.720469,2.031954
10.400575,1.716992,2.028637
10.402698,1.713515,2.025320
10.404833,1.710038,2.022000
10.406982,1.706561,2.018679
10.409144,1.703084,2.015356
10.411320,1.699607,2.012031
10.413508,1.696130,2.008705
10.415710,1.692654,2.005377
10.417926,1.689177,2.002048
10.420155,1.685700,1.998717
10.422397,1.682224,1.995384
10.424653,1.678747,1.992050
10.426923,1.675271,1.988715
10.429206,1.671794,1.985378
10.431503,1.668318,1.982039
10.433814,1.664841,1.978700
10.436139,1.661365,1.975358
10.438477,1.657888,1.972016
10.440830,1.654412,1.968672
10.443196,1.650936,1.965327
10.445576,1.647459,1.961981
10.447970,1.643983,1.958633
10.450379,1.640507,1.955284
10.452801,1.637030,1.951934
10.455238,1.633554,1.948583
10.457689,1.630077,1.945230
10.460154,1.626601,1.941877
10.462634,1.623124,1.938522
10.465127,1.619648,1.935167
10.467636,1.616171,1.931810
10.470158,1.612695,1.928452
10.472696,1.609218,1.925094
10.475247,1.605741,1.921734
10.477814,1.602264,1.918374
10.480395,1.598787,1.915012
10.482990,1.595310,1.911650
10.485601,1.591833,1.908287
10.488226,1.588356,1.904923
10.490866,1.584879,1.901558
10.493520,1.581402,1.898193
10.496190,1.577924,1.894827
10.498875,1.574447,1.891460
10.501574,1.570969,1.888093
10.504289,1.567491,1.884725
10.507018,1.564013,1.881356
10.509763,1.560535,1.877987
10.512523,1.557056,1.874617
10.515298,1.553578,1.871247
10.518088,1.550099,1.867877
10.520894,1.546620,1.864506
10.523715,1.543141,1.861134
10.526551,1.539661,1.857762
10.529402,1.536182,1.854390
10.532269,1.532702,1.851018
10.535152,1.529222,1.847645
10.538050,1.525741,1.844273
10.540963,1.522261,1.840900
10.543892,1.518780,1.837527
10.546837,1.515299,1.834153
10.549797,1.511817,1.830780
10.552773,1.508335,1.827407
10.555764,1.504853,1.824033
10.558771,1.501371,1.820660
10.561794,1.497888,1.817287
10.564833,1.494405,1.813914
10.567888,1.490921,1.810541
10.570958,1.487437,1.807168
10.574045,1.483953,1.803795
10.577147,1.480468,1.800423
10.580265,1.476983,1.797051
10.583399,1.473497,1.793679
10.586549,1.470011,1.790308
10.589715,1.466524,1.786937
10.592897,1.463037,1.783567
10.596095,1.459549,1.780197
10.599309,1.456061,1.776827
10.602539,1.452572,1.773458
10.605786,1.449083,1.770090
10.609048,1.445593,1.766723
10.612326,1.442102,1.763356
10.615621,1.438611,1.759990
10.618932,1.435119,1.756624
10.622259,1.431627,1.753260
10.625602,1.428134,1.749896
10.628961,1.424640,1.746533
10.632337,1.421145,1.743171
10.635728,1.417650,1.739811
10.639136,1.414154,1.736451
10.642560,1.410657,1.733092
10.646001,1.407159,1.729734
10.649457,1.403661,1.726378
10.652930,1.400161,1.723023
10.656419,1.396661,1.719669
10.659924,1.393160,1.716316
10.663445,1.389658,1.712965
10.666983,1.386155,1.709615
10.670536,1.382651,1.706266
10.674106,1.379146,1.702919
10.677692,1.375640,1.699573
10.681294,1.372133,1.696229
10.684912,1.368625,1.692887
10.688547,1.365115,1.689546
10.692197,1.361605,1.686207
10.695864,1.358094,1.682870
10.699546,1.354581,1.679534
10.703245,1.351067,1.676200
10.706959,1.347552,1.672869
10.710690,1.344035,1.669539
10.714436,1.340518,1.666211
10.718199,1.336999,1.662885
10.721977,1.333478,1.659561
10.725771,1.329956,1.656239
10.729581,1.326433,1.652920
10.733407,1.322908,1.649603
10.737248,1.319382,1.646288
10.741105,1.315854,1.642975
10.744978,1.312325,1.639664
10.748866,1.308794,1.636356
10.752769,1.305261,1.633051
10.756688,1.301727,1.629748
10.760623,1.298191,1.626447
10.764573,1.294653,1.623150
10.768538,1.291114,1.619854
10.772518,1.287572,1.616562
10.776514,1.284029,1.613272
10.780524,1.280484,1.609985
10.784550,1.276937,1.606701
10.788590,1.273388,1.603419
10.792645,1.269837,1.600141
10.796715,1.266284,1.596866
10.800800,1.262728,1.593593
10.804899,1.259171,1.590324
10.809013,1.255611,1.587058
10.813141,1.252049,1.583795
10.817283,1.248485,1.580536
10.821440,1.244919,1.577279
10.825610,1.241350,1.574027
10.829795,1.237779,1.570777
10.833994,1.234205,1.567532
10.838206,1.230629,1.564290
10.842432,1.227050,1.561053
10.846672,1.223469,1.557819
10.850924,1.219885,1.554590
10.855191,1.216299,1.551364
10.859470,1.212710,1.548143
10.863762,1.209118,1.544926
10.868067,1.205523,1.541714
10.872385,1.201926,1.538507
10.876716,1.198325,1.535304
10.881059,1.194722,1.532106
10.885414,1.191116,1.528913
10.889781,1.187506,1.525725
10.894161,1.183894,1.522542
10.898552,1.180278,1.519364
10.902954,1.176660,1.516192
10.907368,1.173037,1.513025
10.911794,1.169412,1.509863
10.916230,1.165783,1.506708
10.920678,1.162151,1.503557
10.925136,1.158515,1.500413
10.929604,1.154876,1.497275
10.934083,1.151232,1.494142
10.938572,1.147586,1.491016
10.943071,1.143935,1.487896
10.947579,1.140281,1.484782
10.952097,1.136622,1.481675
10.956625,1.132960,1.478574
10.961161,1.129293,1.475480
10.965706,1.125623,1.472392
10.970260,1.121948,1.469311
10.974821,1.118269,1.466237
10.979391,1.114585,1.463170
10.983969,1.110897,1.460110
10.988555,1.107205,1.457057
10.993147,1.103508,1.454011
10.997747,1.099806,1.450973
11.002354,1.096099,1.447942
11.006967,1.092388,1.444919
11.011587,1.088672,1.441903
11.016212,1.084950,1.438894
11.020843,1.081224,1.435894
11.025480,1.077492,1.432901
11.030122,1.073755,1.429916
11.034768,1.070013,1.426939
11.039419,1.066265,1.423970
11.044075,1.062512,1.421010
11.048734,1.058753,1.418057
11.053397,1.054988,1.415113
11.058063,1.051218,1.412177
11.062733,1.047441,1.409249
11.067405,1.043659,1.406330
11.072079,1.039870,1.403419
11.076755,1.036075,1.400517
11.081433,1.032275,1.397623
11.086113,1.028467,1.394739
11.090793,1.024654,1.391863
11.095474,1.020835,1.388996
11.100155,1.017010,1.386137
11.104836,1.013179,1.383288
11.109517,1.009343,1.380448
11.114196,1.005501,1.377617
11.118874,1.001654,1.374796
11.123550,0.997801,1.371984
11.128223,0.993944,1.369181
11.132894,0.990081,1.366387
11.137562,0.986214,1.363603
11.142226,0.982341,1.360829
11.146887,0.978464,1.358064
11.151542,0.974583,1.355309
11.156193,0.970697,1.352564
11.160839,0.966806,1.349829
11.165479,0.962912,1.347103
11.170113,0.959013,1.344388
11.174741,0.955110,1.341682
11.179361,0.951203,1.338987
11.183974,0.947292,1.336301
11.188579,0.943377,1.333626
11.193175,0.939459,1.330961
11.197763,0.935537,1.328306
11.202341,0.931611,1.325662
11.206910,0.927682,1.323028
11.211469,0.923750,1.320404
11.216017,0.919814,1.317790
11.220554,0.915875,1.315187
11.225079,0.911933,1.312595
11.229593,0.907987,1.310013
11.234094,0.904039,1.307441
11.238583,0.900088,1.304881
11.243058,0.896134,1.302330
11.247519,0.892177,1.299791
11.251967,0.888217,1.297261
11.256399,0.884255,1.294743
11.260817,0.880290,1.292235
11.265219,0.876322,1.289738
11.269606,0.872352,1.287251
11.273976,0.868380,1.284775
11.278329,0.864405,1.282310
11.282665,0.860428,1.279856
11.286984,0.856449,1.277412
11.291284,0.852467,1.274979
11.295567,0.848484,1.272556
11.299830,0.844498,1.270144
11.304074,0.840510,1.267743
11.308298,0.836521,1.265352
11.312502,0.832529,1.262972
11.316686,0.828536,1.260603
11.320849,0.824540,1.258244
11.324991,0.820543,1.255895
11.329110,0.816545,1.253557
11.333208,0.812544,1.251230
11.337284,0.808542,1.248913
11.341336,0.804539,1.246606
11.345365,0.800534,1.244310
11.349371,0.796527,1.242024
11.353353,0.792520,1.239749
11.357310,0.788510,1.237483
11.361243,0.784500,1.235228
11.365151,0.780488,1.232983
11.369033,0.776475,1.230749
11.372889,0.772461,1.228524
11.376720,0.768446,1.226309
11.380524,0.764430,1.224104
11.384301,0.760413,1.221909
11.388051,0.756395,1.219724
11.391774,0.752377,1.217549
11.395469,0.748357,1.215383
11.399135,0.744337,1.213227
11.402774,0.740316,1.211080
11.406384,0.736294,1.208943
11.409965,0.732272,1.206816
11.413516,0.728249,1.204697
11.417038,0.724226,1.202589
11.420530,0.720202,1.200489
11.423992,0.716178,1.198398
11.427424,0.712154,1.196316
11.430825,0.708130,1.194244
11.434195,0.704105,1.192180
11.437533,0.700081,1.190125
11.440841,0.696056,1.188079
11.444116,0.692032,1.186041
11.447360,0.688007,1.184012
11.450571,0.683983,1.181991
11.453750,0.679959,1.179979
11.456896,0.675935,1.177975
11.460010,0.671912,1.175979
11.463090,0.667890,1.173991
11.466137,0.663868,1.172011
11.469151,0.659846,1.170039
11.472130,0.655825,1.168075
11.475076,0.651806,1.166119
11.477988,0.647787,1.164170
11.480865,0.643769,1.162228
11.483708,0.639752,1.160294
11.486517,0.635736,1.158367
11.489290,0.631721,1.156448
11.492028,0.627708,1.154535
11.494732,0.623696,1.152630
11.497400,0.619685,1.150731
11.500032,0.615676,1.148839
11.502629,0.611669,1.146954
11.505190,0.607663,1.145075
11.507715,0.603660,1.143203
11.510204,0.599658,1.141337
11.512658,0.595658,1.139478
11.515074,0.591661,1.137624
11.517455,0.587665,1.135777
11.519799,0.583672,1.133935
11.522106,0.579682,1.132100
11.524376,0.575694,1.130270
11.526610,0.571708,1.128445
11.528807,0.567726,1.126626
11.530967,0.563746,1.124813
11.533090,0.559769,1.123004
11.535176,0.555795,1.121201
11.537224,0.551824,1.119403
11.539236,0.547856,1.117610
11.541210,0.543892,1.115821
11.543146,0.539932,1.114038
11.545045,0.535974,1.112259
11.546907,0.532021,1.110484
11.548731,0.528071,1.108714
11.550517,0.524125,1.106948
11.552266,0.520184,1.105186
11.553977,0.516246,1.103429
11.555651,0.512313,1.101675
11.557287,0.508384,1.099925
11.558885,0.504459,1.098179
11.560445,0.500539,1.096436
11.561968,0.496624,1.094697
11.563453,0.492713,1.092961
11.564900,0.488807,1.091229
11.566309,0.484907,1.089500
11.567681,0.481011,1.087773
11.569015,0.477121,1.086050
11.570311,0.473236,1.084330
11.571570,0.469357,1.082612
11.572790,0.465484,1.080897
11.573974,0.461616,1.079184
11.575119,0.457753,1.077474
11.576227,0.453897,1.075766
11.577298,0.450047,1.074060
11.578331,0.446203,1.072357
11.579326,0.442366,1.070655
11.580285,0.438535,1.068955
11.581205,0.434710,1.067257
11.582089,0.430892,1.065561
11.582935,0.427080,1.063866
11.583744,0.423276,1.062173
11.584516,0.419478,1.060482
11.585251,0.415687,1.058792
11.585950,0.411903,1.057103
11.586611,0.408126,1.055416
11.587235,0.404356,1.053731
11.587823,0.400593,1.052046
11.588374,0.396838,1.050364
11.588888,0.393089,1.048682
11.589366,0.389349,1.047002
11.589807,0.385615,1.045322
11.590213,0.381889,1.043644
11.590582,0.378171,1.041967
11.590914,0.374460,1.040291
11.591211,0.370757,1.038617
11.591472,0.367062,1.036943
11.591697,0.363374,1.035270
11.591887,0.359695,1.033597
11.592041,0.356023,1.031926
11.592159,0.352359,1.030255
11.592242,0.348704,1.028586
11.592290,0.345056,1.026916
11.592302,0.341417,1.025248
11.592280,0.337786,1.023580
11.592222,0.334163,1.021912
11.592130,0.330549,1.020245
11.592003,0.326943,1.018579
11.591841,0.323346,1.016913
11.591645,0.319757,1.015247
11.591415,0.316177,1.013582
11.591151,0.312606,1.011917
11.590852,0.309043,1.010252
11.590520,0.305490,1.008588
11.590154,0.301945,1.006923
11.589754,0.298409,1.005259
11.589321,0.294882,1.003595
11.588855,0.291365,1.001930
11.588356,0.287856,1.000266
11.587824,0.284357,0.998602
11.587260,0.280867,0.996938
11.586663,0.277386,0.995273
11.586033,0.273914,0.993609
11.585372,0.270452,0.991944
11.584678,0.267000,0.990279
11.583953,0.263557,0.988613
11.583197,0.260124,0.986948
11.582409,0.256700,0.985282
11.581590,0.253286,0.983615
11.580741,0.249882,0.981948
11.579860,0.246487,0.980280
11.578950,0.243103,0.978612
11.578009,0.239728,0.976943
11.577038,0.236364,0.975274
11.576038,0.233009,0.973604
11.575008,0.229664,0.971933
11.573949,0.226330,0.970261
11.572861,0.223005,0.968589
11.571744,0.219691,0.966915
11.570599,0.216387,0.965241
11.569425,0.213093,0.963566
11.568224,0.209809,0.961889
11.566994,0.206536,0.960212
11.565738,0.203273,0.958533
11.564454,0.200020,0.956853
11.563143,0.196778,0.955172
11.561806,0.193546,0.953490
11.560442,0.190325,0.951806
11.559052,0.187114,0.950121
11.557636,0.183914,0.948435
11.556195,0.180724,0.946747
11.554729,0.177545,0.945057
11.553237,0.174377,0.943366
11.551721,0.171219,0.941674
11.550180,0.168072,0.939979
11.548615,0.164935,0.938283
11.547027,0.161809,0.936585
11.545415,0.158694,0.934886
11.543779,0.155590,0.933184
11.542121,0.152496,0.931481
11.540440,0.149413,0.929775
11.538736,0.146340,0.928067
11.537011,0.143279,0.926358
11.535263,0.140228,0.924646
11.533495,0.137188,0.922932
11.531705,0.134159,0.921216
11.529894,0.131140,0.919497
11.528063,0.128132,0.917776
11.526211,0.125135,0.916052
11.524340,0.122149,0.914327
11.522448,0.119174,0.912598
11.520538,0.116209,0.910867
11.518608,0.113255,0.909133
11.516660,0.110312,0.907397
11.514694,0.107379,0.905658
11.512709,0.104458,0.903916
11.510707,0.101546,0.902171
11.508687,0.098646,0.900423
11.506650,0.095756,0.898673
11.504596,0.092877,0.896919
11.502525,0.090009,0.895162
11.500439,0.087151,0.893402
11.498336,0.084304,0.891639
11.496218,0.081468,0.889873
11.494085,0.078642,0.888103
11.491937,0.075826,0.886330
11.489774,0.073021,0.884553
11.487597,0.070227,0.882773
11.485405,0.067443,0.880990
11.483201,0.064669,0.879203
11.480982,0.061906,0.877412
11.478751,0.059153,0.875618
11.476507,0.056411,0.873820
11.474250,0.053679,0.872018
11.471981,0.050958,0.870213
11.469701,0.048247,0.868403
11.467408,0.045547,0.866591
11.465105,0.042858,0.864774
11.462790,0.040180,0.862954
11.460465,0.037512,0.861130
11.458129,0.034855,0.859302
11.455783,0.032209,0.857471
11.453427,0.029574,0.855635
11.451062,0.026949,0.853796
11.448687,0.024336,0.851953
11.446303,0.021734,0.850107
11.443911,0.019143,0.848256
11.441510,0.016562,0.846402
11.439101,0.013993,0.844544
11.436684,0.011435,0.842681
11.434259,0.008889,0.840815
11.431827,0.006353,0.838946
11.429389,0.003829,0.837072
11.426943,0.001316,0.835194
11.424491,-0.001186,0.833313
11.422032,-0.003676,0.831427
11.419568,-0.006155,0.829537
11.417098,-0.008623,0.827644
11.414623,-0.011079,0.825747
11.412142,-0.013524,0.823845
11.409657,-0.015958,0.821940
11.407167,-0.018380,0.820030
11.404672,-0.020790,0.818117
11.402174,-0.023189,0.816199
11.399671,-0.025576,0.814278
11.397165,-0.027952,0.812352
11.394656,-0.030317,0.810423
11.392144,-0.032669,0.808489
11.389629,-0.035010,0.806551
11.387111,-0.037340,0.804609
11.384591,-0.039657,0.802663
11.382068,-0.041964,0.800713
11.379544,-0.044258,0.798759
11.377019,-0.046541,0.796801
11.374492,-0.048812,0.794838
11.371963,-0.051071,0.792872
11.369434,-0.053319,0.790901
11.366905,-0.055554,0.788926
11.364374,-0.057778,0.786946
11.361844,-0.059991,0.784963
11.359313,-0.062191,0.782975
11.356783,-0.064380,0.780984
11.354254,-0.066557,0.778987
11.351724,-0.068722,0.776987
11.349196,-0.070875,0.774983
11.346669,-0.073016,0.772974
11.344143,-0.075146,0.770961
11.341619,-0.077264,0.768943
11.339097,-0.079369,0.766922
11.336576,-0.081463,0.764896
11.334058,-0.083546,0.762865
11.331541,-0.085616,0.760831
11.329028,-0.087674,0.758792
11.326517,-0.089721,0.756749
11.324009,-0.091755,0.754701
11.321504,-0.093778,0.752650
11.319003,-0.095789,0.750593
11.316505,-0.097788,0.748533
11.314010,-0.099775,0.746468
11.311520,-0.101751,0.744399
11.309033,-0.103714,0.742325
11.306551,-0.105665,0.740247
11.304073,-0.107605,0.738164
11.301600,-0.109533,0.736077
11.299131,-0.111449,0.733986
11.296668,-0.113353,0.731891
11.294209,-0.115245,0.729790
11.291756,-0.117125,0.727686
11.289308,-0.118993,0.725577
11.286865,-0.120850,0.723464
11.284428,-0.122694,0.721346
11.281997,-0.124527,0.719224
11.279573,-0.126348,0.717097
11.277154,-0.128157,0.714966
11.274741,-0.129954,0.712830
11.272335,-0.131740,0.710690
11.269936,-0.133513,0.708545
11.267543,-0.135275,0.706396
11.265158,-0.137025,0.704243
11.262779,-0.138763,0.702085
11.260407,-0.140489,0.699922
11.258043,-0.142204,0.697755
11.255686,-0.143907,0.695583
11.253336,-0.145598,0.693407
11.250994,-0.147277,0.691227
11.248660,-0.148944,0.689042
11.246334,-0.150600,0.686852
11.244016,-0.152244,0.684658
11.241706,-0.153876,0.682459
11.239404,-0.155496,0.680256
11.237111,-0.157105,0.678049
11.234826,-0.158702,0.675836
11.232550,-0.160288,0.673620
11.230282,-0.161861,0.671398
11.228023,-0.163423,0.669172
11.225773,-0.164974,0.666942
11.223532,-0.166513,0.664707
11.221300,-0.168040,0.662467
11.219077,-0.169555,0.660223
11.216864,-0.171059,0.657975
11.214660,-0.172551,0.655721
11.212465,-0.174032,0.653464
11.210280,-0.175501,0.651201
11.208104,-0.176959,0.648934
11.205939,-0.178405,0.646663
11.203783,-0.179839,0.644387
11.201637,-0.181262,0.642106
11.199501,-0.182674,0.639821
11.197374,-0.184074,0.637531
11.195258,-0.185462,0.635237
11.193153,-0.186839,0.632938
11.191057,-0.188205,0.630635
11.188972,-0.189559,0.628326
11.186897,-0.190902,0.626014
11.184833,-0.192234,0.623697
11.182779,-0.193554,0.621375
11.180736,-0.194862,0.619048
11.178703,-0.196160,0.616717
11.176681,-0.197446,0.614382
11.174670,-0.198720,0.612041
11.172670,-0.199984,0.609696
11.170680,-0.201236,0.607347
11.168702,-0.202476,0.604993
11.166735,-0.203706,0.602634
11.164778,-0.204924,0.600271
11.162833,-0.206131,0.597903
11.160899,-0.207327,0.595531
11.158976,-0.208512,0.593154
11.157064,-0.209686,0.590773
11.155163,-0.210848,0.588386
11.153274,-0.211999,0.585996
11.151396,-0.213139,0.583600
11.149530,-0.214268,0.581200
11.147675,-0.215386,0.578796
11.145831,-0.216493,0.576386
11.143999,-0.217589,0.573973
11.142179,-0.218674,0.571554
11.140370,-0.219748,0.569131
11.138573,-0.220811,0.566704
11.136787,-0.221862,0.564272
11.135013,-0.222903,0.561835
11.133251,-0.223933,0.559394
11.131500,-0.224952,0.556948
11.129762,-0.225960,0.554497
11.128035,-0.226957,0.552042
11.126319,-0.227944,0.549582
11.124616,-0.228919,0.547118
11.122924,-0.229884,0.544649
11.121244,-0.230838,0.542175
11.119577,-0.231781,0.539697
11.117921,-0.232713,0.537214
11.116277,-0.233635,0.534727
11.114644,-0.234545,0.532235
11.113024,-0.235445,0.529739
11.111416,-0.236335,0.527238
11.109820,-0.237213,0.524732
11.108235,-0.238081,0.522222
11.106663,-0.238939,0.519707
11.105103,-0.239786,0.517187
11.103555,-0.240622,0.514663
11.102018,-0.241447,0.512135
11.100494,-0.242262,0.509601
11.098982,-0.243067,0.507063
11.097482,-0.243860,0.504521
11.095993,-0.244644,0.501974
11.094517,-0.245417,0.499423
11.093053,-0.246179,0.496866
11.091601,-0.246931,0.494306
11.090161,-0.247673,0.491740
11.088733,-0.248404,0.489170
11.087318,-0.249124,0.486596
11.085914,-0.249835,0.484017
11.084522,-0.250535,0.481433
11.083142,-0.251224,0.478845
11.081775,-0.251903,0.476252
11.080419,-0.252572,0.473655
11.079075,-0.253231,0.471053
11.077744,-0.253879,0.468446
11.076424,-0.254518,0.465835
11.075117,-0.255146,0.463220
11.073821,-0.255763,0.460600
11.072537,-0.256371,0.457975
11.071266,-0.256968,0.455345
11.070006,-0.257555,0.452712
11.068759,-0.258132,0.450073
11.067523,-0.258699,0.447430
11.066299,-0.259256,0.444782
11.065087,-0.259803,0.442130
11.063887,-0.260340,0.439474
11.062699,-0.260867,0.436812
11.061523,-0.261383,0.434146
11.060359,-0.261890,0.431476
11.059207,-0.262387,0.428801
11.058066,-0.262873,0.426122
11.056938,-0.263350,0.423438
11.055821,-0.263817,0.420749
11.054716,-0.264274,0.418056
11.053623,-0.264721,0.415358
11.052541,-0.265158,0.412656
11.051471,-0.265586,0.409949
11.050413,-0.266003,0.407238
11.049367,-0.266411,0.404522
11.048332,-0.266809,0.401802
11.047310,-0.267197,0.399077
11.046298,-0.267575,0.396348
11.045299,-0.267944,0.393614
11.044311,-0.268303,0.390876
11.043334,-0.268652,0.388133
11.042369,-0.268992,0.385386
11.041416,-0.269322,0.382635
11.040474,-0.269642,0.379879
11.039544,-0.269953,0.377119
11.038625,-0.270254,0.374354
11.037717,-0.270545,0.371585
11.036821,-0.270827,0.368811
11.035937,-0.271100,0.366034
11.035064,-0.271362,0.363252
11.034202,-0.271616,0.360465
11.033351,-0.271859,0.357674
11.032512,-0.272094,0.354879
11.031684,-0.272319,0.352080
11.030867,-0.272534,0.349276
11.030062,-0.272740,0.346468
11.029267,-0.272937,0.343656
11.028484,-0.273124,0.340839
11.027712,-0.273302,0.338019
11.026951,-0.273470,0.335194
11.026201,-0.273630,0.332364
11.025462,-0.273779,0.329531
11.024735,-0.273920,0.326693
11.024018,-0.274051,0.323851
11.023312,-0.274173,0.321005
11.022617,-0.274286,0.318154
11.021933,-0.274390,0.315299
11.021260,-0.274484,0.312441
11.020597,-0.274569,0.309577
11.019946,-0.274645,0.306710
11.019305,-0.274712,0.303839
11.018675,-0.274770,0.300963
11.018056,-0.274818,0.298083
11.017447,-0.274858,0.295199
11.016849,-0.274888,0.292311
11.016262,-0.274909,0.289419
11.015685,-0.274921,0.286522
