psi_m,x_m,y_m
17.519546,0.400586,-0.997761
17.520998,0.401675,-0.998760
17.522450,0.402768,-0.999756
17.523902,0.403864,-1.000749
17.525354,0.404964,-1.001741
17.526806,0.406067,-1.002729
17.528258,0.407173,-1.003716
17.529711,0.408283,-1.004700
17.531163,0.409396,-1.005682
17.532616,0.410513,-1.006662
17.534068,0.411632,-1.007639
17.535521,0.412756,-1.008615
17.536974,0.413882,-1.009587
17.538427,0.415012,-1.010558
17.539880,0.416145,-1.011526
17.541333,0.417282,-1.012492
17.542785,0.418422,-1.013456
17.544238,0.419565,-1.014418
17.545691,0.420711,-1.015377
17.547144,0.421861,-1.016335
17.548597,0.423014,-1.017290
17.550050,0.424171,-1.018243
17.551503,0.425330,-1.019193
17.552956,0.426493,-1.020142
17.554409,0.427659,-1.021088
17.555862,0.428829,-1.022033
17.557315,0.430001,-1.022975
17.558768,0.431177,-1.023915
17.560221,0.432357,-1.024853
17.561673,0.433539,-1.025789
17.563126,0.434725,-1.026722
17.564578,0.435914,-1.027654
17.566031,0.437106,-1.028584
17.567483,0.438301,-1.029511
17.568935,0.439500,-1.030437
17.570387,0.440702,-1.031360
17.571839,0.441907,-1.032282
17.573291,0.443115,-1.033201
17.574742,0.444327,-1.034119
17.576194,0.445541,-1.035034
17.577645,0.446759,-1.035947
17.579096,0.447980,-1.036859
17.580547,0.449204,-1.037768
17.581998,0.450431,-1.038676
17.583449,0.451662,-1.039582
17.584899,0.452896,-1.040485
17.586350,0.454132,-1.041387
17.587800,0.455372,-1.042287
17.589249,0.456615,-1.043185
17.590699,0.457862,-1.044081
17.592148,0.459111,-1.044975
17.593597,0.460363,-1.045867
17.595046,0.461619,-1.046758
17.596495,0.462878,-1.047646
17.597943,0.464139,-1.048533
17.599391,0.465404,-1.049418
17.600839,0.466672,-1.050301
17.602286,0.467943,-1.051182
17.603733,0.469218,-1.052062
17.605180,0.470495,-1.052940
17.606627,0.471775,-1.053816
17.608073,0.473059,-1.054690
17.609519,0.474345,-1.055562
17.610964,0.475635,-1.056433
17.612409,0.476927,-1.057302
17.613854,0.478223,-1.058169
17.615299,0.479522,-1.059034
17.616743,0.480824,-1.059898
17.618186,0.482128,-1.060760
17.619630,0.483436,-1.061620
17.621073,0.484747,-1.062479
17.622515,0.486061,-1.063336
17.623957,0.487378,-1.064192
17.625399,0.488698,-1.065045
17.626840,0.490021,-1.065897
17.628281,0.491347,-1.066748
17.629722,0.492676,-1.067597
17.631162,0.494008,-1.068444
17.632601,0.495343,-1.069290
17.634040,0.496681,-1.070134
17.635479,0.498022,-1.070976
17.636917,0.499366,-1.071817
17.638355,0.500713,-1.072657
17.639792,0.502063,-1.073495
17.641228,0.503415,-1.074331
17.642664,0.504771,-1.075166
17.644100,0.506130,-1.075999
17.645535,0.507492,-1.076831
17.646970,0.508856,-1.077661
17.648404,0.510224,-1.078490
17.649837,0.511595,-1.079317
17.651270,0.512968,-1.080143
17.652703,0.514345,-1.080968
17.654135,0.515724,-1.081791
17.655566,0.517106,-1.082612
17.656996,0.518492,-1.083433
17.658427,0.519880,-1.084251
17.659856,0.521271,-1.085069
17.661285,0.522665,-1.085885
17.662713,0.524062,-1.086700
17.664141,0.525461,-1.087513
17.665568,0.526864,-1.088325
17.666994,0.528270,-1.089135
17.668420,0.529678,-1.089945
17.669845,0.531090,-1.090752
17.671270,0.532504,-1.091559
17.672694,0.533921,-1.092364
17.674117,0.535341,-1.093168
17.675539,0.536764,-1.093971
17.676961,0.538189,-1.094773
17.678382,0.539618,-1.095573
17.679803,0.541050,-1.096372
17.681222,0.542484,-1.097169
17.682641,0.543921,-1.097966
17.684060,0.545361,-1.098761
17.685477,0.546804,-1.099555
17.686894,0.548250,-1.100348
17.688310,0.549698,-1.101140
17.689725,0.551149,-1.101930
17.691140,0.552604,-1.102720
17.692554,0.554061,-1.103508
17.693967,0.555521,-1.104295
17.695379,0.556983,-1.105081
17.696791,0.558449,-1.105865
17.698201,0.559917,-1.106649
17.699611,0.561388,-1.107432
17.701020,0.562862,-1.108213
17.702429,0.564339,-1.108993
17.703836,0.565818,-1.109773
17.705243,0.567301,-1.110551
17.706649,0.568786,-1.111328
17.708054,0.570274,-1.112104
17.709458,0.571765,-1.112879
17.710861,0.573258,-1.113653
17.712264,0.574754,-1.114426
17.713665,0.576253,-1.115198
17.715066,0.577755,-1.115969
17.716466,0.579260,-1.116740
17.717865,0.580767,-1.117509
17.719263,0.582277,-1.118277
17.720660,0.583790,-1.119044
17.722057,0.585306,-1.119810
17.723452,0.586824,-1.120575
17.724846,0.588345,-1.121340
17.726240,0.589869,-1.122103
17.727633,0.591396,-1.122866
17.729024,0.592926,-1.123628
17.730415,0.594458,-1.124388
17.731805,0.595993,-1.125148
17.733194,0.597530,-1.125907
17.734581,0.599071,-1.126665
17.735968,0.600614,-1.127423
17.737354,0.602160,-1.128179
17.738739,0.603708,-1.128935
17.740123,0.605259,-1.129690
17.741506,0.606813,-1.130444
17.742888,0.608370,-1.131197
17.744269,0.609930,-1.131950
17.745649,0.611492,-1.132701
17.747028,0.613057,-1.133452
17.748406,0.614624,-1.134203
17.749783,0.616195,-1.134952
17.751159,0.617768,-1.135701
17.752533,0.619343,-1.136449
17.753907,0.620922,-1.137196
17.755280,0.622503,-1.137943
17.756651,0.624087,-1.138689
17.758022,0.625673,-1.139434
17.759392,0.627262,-1.140179
17.760760,0.628854,-1.140922
17.762127,0.630449,-1.141666
17.763493,0.632046,-1.142408
17.764859,0.633646,-1.143150
17.766223,0.635248,-1.143892
17.767586,0.636854,-1.144632
17.768947,0.638461,-1.145372
17.770308,0.640072,-1.146112
17.771668,0.641685,-1.146851
17.773026,0.643301,-1.147589
17.774383,0.644920,-1.148327
17.775739,0.646541,-1.149064
17.777094,0.648165,-1.149801
17.778448,0.649792,-1.150537
17.779801,0.651421,-1.151273
17.781152,0.653053,-1.152008
17.782503,0.654687,-1.152742
17.783852,0.656325,-1.153476
17.785200,0.657964,-1.154210
17.786546,0.659607,-1.154943
17.787892,0.661252,-1.155676
17.789236,0.662900,-1.156408
17.790579,0.664550,-1.157140
17.791921,0.666203,-1.157871
17.793262,0.667859,-1.158602
17.794601,0.669517,-1.159332
17.795940,0.671178,-1.160062
17.797277,0.672842,-1.160792
17.798612,0.674508,-1.161521
17.799947,0.676177,-1.162250
17.801280,0.677848,-1.162979
17.802612,0.679523,-1.163707
17.803943,0.681199,-1.164434
17.805272,0.682879,-1.165162
17.806600,0.684561,-1.165889
17.807927,0.686245,-1.166616
17.809253,0.687932,-1.167342
17.810577,0.689622,-1.168068
17.811900,0.691315,-1.168794
17.813222,0.693010,-1.169519
17.814542,0.694707,-1.170245
17.815861,0.696408,-1.170970
17.817179,0.698110,-1.171694
17.818496,0.699816,-1.172419
17.819811,0.701524,-1.173143
17.821125,0.703235,-1.173867
17.822437,0.704948,-1.174591
17.823748,0.706664,-1.175314
17.825058,0.708382,-1.176037
17.826366,0.710104,-1.176761
17.827673,0.711827,-1.177483
17.828979,0.713553,-1.178206
17.830283,0.715282,-1.178929
17.831586,0.717014,-1.179651
17.832888,0.718748,-1.180373
17.834188,0.720485,-1.181095
17.835487,0.722224,-1.181817
17.836784,0.723966,-1.182539
17.838080,0.725710,-1.183261
17.839375,0.727457,-1.183982
17.840668,0.729207,-1.184704
17.841960,0.730959,-1.185425
17.843250,0.732714,-1.186147
17.844539,0.734471,-1.186868
17.845827,0.736231,-1.187589
17.847113,0.737993,-1.188310
17.848397,0.739758,-1.189031
17.849681,0.741526,-1.189752
17.850962,0.743296,-1.190473
17.852243,0.745069,-1.191194
17.853521,0.746844,-1.191915
17.854799,0.748622,-1.192636
17.856075,0.750403,-1.193357
17.857349,0.752186,-1.194078
17.858622,0.753972,-1.194799
17.859894,0.755760,-1.195520
17.861164,0.757551,-1.196241
17.862432,0.759344,-1.196962
17.863699,0.761140,-1.197683
17.864965,0.762938,-1.198404
17.866229,0.764739,-1.199125
17.867492,0.766543,-1.199846
17.868753,0.768349,-1.200568
17.870012,0.770158,-1.201289
17.871270,0.771969,-1.202011
17.872527,0.773783,-1.202733
17.873782,0.775600,-1.203455
17.875035,0.777419,-1.204176
17.876287,0.779240,-1.204899
17.877538,0.781064,-1.205621
17.878786,0.782891,-1.206343
17.880034,0.784720,-1.207066
17.881279,0.786552,-1.207789
17.882524,0.788386,-1.208511
17.883766,0.790223,-1.209235
17.885007,0.792062,-1.209958
17.886247,0.793904,-1.210681
17.887485,0.795749,-1.211405
17.888721,0.797596,-1.212129
17.889956,0.799446,-1.212853
17.891189,0.801298,-1.213577
17.892421,0.803153,-1.214302
17.893651,0.805010,-1.215027
17.894879,0.806870,-1.215752
17.896106,0.808732,-1.216477
17.897331,0.810597,-1.217203
17.898555,0.812465,-1.217929
17.899777,0.814335,-1.218655
17.900998,0.816207,-1.219382
17.902216,0.818082,-1.220109
17.903434,0.819960,-1.220836
17.904649,0.821840,-1.221563
17.905863,0.823723,-1.222291
17.907076,0.825608,-1.223019
17.908286,0.827496,-1.223748
17.909495,0.829386,-1.224477
17.910703,0.831279,-1.225206
17.911909,0.833175,-1.225935
17.913113,0.835073,-1.226665
17.914315,0.836973,-1.227395
17.915516,0.838877,-1.228126
17.916715,0.840782,-1.228857
17.917913,0.842690,-1.229589
17.919109,0.844601,-1.230321
17.920303,0.846514,-1.231053
17.921495,0.848430,-1.231786
17.922686,0.850349,-1.232519
17.923876,0.852269,-1.233253
17.925063,0.854193,-1.233987
17.926249,0.856119,-1.234721
17.927433,0.858047,-1.235456
17.928616,0.859978,-1.236192
17.929796,0.861912,-1.236928
17.930975,0.863848,-1.237664
17.932153,0.865787,-1.238401
17.933328,0.867728,-1.239138
17.934502,0.869672,-1.239876
17.935675,0.871618,-1.240615
17.936845,0.873567,-1.241354
17.938014,0.875518,-1.242093
17.939181,0.877472,-1.242833
17.940347,0.879429,-1.243574
17.941510,0.881388,-1.244315
17.942672,0.883349,-1.245056
17.943833,0.885313,-1.245799
17.944991,0.887280,-1.246541
17.946148,0.889249,-1.247285
17.947303,0.891220,-1.248029
17.948456,0.893195,-1.248773
17.949608,0.895171,-1.249518
17.950758,0.897151,-1.250264
17.951906,0.899132,-1.251010
17.953052,0.901117,-1.251757
17.954197,0.903104,-1.252505
17.955340,0.905093,-1.253253
17.956481,0.907085,-1.254002
17.957620,0.909079,-1.254752
17.958758,0.911076,-1.255502
17.959894,0.913076,-1.256253
17.961028,0.915078,-1.257004
17.962160,0.917083,-1.257756
17.963291,0.919090,-1.258509
17.964419,0.921100,-1.259262
17.965546,0.923112,-1.260017
17.966672,0.925127,-1.260772
17.967795,0.927144,-1.261527
17.968917,0.929164,-1.262283
17.970037,0.931186,-1.263040
17.971155,0.933211,-1.263798
17.972271,0.935238,-1.264557
17.973386,0.937268,-1.265316
17.974498,0.939301,-1.266076
17.975609,0.941336,-1.266836
17.976718,0.943374,-1.267598
17.977826,0.945414,-1.268360
17.978931,0.947456,-1.269123
17.980035,0.949502,-1.269887
17.981137,0.951549,-1.270651
17.982237,0.953600,-1.271416
17.983336,0.955653,-1.272183
17.984432,0.957708,-1.272949
17.985527,0.959766,-1.273717
17.986620,0.961826,-1.274486
17.987711,0.963889,-1.275255
17.988800,0.965955,-1.276025
17.989888,0.968023,-1.276796
17.990973,0.970093,-1.277568
17.992057,0.972166,-1.278340
17.993139,0.974242,-1.279114
17.994219,0.976320,-1.279888
17.995297,0.978401,-1.280663
17.996374,0.980484,-1.281439
17.997449,0.982570,-1.282216
17.998522,0.984658,-1.282994
17.999593,0.986749,-1.283772
18.000662,0.988843,-1.284552
18.001729,0.990939,-1.285332
18.002795,0.993037,-1.286114
18.003858,0.995138,-1.286896
18.004920,0.997242,-1.287679
18.005980,0.999348,-1.288463
18.007038,1.001457,-1.289248
18.008095,1.003568,-1.290034
18.009149,1.005682,-1.290820
18.010202,1.007798,-1.291608
18.011253,1.009917,-1.292397
18.012302,1.012038,-1.293186
18.013349,1.014162,-1.293977
18.014394,1.016288,-1.294768
18.015437,1.018417,-1.295561
18.016479,1.020549,-1.296354
18.017518,1.022683,-1.297148
18.018556,1.024819,-1.297944
18.019592,1.026959,-1.298740
18.020626,1.029100,-1.299537
18.021659,1.031245,-1.300336
18.022689,1.033391,-1.301135
18.023718,1.035541,-1.301935
18.024744,1.037692,-1.302737
18.025769,1.039847,-1.303539
18.026792,1.042004,-1.304342
18.027813,1.044163,-1.305147
18.028832,1.046325,-1.305952
18.029850,1.048490,-1.306758
18.030865,1.050657,-1.307566
18.031879,1.052827,-1.308374
18.032890,1.054999,-1.309184
18.033900,1.057173,-1.309994
18.034908,1.059351,-1.310806
18.035914,1.061531,-1.311619
18.036919,1.063713,-1.312433
18.037921,1.065898,-1.313247
18.038922,1.068085,-1.314063
18.039920,1.070275,-1.314880
18.040917,1.072468,-1.315698
18.041912,1.074663,-1.316517
18.042905,1.076860,-1.317338
18.043896,1.079061,-1.318159
18.044885,1.081263,-1.318981
18.045873,1.083469,-1.319805
18.046858,1.085676,-1.320630
18.047842,1.087887,-1.321455
18.048824,1.090100,-1.322282
18.049804,1.092315,-1.323110
18.050782,1.094533,-1.323940
18.051758,1.096754,-1.324770
18.052732,1.098977,-1.325601
18.053704,1.101202,-1.326434
18.054675,1.103430,-1.327267
18.055644,1.105661,-1.328102
18.056610,1.107894,-1.328938
18.057575,1.110130,-1.329776
18.058538,1.112368,-1.330614
18.059499,1.114609,-1.331453
18.060458,1.116853,-1.332294
18.061416,1.119099,-1.333136
18.062371,1.121347,-1.333979
18.063325,1.123598,-1.334823
18.064277,1.125852,-1.335668
18.065226,1.128108,-1.336515
18.066174,1.130367,-1.337363
18.067120,1.132628,-1.338212
18.068065,1.134892,-1.339062
18.069007,1.137158,-1.339913
18.069947,1.139427,-1.340766
18.070886,1.141698,-1.341620
18.071823,1.143972,-1.342475
18.072757,1.146249,-1.343331
18.073690,1.148528,-1.344189
18.074621,1.150809,-1.345047
18.075551,1.153093,-1.345907
18.076478,1.155380,-1.346768
18.077403,1.157669,-1.347631
18.078327,1.159961,-1.348495
18.079249,1.162255,-1.349360
18.080168,1.164552,-1.350226
18.081086,1.166851,-1.351093
18.082002,1.169153,-1.351962
18.082916,1.171458,-1.352832
18.083829,1.173765,-1.353703
18.084739,1.176074,-1.354576
18.085648,1.178387,-1.355449
18.086554,1.180701,-1.356324
18.087459,1.183018,-1.357201
18.088362,1.185338,-1.358078
18.089263,1.187660,-1.358957
18.090162,1.189985,-1.359837
18.091060,1.192313,-1.360719
18.091955,1.194642,-1.361602
18.092849,1.196975,-1.362486
18.093740,1.199310,-1.363371
18.094630,1.201647,-1.364258
18.095518,1.203987,-1.365146
18.096404,1.206330,-1.366035
18.097289,1.208675,-1.366926
18.098171,1.211023,-1.367818
18.099052,1.213373,-1.368711
18.099930,1.215726,-1.369606
18.100807,1.218081,-1.370502
18.101682,1.220439,-1.371399
18.102555,1.222799,-1.372298
18.103426,1.225162,-1.373198
18.104296,1.227528,-1.374099
18.105163,1.229896,-1.375002
18.106029,1.232266,-1.375906
18.106893,1.234639,-1.376811
18.107755,1.237015,-1.377718
18.108615,1.239393,-1.378626
18.109473,1.241774,-1.379535
18.110330,1.244157,-1.380446
18.111184,1.246542,-1.381358
18.112037,1.248931,-1.382272
18.112888,1.251322,-1.383187
18.113737,1.253715,-1.384103
18.114584,1.256111,-1.385021
18.115430,1.258509,-1.385940
18.116273,1.260910,-1.386860
18.117115,1.263314,-1.387782
18.117955,1.265720,-1.388705
18.118793,1.268128,-1.389630
18.119629,1.270539,-1.390556
18.120463,1.272953,-1.391483
18.121296,1.275369,-1.392412
18.122127,1.277787,-1.393342
18.122956,1.280209,-1.394274
18.123783,1.282632,-1.395207
18.124608,1.285058,-1.396141
18.125431,1.287487,-1.397077
18.126253,1.289918,-1.398015
18.127073,1.292352,-1.398953
18.127891,1.294789,-1.399893
18.128707,1.297227,-1.400835
18.129521,1.299669,-1.401778
18.130334,1.302113,-1.402722
18.131144,1.304559,-1.403668
18.131953,1.307008,-1.404615
18.132760,1.309459,-1.405564
18.133566,1.311913,-1.406514
18.134369,1.314370,-1.407465
18.135171,1.316829,-1.408418
18.135971,1.319290,-1.409373
18.136769,1.321754,-1.410329
18.137565,1.324221,-1.411286
18.138360,1.326690,-1.412245
18.139152,1.329162,-1.413205
18.139943,1.331636,-1.414167
18.140732,1.334112,-1.415130
18.141520,1.336591,-1.416094
18.142305,1.339073,-1.417060
18.143089,1.341557,-1.418028
18.143871,1.344044,-1.418997
18.144651,1.346533,-1.419967
18.145430,1.349024,-1.420939
18.146206,1.351519,-1.421913
18.146981,1.354015,-1.422887
18.147754,1.356514,-1.423864
18.148526,1.359016,-1.424841
18.149295,1.361520,-1.425821
18.150063,1.364027,-1.426802
18.150829,1.366536,-1.427784
18.151594,1.369048,-1.428767
18.152356,1.371562,-1.429753
18.153117,1.374078,-1.430739
18.153876,1.376598,-1.431728
18.154634,1.379119,-1.432717
18.155389,1.381643,-1.433708
18.156143,1.384170,-1.434701
18.156895,1.386699,-1.435695
18.157645,1.389231,-1.436691
18.158394,1.391765,-1.437688
18.159141,1.394301,-1.438687
18.159886,1.396840,-1.439687
18.160630,1.399382,-1.440689
18.161371,1.401926,-1.441692
18.162111,1.404473,-1.442697
18.162850,1.407022,-1.443703
18.163586,1.409573,-1.444710
18.164321,1.412127,-1.445720
18.165054,1.414683,-1.446730
18.165785,1.417242,-1.447743
18.166515,1.419804,-1.448756
18.167243,1.422368,-1.449772
18.167969,1.424934,-1.450789
18.168694,1.427503,-1.451807
18.169417,1.430074,-1.452827
18.170138,1.432648,-1.453848
18.170858,1.435224,-1.454871
18.171575,1.437803,-1.455896
18.172292,1.440384,-1.456922
18.173006,1.442967,-1.457949
18.173719,1.445553,-1.458978
18.174430,1.448142,-1.460009
18.175139,1.450733,-1.461041
18.175847,1.453326,-1.462074
18.176553,1.455922,-1.463110
18.177258,1.458520,-1.464146
18.177961,1.461121,-1.465185
18.178662,1.463725,-1.466224
18.179361,1.466330,-1.467266
18.180059,1.468938,-1.468309
18.180755,1.471549,-1.469353
18.181450,1.474162,-1.470399
18.182142,1.476777,-1.471447
18.182834,1.479395,-1.472496
18.183523,1.482016,-1.473546
18.184211,1.484638,-1.474598
18.184898,1.487264,-1.475652
18.185582,1.489891,-1.476707
18.186265,1.492521,-1.477764
18.186947,1.495154,-1.478823
18.187627,1.497789,-1.479883
18.188305,1.500426,-1.480944
18.188981,1.503066,-1.482007
18.189656,1.505708,-1.483072
18.190330,1.508353,-1.484138
18.191002,1.511000,-1.485206
18.191672,1.513649,-1.486275
18.192341,1.516301,-1.487346
18.193008,1.518955,-1.488418
18.193673,1.521612,-1.489492
18.194337,1.524271,-1.490568
18.194999,1.526933,-1.491645
18.195660,1.529596,-1.492724
18.196319,1.532263,-1.493804
18.196976,1.534931,-1.494886
18.197632,1.537603,-1.495969
18.198287,1.540276,-1.497054
18.198940,1.542952,-1.498141
18.199591,1.545630,-1.499229
18.200241,1.548311,-1.500319
18.200889,1.550994,-1.501410
18.201536,1.553679,-1.502503
18.202181,1.556367,-1.503597
18.202824,1.559058,-1.504693
18.203466,1.561750,-1.505791
18.204107,1.564445,-1.506890
18.204746,1.567142,-1.507991
18.205383,1.569842,-1.509093
18.206019,1.572544,-1.510197
18.206654,1.575249,-1.511302
18.207287,1.577956,-1.512409
18.207918,1.580665,-1.513518
18.208548,1.583376,-1.514628
18.209176,1.586090,-1.515740
18.209803,1.588806,-1.516853
18.210428,1.591525,-1.517968
18.211052,1.594246,-1.519085
18.211675,1.596969,-1.520203
18.212296,1.599695,-1.521323
18.212915,1.602423,-1.522444
18.213533,1.605153,-1.523567
18.214150,1.607886,-1.524691
18.214765,1.610621,-1.525817
18.215378,1.613358,-1.526945
18.215991,1.616098,-1.528074
18.216601,1.618840,-1.529205
18.217210,1.621584,-1.530338
18.217818,1.624331,-1.531472
18.218425,1.627080,-1.532607
18.219029,1.629831,-1.533744
18.219633,1.632585,-1.534883
18.220235,1.635341,-1.536024
18.220836,1.638099,-1.537166
18.221435,1.640860,-1.538309
18.222032,1.643623,-1.539454
18.222629,1.646388,-1.540601
18.223224,1.649155,-1.541749
18.223817,1.651925,-1.542899
18.224409,1.654697,-1.544051
18.225000,1.657471,-1.545204
18.225589,1.660248,-1.546359
18.226177,1.663027,-1.547515
18.226764,1.665808,-1.548673
18.227349,1.668591,-1.549832
18.227933,1.671377,-1.550994
18.228515,1.674165,-1.552156
18.229096,1.676955,-1.553321
18.229676,1.679748,-1.554486
18.230254,1.682543,-1.555654
18.230831,1.685340,-1.556823
18.231407,1.688139,-1.557994
18.231981,1.690941,-1.559166
18.232554,1.693745,-1.560340
18.233126,1.696551,-1.561515
18.233696,1.699359,-1.562692
18.234265,1.702170,-1.563871
18.234833,1.704982,-1.565051
18.235399,1.707798,-1.566233
18.235964,1.710615,-1.567417
18.236527,1.713434,-1.568602
18.237090,1.716256,-1.569789
18.237651,1.719080,-1.570977
18.238211,1.721906,-1.572167
18.238769,1.724735,-1.573358
18.239326,1.727565,-1.574551
18.239882,1.730398,-1.575746
18.240437,1.733233,-1.576942
18.240990,1.736070,-1.578140
18.241542,1.738910,-1.579339
18.242093,1.741751,-1.580541
18.242642,1.744595,-1.581743
18.243190,1.747441,-1.582947
18.243737,1.750289,-1.584153
18.244283,1.753140,-1.585361
18.244827,1.755992,-1.586570
18.245371,1.758847,-1.587780
18.245913,1.761704,-1.588993
18.246453,1.764563,-1.590207
18.246993,1.767424,-1.591422
18.247531,1.770288,-1.592639
18.248068,1.773153,-1.593858
18.248604,1.776021,-1.595078
18.249139,1.778891,-1.596300
18.249672,1.781763,-1.597523
18.250204,1.784637,-1.598748
18.250736,1.787513,-1.599975
18.251265,1.790392,-1.601203
18.251794,1.793272,-1.602433
18.252322,1.796155,-1.603665
18.252848,1.799040,-1.604898
18.253373,1.801927,-1.606132
18.253897,1.804816,-1.607369
18.254420,1.807707,-1.608606
18.254941,1.810601,-1.609846
18.255462,1.813496,-1.611087
18.255981,1.816393,-1.612330
18.256499,1.819293,-1.613574
18.257016,1.822195,-1.614820
18.257532,1.825099,-1.616067
18.258047,1.828004,-1.617316
18.258561,1.830912,-1.618567
18.259073,1.833822,-1.619819
18.259585,1.836735,-1.621073
18.260095,1.839649,-1.622328
18.260604,1.842565,-1.623585
18.261112,1.845483,-1.624844
18.261619,1.848404,-1.626104
18.262125,1.851326,-1.627366
18.262630,1.854251,-1.628629
18.263133,1.857177,-1.629894
18.263636,1.860106,-1.631161
18.264138,1.863036,-1.632429
18.264638,1.865969,-1.633699
18.265137,1.868904,-1.634970
18.265636,1.871840,-1.636243
18.266133,1.874779,-1.637517
18.266629,1.877720,-1.638793
18.267125,1.880663,-1.640071
18.267619,1.883607,-1.641350
18.268112,1.886554,-1.642631
18.268604,1.889503,-1.643914
18.269095,1.892454,-1.645198
18.269585,1.895407,-1.646484
18.270074,1.898361,-1.647771
18.270562,1.901318,-1.649060
18.271049,1.904277,-1.650350
18.271535,1.907237,-1.651642
18.272020,1.910200,-1.652936
18.272504,1.913165,-1.654231
18.272987,1.916131,-1.655528
18.273469,1.919100,-1.656826
18.273950,1.922070,-1.658126
18.274430,1.925043,-1.659428
18.274909,1.928017,-1.660731
18.275387,1.930994,-1.662036
18.275864,1.933972,-1.663342
