psi_m,x_m,y_m
3.084991,3.520521,-0.954779
3.086505,3.527670,-0.952267
3.088003,3.534815,-0.949743
3.089484,3.541956,-0.947207
3.090950,3.549094,-0.944661
3.092399,3.556227,-0.942104
3.093832,3.563356,-0.939537
3.095248,3.570482,-0.936958
3.096649,3.577603,-0.934369
3.098032,3.584721,-0.931769
3.099400,3.591834,-0.929159
3.100751,3.598944,-0.926538
3.102086,3.606050,-0.923908
3.103405,3.613151,-0.921267
3.104707,3.620249,-0.918616
3.105992,3.627343,-0.915954
3.107262,3.634432,-0.913283
3.108515,3.641518,-0.910603
3.109751,3.648599,-0.907912
3.110971,3.655677,-0.905212
3.112175,3.662750,-0.902502
3.113362,3.669819,-0.899783
3.114533,3.676885,-0.897054
3.115687,3.683946,-0.894317
3.116825,3.691003,-0.891570
3.117946,3.698056,-0.888814
3.119051,3.705105,-0.886049
3.120140,3.712150,-0.883275
3.121212,3.719191,-0.880492
3.122267,3.726227,-0.877700
3.123306,3.733260,-0.874900
3.124328,3.740289,-0.872092
3.125334,3.747313,-0.869275
3.126324,3.754333,-0.866449
3.127297,3.761350,-0.863616
3.128253,3.768362,-0.860774
3.129193,3.775370,-0.857924
3.130116,3.782374,-0.855067
3.131023,3.789374,-0.852201
3.131913,3.796370,-0.849328
3.132787,3.803361,-0.846447
3.133644,3.810349,-0.843558
3.134485,3.817333,-0.840662
3.135309,3.824312,-0.837758
3.136116,3.831288,-0.834847
3.136907,3.838259,-0.831929
3.137681,3.845227,-0.829004
3.138439,3.852190,-0.826072
3.139181,3.859149,-0.823133
3.139905,3.866105,-0.820187
3.140613,3.873056,-0.817235
3.141305,3.880003,-0.814276
3.141980,3.886946,-0.811310
3.142638,3.893886,-0.808338
3.143280,3.900821,-0.805359
3.143906,3.907752,-0.802374
3.144514,3.914680,-0.799383
3.145107,3.921603,-0.796386
3.145682,3.928522,-0.793383
3.146241,3.935438,-0.790375
3.146784,3.942349,-0.787360
3.147310,3.949257,-0.784340
3.147819,3.956161,-0.781314
3.148312,3.963061,-0.778283
3.148788,3.969957,-0.775246
3.149248,3.976849,-0.772204
3.149691,3.983737,-0.769157
3.150118,3.990621,-0.766104
3.150528,3.997502,-0.763047
3.150922,4.004379,-0.759985
3.151299,4.011252,-0.756918
3.151659,4.018121,-0.753846
3.152003,4.024987,-0.750770
3.152331,4.031848,-0.747689
3.152642,4.038706,-0.744604
3.152936,4.045561,-0.741514
3.153214,4.052411,-0.738421
3.153476,4.059258,-0.735323
3.153721,4.066101,-0.732221
3.153950,4.072941,-0.729115
3.154162,4.079777,-0.726005
3.154357,4.086609,-0.722892
3.154537,4.093438,-0.719775
3.154699,4.100263,-0.716654
3.154845,4.107084,-0.713530
3.154975,4.113902,-0.710402
3.155089,4.120717,-0.707272
3.155186,4.127527,-0.704138
3.155266,4.134335,-0.701001
3.155330,4.141139,-0.697861
3.155378,4.147939,-0.694718
3.155410,4.154736,-0.691572
3.155425,4.161530,-0.688424
3.155423,4.168320,-0.685273
3.155406,4.175107,-0.682120
3.155372,4.181891,-0.678964
3.155321,4.188671,-0.675806
3.155254,4.195447,-0.672646
3.155171,4.202221,-0.669484
3.155072,4.208991,-0.666320
3.154956,4.215758,-0.663154
3.154825,4.222522,-0.659986
3.154676,4.229282,-0.656816
3.154512,4.236040,-0.653645
3.154332,4.242794,-0.650473
3.154135,4.249545,-0.647299
3.153922,4.256293,-0.644124
3.153693,4.263038,-0.640947
3.153447,4.269779,-0.637770
3.153186,4.276518,-0.634592
3.152908,4.283253,-0.631413
3.152615,4.289986,-0.628233
3.152305,4.296715,-0.625053
3.151980,4.303442,-0.621872
3.151638,4.310165,-0.618690
3.151280,4.316886,-0.615509
3.150907,4.323603,-0.612327
3.150517,4.330318,-0.609145
3.150112,4.337030,-0.605963
3.149690,4.343739,-0.602781
3.149253,4.350445,-0.599599
3.148800,4.357149,-0.596418
3.148331,4.363849,-0.593237
3.147847,4.370547,-0.590056
3.147347,4.377242,-0.586876
3.146831,4.383934,-0.583697
3.146299,4.390624,-0.580519
3.145752,4.397311,-0.577341
3.145189,4.403995,-0.574165
3.144611,4.410677,-0.570990
3.144017,4.417356,-0.567816
3.143408,4.424032,-0.564643
3.142783,4.430706,-0.561472
3.142143,4.437377,-0.558302
3.141488,4.444046,-0.555134
3.140817,4.450712,-0.551968
3.140131,4.457376,-0.548804
3.139430,4.464037,-0.545642
3.138713,4.470695,-0.542481
3.137982,4.477352,-0.539323
3.137235,4.484006,-0.536167
3.136473,4.490657,-0.533014
3.135697,4.497306,-0.529863
3.134905,4.503953,-0.526714
3.134098,4.510597,-0.523568
3.133277,4.517239,-0.520425
3.132441,4.523879,-0.517285
3.131590,4.530517,-0.514148
3.130724,4.537152,-0.511014
3.129843,4.543785,-0.507883
3.128948,4.550416,-0.504755
3.128039,4.557044,-0.501631
3.127115,4.563670,-0.498510
3.126176,4.570295,-0.495393
3.125223,4.576917,-0.492280
3.124256,4.583537,-0.489170
3.123274,4.590154,-0.486064
3.122278,4.596770,-0.482962
3.121268,4.603384,-0.479865
3.120244,4.609995,-0.476771
3.119206,4.616605,-0.473682
3.118154,4.623212,-0.470597
3.117088,4.629817,-0.467516
3.116008,4.636421,-0.464440
3.114914,4.643022,-0.461369
3.113806,4.649622,-0.458302
3.112685,4.656219,-0.455241
3.111550,4.662815,-0.452184
3.110402,4.669409,-0.449132
3.109239,4.676000,-0.446086
3.108064,4.682590,-0.443044
3.106875,4.689178,-0.440008
3.105673,4.695764,-0.436978
3.104457,4.702348,-0.433952
3.103229,4.708931,-0.430933
3.101987,4.715511,-0.427919
3.100732,4.722090,-0.424911
3.099464,4.728667,-0.421909
3.098184,4.735242,-0.418913
3.096890,4.741816,-0.415923
3.095584,4.748387,-0.412939
3.094265,4.754957,-0.409961
3.092933,4.761525,-0.406989
3.091589,4.768091,-0.404024
3.090232,4.774656,-0.401066
3.088863,4.781219,-0.398114
3.087481,4.787780,-0.395169
3.086087,4.794340,-0.392230
3.084681,4.800898,-0.389298
3.083263,4.807454,-0.386374
3.081833,4.814008,-0.383456
3.080391,4.820561,-0.380546
3.078937,4.827112,-0.377642
3.077471,4.833662,-0.374746
3.075993,4.840210,-0.371857
3.074504,4.846756,-0.368976
3.073003,4.853301,-0.366102
3.071491,4.859844,-0.363236
3.069967,4.866385,-0.360377
3.068432,4.872925,-0.357527
3.066885,4.879463,-0.354684
3.065328,4.886000,-0.351849
3.063759,4.892535,-0.349022
3.062179,4.899068,-0.346203
3.060588,4.905600,-0.343392
3.058986,4.912130,-0.340590
3.057374,4.918659,-0.337795
3.055751,4.925186,-0.335010
3.054117,4.931712,-0.332232
3.052473,4.938236,-0.329463
3.050818,4.944758,-0.326703
3.049153,4.951279,-0.323952
3.047478,4.957799,-0.321209
3.045792,4.964316,-0.318475
3.044096,4.970833,-0.315750
3.042390,4.977347,-0.313034
3.040675,4.983861,-0.310327
3.038949,4.990372,-0.307629
3.037214,4.996882,-0.304940
3.035469,5.003391,-0.302261
3.033714,5.009898,-0.299590
3.031950,5.016403,-0.296930
3.030176,5.022907,-0.294278
3.028393,5.029409,-0.291637
3.026601,5.035910,-0.289004
3.024800,5.042409,-0.286382
3.022990,5.048907,-0.283769
3.021170,5.055403,-0.281166
3.019342,5.061898,-0.278572
3.017505,5.068391,-0.275989
3.015659,5.074882,-0.273415
3.013805,5.081372,-0.270852
3.011942,5.087860,-0.268299
3.010070,5.094347,-0.265755
3.008191,5.100832,-0.263222
3.006303,5.107315,-0.260699
3.004407,5.113797,-0.258187
3.002502,5.120277,-0.255685
3.000590,5.126756,-0.253193
2.998670,5.133233,-0.250712
2.996742,5.139709,-0.248241
2.994807,5.146183,-0.245781
2.992864,5.152655,-0.243331
2.990913,5.159125,-0.240892
2.988955,5.165594,-0.238464
2.986989,5.172062,-0.236047
2.985017,5.178527,-0.233640
2.983037,5.184991,-0.231245
2.981050,5.191454,-0.228860
2.979056,5.197914,-0.226486
2.977056,5.204373,-0.224123
2.975048,5.210831,-0.221772
2.973034,5.217286,-0.219431
2.971014,5.223740,-0.217102
2.968986,5.230192,-0.214783
2.966953,5.236643,-0.212476
2.964913,5.243092,-0.210181
2.962867,5.249539,-0.207896
2.960815,5.255984,-0.205623
2.958757,5.262427,-0.203361
2.956693,5.268869,-0.201111
2.954623,5.275309,-0.198872
2.952548,5.281747,-0.196645
2.950467,5.288183,-0.194430
2.948380,5.294618,-0.192225
2.946288,5.301050,-0.190033
2.944190,5.307481,-0.187852
2.942088,5.313910,-0.185683
2.939980,5.320337,-0.183526
2.937867,5.326762,-0.181380
2.935749,5.333186,-0.179246
2.933627,5.339607,-0.177124
2.931500,5.346027,-0.175014
2.929368,5.352445,-0.172915
2.927231,5.358860,-0.170829
2.925090,5.365274,-0.168754
2.922945,5.371686,-0.166692
2.920795,5.378096,-0.164641
2.918641,5.384504,-0.162603
2.916483,5.390910,-0.160576
2.914322,5.397314,-0.158562
2.912156,5.403716,-0.156559
2.909986,5.410116,-0.154569
2.907813,5.416514,-0.152591
2.905636,5.422909,-0.150625
2.903456,5.429303,-0.148671
2.901273,5.435695,-0.146729
2.899086,5.442085,-0.144799
2.896895,5.448472,-0.142882
2.894702,5.454858,-0.140977
2.892506,5.461241,-0.139084
2.890307,5.467622,-0.137204
2.888105,5.474001,-0.135335
2.885900,5.480378,-0.133480
2.883693,5.486753,-0.131636
2.881483,5.493125,-0.129805
2.879271,5.499496,-0.127986
2.877056,5.505864,-0.126179
2.874839,5.512230,-0.124385
2.872620,5.518594,-0.122603
2.870399,5.524955,-0.120833
2.868177,5.531314,-0.119076
2.865952,5.537671,-0.117331
2.863725,5.544026,-0.115599
2.861497,5.550378,-0.113879
2.859267,5.556728,-0.112171
2.857036,5.563076,-0.110476
2.854803,5.569421,-0.108793
2.852570,5.575764,-0.107123
2.850335,5.582105,-0.105465
2.848098,5.588443,-0.103820
2.845861,5.594779,-0.102187
2.843623,5.601113,-0.100566
2.841384,5.607444,-0.098958
2.839145,5.613773,-0.097363
2.836905,5.620099,-0.095779
2.834664,5.626423,-0.094209
2.832423,5.632744,-0.092650
2.830182,5.639063,-0.091104
2.827940,5.645380,-0.089571
2.825698,5.651694,-0.088050
2.823456,5.658005,-0.086541
2.821215,5.664314,-0.085045
2.818973,5.670621,-0.083561
2.816732,5.676925,-0.082089
2.814491,5.683226,-0.080630
2.812250,5.689525,-0.079183
2.810010,5.695822,-0.077749
2.807770,5.702115,-0.076327
2.805531,5.708407,-0.074918
2.803293,5.714695,-0.073520
2.801056,5.720981,-0.072135
2.798820,5.727265,-0.070763
2.796585,5.733545,-0.069402
2.794351,5.739824,-0.068054
2.792118,5.746099,-0.066719
2.789887,5.752372,-0.065395
2.787657,5.758642,-0.064084
2.785428,5.764910,-0.062785
2.783201,5.771175,-0.061499
2.780976,5.777437,-0.060224
2.778753,5.783697,-0.058962
2.776531,5.789954,-0.057712
2.774312,5.796208,-0.056474
2.772094,5.802459,-0.055248
2.769879,5.808708,-0.054034
2.767666,5.814954,-0.052833
2.765455,5.821197,-0.051643
2.763247,5.827438,-0.050466
2.761041,5.833676,-0.049300
2.758838,5.839911,-0.048147
2.756637,5.846144,-0.047006
2.754439,5.852373,-0.045876
2.752244,5.858600,-0.044759
2.750052,5.864824,-0.043654
2.747863,5.871046,-0.042560
2.745677,5.877264,-0.041478
2.743495,5.883480,-0.040409
2.741315,5.889693,-0.039351
2.739139,5.895903,-0.038304
2.736967,5.902111,-0.037270
2.734798,5.908316,-0.036248
2.732632,5.914517,-0.035237
2.730470,5.920717,-0.034238
2.728312,5.926913,-0.033250
2.726158,5.933106,-0.032274
2.724008,5.939297,-0.031310
2.721862,5.945485,-0.030357
2.719720,5.951670,-0.029416
2.717583,5.957852,-0.028487
2.715449,5.964032,-0.027569
2.713320,5.970209,-0.026663
2.711196,5.976383,-0.025767
2.709076,5.982554,-0.024884
2.706960,5.988722,-0.024012
2.704850,5.994887,-0.023151
2.702744,6.001050,-0.022301
2.700643,6.007210,-0.021463
2.698547,6.013367,-0.020636
2.696456,6.019521,-0.019820
2.694370,6.025673,-0.019015
2.692289,6.031821,-0.018222
2.690214,6.037967,-0.017439
2.688144,6.044110,-0.016668
2.686079,6.050251,-0.015908
2.684020,6.056388,-0.015159
2.681966,6.062523,-0.014420
2.679918,6.068655,-0.013693
2.677876,6.074784,-0.012977
2.675840,6.080910,-0.012271
2.673810,6.087034,-0.011576
2.671785,6.093155,-0.010892
2.669767,6.099273,-0.010219
2.667754,6.105389,-0.009557
2.665748,6.111501,-0.008905
2.663749,6.117611,-0.008264
2.661755,6.123718,-0.007633
2.659768,6.129823,-0.007013
2.657788,6.135925,-0.006404
2.655814,6.142024,-0.005805
2.653847,6.148120,-0.005216
2.651886,6.154214,-0.004638
2.649932,6.160305,-0.004070
2.647986,6.166393,-0.003512
2.646046,6.172479,-0.002965
2.644113,6.178562,-0.002428
2.642187,6.184642,-0.001901
2.640269,6.190720,-0.001385
2.638357,6.196795,-0.000878
2.636453,6.202867,-0.000382
2.634557,6.208937,0.000105
2.632668,6.215005,0.000581
2.630786,6.221069,0.001048
2.628912,6.227132,0.001504
2.627046,6.233191,0.001951
2.625187,6.239248,0.002388
2.623336,6.245303,0.002815
2.621493,6.251355,0.003233
2.619658,6.257404,0.003641
2.617831,6.263451,0.004039
2.616013,6.269496,0.004428
2.614202,6.275538,0.004807
2.612399,6.281578,0.005176
2.610605,6.287615,0.005537
2.608819,6.293650,0.005887
2.607042,6.299682,0.006229
2.605273,6.305712,0.006561
2.603513,6.311740,0.006884
2.601761,6.317765,0.007197
2.600018,6.323788,0.007502
2.598284,6.329809,0.007797
2.596558,6.335827,0.008083
2.594842,6.341843,0.008360
2.593134,6.347857,0.008629
2.591435,6.353868,0.008888
2.589746,6.359877,0.009138
2.588065,6.365884,0.009380
2.586394,6.371889,0.009613
2.584732,6.377892,0.009837
2.583080,6.383893,0.010052
2.581436,6.389891,0.010258
2.579803,6.395887,0.010457
2.578179,6.401881,0.010646
2.576564,6.407873,0.010827
2.574959,6.413863,0.011000
2.573364,6.419851,0.011164
2.571778,6.425837,0.011319
2.570202,6.431821,0.011467
2.568637,6.437803,0.011606
2.567081,6.443784,0.011737
2.565535,6.449762,0.011860
2.563999,6.455738,0.011974
2.562473,6.461712,0.012081
2.560958,6.467685,0.012180
2.559452,6.473655,0.012270
2.557957,6.479624,0.012353
2.556473,6.485591,0.012428
2.554999,6.491557,0.012495
2.553535,6.497520,0.012554
2.552082,6.503482,0.012606
2.550639,6.509442,0.012650
2.549207,6.515400,0.012686
2.547786,6.521357,0.012715
2.546375,6.527312,0.012736
2.544975,6.533266,0.012750
2.543586,6.539218,0.012756
2.542208,6.545169,0.012755
2.540841,6.551118,0.012747
2.539485,6.557065,0.012731
2.538140,6.563011,0.012708
2.536806,6.568956,0.012679
2.535484,6.574899,0.012641
2.534172,6.580841,0.012597
2.532872,6.586781,0.012546
2.531583,6.592721,0.012488
2.530306,6.598658,0.012423
2.529040,6.604595,0.012351
2.527785,6.610530,0.012273
2.526543,6.616465,0.012188
2.525311,6.622398,0.012096
2.524092,6.628329,0.011997
2.522884,6.634260,0.011892
2.521687,6.640190,0.011780
2.520503,6.646118,0.011662
2.519330,6.652046,0.011537
2.518169,6.657972,0.011406
2.517021,6.663898,0.011269
2.515884,6.669823,0.011125
2.514759,6.675746,0.010975
2.513646,6.681669,0.010819
2.512546,6.687591,0.010657
2.511458,6.693512,0.010489
2.510381,6.699433,0.010314
2.509318,6.705352,0.010134
2.508266,6.711271,0.009948
2.507227,6.717189,0.009756
2.506200,6.723107,0.009558
2.505186,6.729024,0.009355
2.504184,6.734940,0.009146
2.503195,6.740856,0.008931
2.502218,6.746771,0.008711
2.501254,6.752686,0.008485
2.500303,6.758600,0.008253
2.499364,6.764514,0.008016
2.498438,6.770428,0.007774
2.497525,6.776341,0.007527
2.496625,6.782253,0.007274
2.495737,6.788166,0.007016
2.494863,6.794078,0.006753
2.494002,6.799990,0.006485
2.493153,6.805902,0.006212
2.492318,6.811813,0.005934
2.491496,6.817724,0.005651
2.490687,6.823634,0.005364
2.489891,6.829544,0.005072
2.489108,6.835454,0.004775
2.488339,6.841363,0.004475
2.487583,6.847272,0.004169
2.486840,6.853180,0.003860
2.486111,6.859088,0.003547
2.485395,6.864996,0.003229
2.484692,6.870903,0.002908
2.484003,6.876809,0.002583
2.483328,6.882715,0.002254
2.482666,6.888621,0.001921
2.482018,6.894526,0.001585
2.481383,6.900430,0.001245
2.480762,6.906334,0.000902
2.480155,6.912237,0.000556
2.479561,6.918140,0.000207
2.478981,6.924042,-0.000146
2.478416,6.929943,-0.000501
2.477863,6.935844,-0.000860
2.477325,6.941745,-0.001221
2.476801,6.947644,-0.001585
2.476291,6.953543,-0.001952
2.475794,6.959442,-0.002321
2.475312,6.965339,-0.002692
2.474844,6.971236,-0.003066
2.474389,6.977133,-0.003442
2.473949,6.983029,-0.003821
2.473523,6.988924,-0.004201
2.473111,6.994818,-0.004584
2.472714,7.000712,-0.004968
2.472330,7.006605,-0.005354
2.471961,7.012497,-0.005742
2.471606,7.018388,-0.006131
2.471266,7.024279,-0.006522
2.470940,7.030169,-0.006915
2.470628,7.036059,-0.007308
2.470330,7.041947,-0.007703
2.470047,7.047835,-0.008100
2.469779,7.053723,-0.008497
2.469525,7.059609,-0.008895
2.469285,7.065495,-0.009294
2.469060,7.071380,-0.009694
2.468850,7.077264,-0.010094
2.468654,7.083147,-0.010496
2.468473,7.089030,-0.010897
2.468306,7.094912,-0.011299
2.468154,7.100793,-0.011702
2.468017,7.106674,-0.012105
2.467894,7.112553,-0.012507
2.467787,7.118432,-0.012910
2.467693,7.124310,-0.013313
2.467615,7.130188,-0.013716
2.467552,7.136064,-0.014119
2.467503,7.141940,-0.014521
2.467469,7.147815,-0.014923
2.467450,7.153689,-0.015324
2.467446,7.159563,-0.015725
2.467457,7.165435,-0.016125
2.467483,7.171307,-0.016525
2.467523,7.177178,-0.016923
2.467579,7.183049,-0.017321
2.467650,7.188918,-0.017718
2.467735,7.194787,-0.018114
2.467836,7.200655,-0.018508
2.467952,7.206522,-0.018901
2.468083,7.212388,-0.019293
2.468228,7.218254,-0.019684
2.468389,7.224118,-0.020073
2.468565,7.229982,-0.020460
2.468756,7.235845,-0.020846
2.468962,7.241708,-0.021230
2.469184,7.247569,-0.021612
2.469420,7.253430,-0.021992
2.469671,7.259290,-0.022370
2.469938,7.265149,-0.022746
2.470220,7.271007,-0.023120
2.470517,7.276865,-0.023491
2.470829,7.282722,-0.023860
2.471156,7.288578,-0.024227
2.471498,7.294433,-0.024591
2.471856,7.300287,-0.024952
2.472229,7.306140,-0.025311
2.472616,7.311993,-0.025667
2.473019,7.317845,-0.026020
2.473438,7.323696,-0.026370
2.473871,7.329547,-0.026717
2.474319,7.335396,-0.027061
2.474783,7.341245,-0.027402
2.475262,7.347093,-0.027739
2.475756,7.352940,-0.028073
2.476265,7.358787,-0.028404
2.476789,7.364633,-0.028730
2.477328,7.370477,-0.029054
2.477883,7.376322,-0.029373
2.478452,7.382165,-0.029689
2.479037,7.388008,-0.030001
2.479637,7.393850,-0.030308
2.480252,7.399691,-0.030612
2.480881,7.405531,-0.030912
2.481526,7.411371,-0.031207
2.482186,7.417210,-0.031498
2.482861,7.423048,-0.031784
2.483551,7.428886,-0.032066
2.484256,7.434722,-0.032344
2.484976,7.440558,-0.032617
2.485711,7.446394,-0.032885
2.486461,7.452228,-0.033148
2.487226,7.458062,-0.033406
2.488006,7.463896,-0.033660
2.488800,7.469728,-0.033908
2.489610,7.475560,-0.034151
2.490434,7.481391,-0.034389
2.491273,7.487221,-0.034621
2.492127,7.493051,-0.034848
2.492996,7.498880,-0.035070
2.493879,7.504708,-0.035286
2.494777,7.510536,-0.035496
2.495690,7.516363,-0.035701
2.496617,7.522190,-0.035900
2.497560,7.528015,-0.036093
2.498516,7.533840,-0.036280
2.499488,7.539665,-0.036461
2.500474,7.545488,-0.036636
2.501474,7.551311,-0.036804
2.502489,7.557134,-0.036967
2.503518,7.562956,-0.037123
2.504562,7.568777,-0.037272
2.505620,7.574597,-0.037415
2.506693,7.580417,-0.037552
2.507779,7.586236,-0.037682
2.508880,7.592055,-0.037805
2.509996,7.597873,-0.037921
2.511125,7.603690,-0.038030
2.512269,7.609507,-0.038132
2.513427,7.615323,-0.038227
2.514599,7.621139,-0.038315
2.515785,7.626954,-0.038396
2.516985,7.632768,-0.038470
2.518199,7.638582,-0.038536
2.519427,7.644395,-0.038595
2.520669,7.650207,-0.038646
2.521924,7.656019,-0.038690
2.523194,7.661831,-0.038726
2.524477,7.667641,-0.038754
2.525774,7.673451,-0.038774
2.527085,7.679261,-0.038787
2.528409,7.685070,-0.038792
2.529747,7.690878,-0.038788
2.531098,7.696686,-0.038777
2.532463,7.702493,-0.038757
2.533841,7.708300,-0.038729
2.535232,7.714106,-0.038693
2.536637,7.719911,-0.038648
2.538056,7.725716,-0.038595
2.539487,7.731520,-0.038534
2.540931,7.737323,-0.038464
2.542389,7.743126,-0.038385
2.543860,7.748929,-0.038297
2.545344,7.754730,-0.038201
2.546840,7.760532,-0.038096
2.548350,7.766332,-0.037982
2.549872,7.772132,-0.037859
2.551408,7.777932,-0.037726
2.552955,7.783730,-0.037585
2.554516,7.789528,-0.037435
2.556089,7.795326,-0.037275
2.557675,7.801123,-0.037106
2.559273,7.806919,-0.036927
2.560884,7.812715,-0.036739
2.562507,7.818510,-0.036542
2.564143,7.824304,-0.036335
2.565790,7.830098,-0.036118
2.567450,7.835891,-0.035892
2.569122,7.841684,-0.035656
2.570806,7.847476,-0.035410
2.572502,7.853267,-0.035154
2.574210,7.859057,-0.034888
2.575930,7.864847,-0.034612
2.577662,7.870636,-0.034326
2.579405,7.876425,-0.034030
2.581160,7.882213,-0.033724
2.582927,7.888000,-0.033407
2.584705,7.893786,-0.033080
2.586495,7.899572,-0.032743
2.588296,7.905357,-0.032396
2.590109,7.911142,-0.032038
2.591932,7.916925,-0.031669
2.593767,7.922708,-0.031290
2.595614,7.928490,-0.030900
2.597471,7.934272,-0.030499
2.599339,7.940053,-0.030088
2.601218,7.945833,-0.029666
2.603108,7.951612,-0.029233
2.605009,7.957390,-0.028789
2.606920,7.963168,-0.028334
2.608842,7.968944,-0.027868
2.610775,7.974720,-0.027391
2.612718,7.980496,-0.026902
2.614672,7.986270,-0.026403
2.616636,7.992043,-0.025893
2.618610,7.997816,-0.025371
2.620594,8.003588,-0.024837
2.622589,8.009359,-0.024293
2.624593,8.015129,-0.023737
2.626608,8.020898,-0.023169
2.628632,8.026666,-0.022590
2.630667,8.032434,-0.022000
2.632711,8.038200,-0.021397
2.634764,8.043965,-0.020784
2.636828,8.049730,-0.020158
2.638900,8.055493,-0.019521
2.640983,8.061256,-0.018872
2.643074,8.067018,-0.018211
2.645175,8.072778,-0.017538
2.647285,8.078538,-0.016853
2.649404,8.084296,-0.016156
2.651533,8.090053,-0.015447
2.653670,8.095810,-0.014726
2.655816,8.101565,-0.013993
2.657971,8.107319,-0.013248
2.660134,8.113072,-0.012491
2.662307,8.118824,-0.011721
2.664488,8.124575,-0.010940
2.666677,8.130325,-0.010145
2.668875,8.136073,-0.009339
2.671081,8.141820,-0.008520
2.673295,8.147566,-0.007689
2.675517,8.153311,-0.006845
2.677748,8.159055,-0.005989
2.679986,8.164797,-0.005121
2.682233,8.170538,-0.004239
2.684487,8.176278,-0.003345
2.686749,8.182016,-0.002439
2.689019,8.187753,-0.001520
2.691296,8.193489,-0.000588
2.693581,8.199223,0.000357
2.695873,8.204956,0.001314
2.698173,8.210688,0.002284
2.700479,8.216418,0.003267
2.702793,8.222146,0.004263
2.705114,8.227873,0.005271
2.707442,8.233599,0.006293
2.709777,8.239323,0.007327
2.712119,8.245046,0.008375
2.714468,8.250767,0.009435
2.716823,8.256486,0.010509
2.719185,8.262204,0.011595
2.721553,8.267921,0.012695
2.723928,8.273635,0.013808
2.726309,8.279348,0.014934
2.728696,8.285059,0.016073
2.731089,8.290769,0.017225
