psi_m,x_m,y_m
0.422831,10.184829,4.089230
0.422669,10.185989,4.089868
0.422508,10.187147,4.090505
0.422348,10.188305,4.091142
0.422190,10.189462,4.091779
0.422033,10.190618,4.092415
0.421877,10.191773,4.093050
0.421722,10.192927,4.093685
0.421569,10.194081,4.094320
0.421417,10.195233,4.094954
0.421266,10.196384,4.095587
0.421116,10.197534,4.096220
0.420968,10.198684,4.096852
0.420821,10.199832,4.097484
0.420675,10.200979,4.098116
0.420531,10.202126,4.098747
0.420387,10.203271,4.099377
0.420246,10.204416,4.100007
0.420105,10.205559,4.100636
0.419966,10.206702,4.101265
0.419828,10.207843,4.101893
0.419691,10.208983,4.102521
0.419556,10.210123,4.103148
0.419422,10.211261,4.103774
0.419289,10.212399,4.104400
0.419158,10.213535,4.105026
0.419028,10.214670,4.105651
0.418899,10.215805,4.106275
0.418772,10.216938,4.106899
0.418645,10.218070,4.107522
0.418521,10.219201,4.108145
0.418397,10.220332,4.108767
0.418275,10.221461,4.109388
0.418155,10.222589,4.110009
0.418035,10.223716,4.110629
0.417917,10.224841,4.111249
0.417801,10.225966,4.111868
0.417686,10.227090,4.112486
0.417572,10.228213,4.113104
0.417459,10.229334,4.113722
0.417348,10.230455,4.114338
0.417238,10.231574,4.114954
0.417130,10.232692,4.115570
0.417023,10.233810,4.116185
0.416917,10.234926,4.116799
0.416813,10.236041,4.117412
0.416710,10.237155,4.118025
0.416609,10.238267,4.118638
0.416509,10.239379,4.119249
0.416410,10.240490,4.119860
0.416313,10.241599,4.120471
0.416217,10.242707,4.121081
0.416123,10.243814,4.121690
0.416029,10.244920,4.122298
0.415938,10.246025,4.122906
0.415848,10.247129,4.123513
0.415759,10.248232,4.124120
0.415671,10.249333,4.124726
0.415585,10.250433,4.125331
0.415501,10.251532,4.125935
0.415418,10.252630,4.126539
0.415336,10.253727,4.127143
0.415256,10.254822,4.127745
0.415177,10.255917,4.128347
0.415099,10.257010,4.128948
0.415023,10.258102,4.129549
0.414949,10.259193,4.130149
0.414876,10.260283,4.130748
0.414804,10.261371,4.131346
0.414734,10.262458,4.131944
0.414665,10.263544,4.132541
0.414598,10.264629,4.133137
0.414532,10.265713,4.133733
0.414467,10.266795,4.134328
0.414404,10.267876,4.134922
0.414343,10.268956,4.135516
0.414283,10.270035,4.136109
0.414224,10.271112,4.136701
0.414167,10.272189,4.137292
0.414111,10.273264,4.137883
0.414057,10.274338,4.138473
0.414004,10.275410,4.139062
0.413953,10.276481,4.139650
0.413903,10.277551,4.140238
0.413854,10.278620,4.140825
0.413807,10.279688,4.141412
0.413762,10.280754,4.141997
0.413718,10.281819,4.142582
0.413675,10.282883,4.143166
0.413634,10.283945,4.143749
0.413594,10.285006,4.144332
0.413556,10.286066,4.144914
0.413520,10.287125,4.145495
0.413484,10.288182,4.146075
0.413451,10.289238,4.146655
0.413418,10.290293,4.147234
0.413388,10.291346,4.147812
0.413358,10.292398,4.148389
0.413330,10.293449,4.148966
0.413304,10.294499,4.149542
0.413279,10.295547,4.150117
0.413256,10.296594,4.150691
0.413234,10.297640,4.151264
0.413213,10.298684,4.151837
0.413194,10.299727,4.152409
0.413177,10.300768,4.152980
0.413161,10.301809,4.153551
0.413146,10.302848,4.154120
0.413133,10.303885,4.154689
0.413122,10.304921,4.155257
0.413112,10.305956,4.155824
0.413103,10.306990,4.156391
0.413096,10.308022,4.156956
0.413090,10.309053,4.157521
0.413086,10.310083,4.158085
0.413083,10.311111,4.158648
0.413082,10.312137,4.159211
0.413082,10.313163,4.159772
0.413084,10.314187,4.160333
0.413087,10.315210,4.160893
0.413092,10.316231,4.161452
0.413098,10.317251,4.162011
0.413106,10.318269,4.162568
0.413115,10.319286,4.163125
0.413126,10.320302,4.163681
0.413138,10.321317,4.164236
0.413151,10.322330,4.164790
0.413166,10.323341,4.165344
0.413183,10.324351,4.165896
0.413201,10.325360,4.166448
0.413220,10.326367,4.166999
0.413241,10.327373,4.167549
0.413264,10.328378,4.168098
0.413288,10.329381,4.168647
0.413313,10.330383,4.169194
0.413340,10.331383,4.169741
0.413368,10.332382,4.170287
0.413398,10.333379,4.170832
0.413429,10.334375,4.171376
0.413462,10.335370,4.171920
0.413496,10.336363,4.172462
0.413532,10.337355,4.173004
0.413569,10.338345,4.173545
0.413607,10.339334,4.174085
0.413647,10.340321,4.174624
0.413689,10.341307,4.175162
0.413732,10.342292,4.175700
0.413776,10.343275,4.176236
0.413822,10.344256,4.176772
0.413869,10.345236,4.177307
0.413918,10.346215,4.177841
0.413968,10.347192,4.178374
0.414020,10.348168,4.178906
0.414073,10.349142,4.179437
0.414127,10.350114,4.179968
0.414183,10.351086,4.180498
0.414240,10.352055,4.181026
0.414299,10.353024,4.181554
0.414359,10.353991,4.182081
0.414421,10.354956,4.182607
0.414484,10.355920,4.183132
0.414549,10.356882,4.183657
0.414615,10.357843,4.184180
0.414682,10.358802,4.184703
0.414751,10.359760,4.185224
0.414821,10.360716,4.185745
0.414892,10.361671,4.186265
0.414965,10.362624,4.186784
0.415040,10.363576,4.187302
0.415116,10.364526,4.187819
0.415193,10.365475,4.188336
0.415272,10.366422,4.188851
0.415352,10.367368,4.189366
0.415433,10.368312,4.189879
0.415516,10.369255,4.190392
0.415600,10.370196,4.190904
0.415686,10.371135,4.191415
0.415773,10.372074,4.191925
0.415861,10.373010,4.192434
0.415951,10.373945,4.192942
0.416042,10.374878,4.193449
0.416134,10.375810,4.193956
0.416228,10.376741,4.194461
0.416323,10.377669,4.194966
0.416420,10.378597,4.195469
0.416518,10.379522,4.195972
0.416617,10.380446,4.196474
0.416718,10.381369,4.196975
0.416820,10.382290,4.197475
0.416923,10.383209,4.197974
0.417027,10.384127,4.198472
0.417133,10.385043,4.198969
0.417241,10.385958,4.199466
0.417349,10.386871,4.199961
0.417459,10.387783,4.200455
0.417571,10.388693,4.200949
0.417683,10.389601,4.201442
0.417797,10.390508,4.201933
0.417912,10.391413,4.202424
0.418029,10.392317,4.202914
0.418147,10.393219,4.203403
0.418266,10.394119,4.203891
0.418386,10.395018,4.204378
0.418508,10.395916,4.204864
0.418631,10.396811,4.205349
0.418755,10.397705,4.205833
0.418880,10.398598,4.206316
0.419007,10.399489,4.206799
0.419135,10.400378,4.207280
0.419265,10.401266,4.207760
0.419395,10.402152,4.208240
0.419527,10.403036,4.208718
0.419660,10.403919,4.209196
0.419794,10.404800,4.209673
0.419930,10.405680,4.210149
0.420067,10.406557,4.210623
0.420205,10.407434,4.211097
0.420344,10.408308,4.211570
0.420484,10.409182,4.212042
0.420626,10.410053,4.212513
0.420769,10.410923,4.212983
0.420913,10.411791,4.213452
0.421058,10.412657,4.213920
0.421205,10.413522,4.214387
0.421352,10.414386,4.214854
0.421501,10.415247,4.215319
0.421651,10.416107,4.215783
0.421802,10.416966,4.216247
0.421955,10.417822,4.216709
0.422108,10.418677,4.217171
0.422263,10.419531,4.217631
0.422419,10.420382,4.218091
0.422576,10.421232,4.218549
0.422734,10.422081,4.219007
0.422893,10.422928,4.219464
0.423053,10.423773,4.219919
0.423215,10.424616,4.220374
0.423377,10.425458,4.220828
0.423541,10.426298,4.221281
0.423706,10.427136,4.221732
0.423872,10.427973,4.222183
0.424039,10.428808,4.222633
0.424207,10.429642,4.223082
0.424376,10.430473,4.223530
0.424546,10.431303,4.223977
0.424718,10.432132,4.224423
0.424890,10.432958,4.224868
0.425063,10.433783,4.225313
0.425238,10.434607,4.225756
0.425413,10.435428,4.226198
0.425590,10.436248,4.226639
0.425768,10.437067,4.227079
0.425946,10.437883,4.227519
0.426126,10.438698,4.227957
0.426307,10.439511,4.228394
0.426488,10.440323,4.228831
0.426671,10.441133,4.229266
0.426855,10.441941,4.229700
0.427039,10.442747,4.230134
0.427225,10.443552,4.230566
0.427412,10.444355,4.230998
0.427599,10.445156,4.231428
0.427788,10.445956,4.231858
0.427977,10.446754,4.232287
0.428168,10.447550,4.232714
0.428359,10.448344,4.233141
0.428552,10.449137,4.233566
0.428745,10.449928,4.233991
0.428939,10.450717,4.234415
0.429134,10.451505,4.234837
0.429330,10.452291,4.235259
0.429527,10.453075,4.235680
0.429725,10.453858,4.236100
0.429924,10.454638,4.236518
0.430124,10.455417,4.236936
0.430324,10.456195,4.237353
0.430525,10.456970,4.237769
0.430728,10.457744,4.238184
0.430931,10.458516,4.238598
0.431135,10.459287,4.239010
0.431339,10.460055,4.239422
0.431545,10.460822,4.239833
0.431752,10.461587,4.240243
0.431959,10.462351,4.240652
0.432167,10.463112,4.241060
0.432376,10.463872,4.241467
0.432585,10.464631,4.241873
0.432796,10.465387,4.242278
0.433007,10.466142,4.242682
0.433219,10.466895,4.243085
0.433432,10.467646,4.243487
0.433645,10.468396,4.243888
0.433860,10.469143,4.244288
0.434075,10.469889,4.244688
0.434291,10.470634,4.245086
0.434507,10.471376,4.245483
0.434724,10.472117,4.245879
0.434942,10.472856,4.246274
0.435161,10.473593,4.246668
0.435380,10.474329,4.247061
0.435600,10.475063,4.247454
0.435821,10.475795,4.247845
0.436043,10.476525,4.248235
0.436265,10.477253,4.248624
0.436487,10.477980,4.249013
0.436711,10.478705,4.249400
0.436935,10.479428,4.249786
0.437160,10.480150,4.250171
0.437385,10.480869,4.250556
0.437611,10.481587,4.250939
0.437837,10.482304,4.251321
0.438065,10.483018,4.251703
0.438292,10.483731,4.252083
0.438521,10.484441,4.252462
0.438750,10.485151,4.252841
0.438979,10.485858,4.253218
0.439209,10.486563,4.253594
0.439440,10.487267,4.253970
0.439671,10.487969,4.254344
0.439903,10.488670,4.254718
0.440135,10.489368,4.255090
0.440368,10.490065,4.255461
0.440602,10.490760,4.255832
0.440835,10.491453,4.256201
0.441070,10.492144,4.256570
0.441305,10.492834,4.256937
0.441540,10.493522,4.257304
0.441776,10.494208,4.257669
0.442012,10.494892,4.258034
0.442249,10.495574,4.258397
0.442486,10.496255,4.258760
0.442724,10.496934,4.259121
0.442962,10.497611,4.259482
0.443201,10.498286,4.259841
0.443440,10.498960,4.260200
0.443679,10.499632,4.260557
0.443919,10.500302,4.260914
0.444159,10.500970,4.261270
0.444400,10.501636,4.261624
0.444641,10.502301,4.261978
0.444882,10.502964,4.262330
0.445124,10.503625,4.262682
0.445366,10.504284,4.263033
0.445608,10.504942,4.263382
0.445851,10.505597,4.263731
0.446094,10.506251,4.264079
0.446337,10.506903,4.264425
0.446581,10.507554,4.264771
0.446825,10.508202,4.265116
0.447070,10.508849,4.265459
0.447314,10.509494,4.265802
0.447559,10.510137,4.266144
0.447804,10.510778,4.266485
0.448050,10.511418,4.266824
0.448296,10.512056,4.267163
0.448542,10.512692,4.267501
0.448788,10.513326,4.267838
0.449034,10.513958,4.268174
0.449281,10.514589,4.268508
0.449528,10.515218,4.268842
0.449775,10.515845,4.269175
0.450022,10.516470,4.269507
0.450270,10.517093,4.269838
0.450517,10.517715,4.270168
0.450765,10.518335,4.270497
0.451013,10.518953,4.270824
0.451262,10.519569,4.271151
0.451510,10.520183,4.271477
0.451758,10.520796,4.271802
0.452007,10.521407,4.272126
0.452256,10.522016,4.272449
0.452504,10.522623,4.272771
0.452753,10.523228,4.273092
0.453002,10.523832,4.273412
0.453252,10.524434,4.273731
0.453501,10.525034,4.274049
0.453750,10.525632,4.274366
0.453999,10.526228,4.274682
0.454249,10.526823,4.274997
0.454498,10.527416,4.275312
0.454748,10.528007,4.275625
0.454997,10.528596,4.275937
0.455247,10.529183,4.276248
0.455497,10.529769,4.276558
0.455746,10.530353,4.276867
0.455996,10.530935,4.277176
0.456245,10.531515,4.277483
0.456495,10.532093,4.277789
0.456744,10.532670,4.278094
0.456994,10.533244,4.278399
0.457243,10.533817,4.278702
0.457493,10.534389,4.279004
0.457742,10.534958,4.279306
0.457991,10.535526,4.279606
0.458240,10.536091,4.279905
0.458489,10.536655,4.280204
0.458738,10.537218,4.280501
0.458987,10.537778,4.280798
0.459236,10.538336,4.281093
0.459485,10.538893,4.281388
0.459733,10.539448,4.281681
0.459982,10.540001,4.281974
0.460230,10.540553,4.282265
0.460478,10.541102,4.282556
0.460726,10.541650,4.282845
0.460974,10.542196,4.283134
0.461221,10.542740,4.283422
0.461469,10.543283,4.283708
0.461716,10.543823,4.283994
0.461963,10.544362,4.284279
0.462210,10.544899,4.284562
0.462457,10.545434,4.284845
0.462703,10.545967,4.285127
0.462949,10.546499,4.285408
0.463195,10.547029,4.285688
0.463441,10.547557,4.285967
0.463686,10.548083,4.286244
0.463931,10.548607,4.286521
0.464176,10.549130,4.286797
0.464420,10.549651,4.287072
0.464665,10.550170,4.287346
0.464909,10.550687,4.287619
0.465152,10.551202,4.287891
0.465396,10.551716,4.288163
0.465639,10.552228,4.288433
0.465881,10.552738,4.288702
0.466124,10.553246,4.288970
0.466366,10.553752,4.289237
0.466607,10.554257,4.289503
0.466849,10.554760,4.289769
0.467090,10.555261,4.290033
0.467330,10.555760,4.290296
0.467570,10.556258,4.290559
0.467810,10.556753,4.290820
0.468049,10.557247,4.291081
0.468288,10.557739,4.291340
0.468527,10.558230,4.291599
0.468765,10.558718,4.291856
0.469003,10.559205,4.292113
0.469240,10.559690,4.292369
0.469477,10.560173,4.292623
0.469713,10.560654,4.292877
0.469949,10.561134,4.293130
0.470184,10.561612,4.293381
0.470419,10.562088,4.293632
0.470654,10.562562,4.293882
0.470888,10.563034,4.294131
0.471121,10.563505,4.294379
0.471354,10.563974,4.294626
0.471586,10.564441,4.294872
0.471818,10.564906,4.295117
0.472049,10.565370,4.295361
0.472280,10.565832,4.295604
0.472511,10.566292,4.295847
0.472740,10.566750,4.296088
0.472969,10.567206,4.296328
0.473198,10.567661,4.296567
0.473426,10.568114,4.296806
0.473653,10.568565,4.297043
0.473880,10.569014,4.297280
0.474106,10.569462,4.297515
0.474332,10.569908,4.297750
0.474557,10.570352,4.297983
0.474781,10.570794,4.298216
0.475005,10.571234,4.298448
0.475228,10.571673,4.298679
0.475451,10.572110,4.298908
0.475673,10.572545,4.299137
0.475894,10.572979,4.299365
0.476114,10.573410,4.299592
0.476334,10.573840,4.299818
0.476553,10.574268,4.300043
0.476772,10.574695,4.300267
0.476990,10.575119,4.300491
0.477207,10.575542,4.300713
0.477423,10.575963,4.300934
0.477639,10.576382,4.301154
0.477854,10.576800,4.301374
0.478068,10.577216,4.301592
0.478281,10.577630,4.301810
0.478494,10.578042,4.302026
0.478706,10.578453,4.302242
0.478918,10.578861,4.302457
0.479128,10.579268,4.302670
0.479338,10.579674,4.302883
0.479547,10.580077,4.303095
0.479755,10.580479,4.303306
0.479962,10.580879,4.303516
0.480169,10.581277,4.303725
0.480375,10.581674,4.303933
0.480580,10.582069,4.304140
0.480784,10.582462,4.304347
0.480987,10.582853,4.304552
0.481190,10.583242,4.304756
0.481392,10.583630,4.304960
0.481593,10.584016,4.305162
0.481793,10.584401,4.305364
0.481992,10.584783,4.305564
0.482190,10.585164,4.305764
0.482388,10.585543,4.305963
0.482585,10.585921,4.306161
0.482780,10.586296,4.306358
0.482975,10.586670,4.306554
0.483169,10.587042,4.306749
0.483362,10.587413,4.306943
0.483555,10.587782,4.307136
0.483746,10.588149,4.307328
0.483936,10.588514,4.307520
0.484126,10.588878,4.307710
0.484315,10.589239,4.307900
0.484502,10.589600,4.308088
0.484689,10.589958,4.308276
0.484875,10.590315,4.308463
0.485060,10.590670,4.308649
0.485244,10.591023,4.308833
0.485426,10.591374,4.309017
0.485608,10.591724,4.309200
0.485790,10.592072,4.309383
0.485970,10.592419,4.309564
0.486149,10.592764,4.309744
0.486327,10.593107,4.309924
0.486504,10.593448,4.310102
0.486680,10.593787,4.310280
0.486855,10.594125,4.310456
0.487029,10.594461,4.310632
0.487203,10.594796,4.310807
0.487375,10.595129,4.310981
0.487546,10.595460,4.311154
0.487716,10.595789,4.311326
0.487885,10.596117,4.311497
0.488053,10.596443,4.311667
0.488220,10.596767,4.311837
0.488386,10.597090,4.312005
0.488551,10.597411,4.312173
0.488715,10.597730,4.312339
0.488878,10.598047,4.312505
0.489039,10.598363,4.312670
0.489200,10.598677,4.312834
0.489360,10.598990,4.312997
0.489518,10.599301,4.313159
0.489676,10.599610,4.313320
0.489832,10.599917,4.313480
0.489988,10.600223,4.313640
0.490142,10.600527,4.313798
0.490295,10.600830,4.313956
0.490447,10.601130,4.314113
0.490598,10.601430,4.314268
0.490748,10.601727,4.314423
0.490896,10.602023,4.314577
0.491044,10.602317,4.314731
0.491190,10.602609,4.314883
0.491336,10.602900,4.315034
0.491480,10.603189,4.315185
0.491623,10.603477,4.315334
0.491765,10.603762,4.315483
0.491906,10.604046,4.315631
0.492045,10.604329,4.315778
0.492184,10.604610,4.315924
0.492321,10.604889,4.316069
0.492457,10.605166,4.316213
0.492592,10.605442,4.316356
0.492726,10.605717,4.316499
0.492859,10.605989,4.316640
0.492991,10.606260,4.316781
0.493121,10.606529,4.316921
0.493250,10.606797,4.317060
0.493378,10.607063,4.317198
0.493505,10.607328,4.317335
0.493630,10.607590,4.317471
0.493755,10.607851,4.317607
0.493878,10.608111,4.317741
0.494000,10.608369,4.317875
0.494121,10.608625,4.318008
0.494241,10.608880,4.318139
0.494359,10.609133,4.318271
0.494476,10.609384,4.318401
0.494592,10.609634,4.318530
0.494707,10.609882,4.318658
0.494821,10.610129,4.318786
0.494933,10.610373,4.318913
0.495044,10.610617,4.319038
0.495154,10.610858,4.319163
0.495262,10.611099,4.319287
0.495370,10.611337,4.319411
0.495476,10.611574,4.319533
0.495581,10.611809,4.319654
0.495685,10.612043,4.319775
0.495787,10.612275,4.319895
0.495888,10.612505,4.320014
0.495988,10.612734,4.320132
0.496087,10.612962,4.320249
0.496184,10.613187,4.320365
0.496281,10.613411,4.320481
0.496376,10.613634,4.320595
0.496469,10.613855,4.320709
0.496562,10.614074,4.320822
0.496653,10.614292,4.320934
0.496743,10.614508,4.321045
0.496831,10.614723,4.321155
0.496919,10.614936,4.321265
0.497005,10.615147,4.321374
0.497089,10.615357,4.321481
0.497173,10.615565,4.321588
0.497255,10.615772,4.321694
0.497336,10.615977,4.321800
0.497416,10.616181,4.321904
0.497494,10.616383,4.322008
0.497571,10.616583,4.322110
0.497647,10.616782,4.322212
0.497722,10.616980,4.322313
0.497795,10.617175,4.322413
0.497867,10.617370,4.322513
0.497938,10.617562,4.322611
0.498007,10.617754,4.322709
0.498075,10.617943,4.322806
0.498142,10.618131,4.322902
0.498207,10.618318,4.322997
0.498271,10.618503,4.323091
0.498334,10.618686,4.323185
0.498396,10.618868,4.323277
0.498456,10.619049,4.323369
0.498515,10.619227,4.323460
0.498573,10.619405,4.323550
0.498629,10.619580,4.323640
0.498684,10.619755,4.323728
0.498738,10.619927,4.323816
0.498790,10.620099,4.323903
0.498841,10.620268,4.323989
0.498891,10.620436,4.324074
0.498940,10.620603,4.324159
0.498987,10.620768,4.324242
0.499033,10.620932,4.324325
0.499077,10.621094,4.324407
0.499121,10.621255,4.324488
0.499162,10.621414,4.324568
0.499203,10.621571,4.324648
0.499242,10.621727,4.324727
0.499280,10.621882,4.324804
0.499317,10.622035,4.324882
0.499352,10.622187,4.324958
0.499387,10.622337,4.325033
0.499419,10.622485,4.325108
0.499451,10.622633,4.325182
0.499481,10.622778,4.325255
0.499510,10.622922,4.325327
0.499537,10.623065,4.325398
0.499563,10.623206,4.325469
0.499588,10.623346,4.325539
0.499612,10.623484,4.325608
0.499634,10.623621,4.325676
0.499655,10.623756,4.325744
0.499675,10.623890,4.325810
0.499693,10.624023,4.325876
0.499710,10.624153,4.325941
0.499726,10.624283,4.326005
0.499740,10.624411,4.326069
0.499753,10.624537,4.326131
0.499765,10.624662,4.326193
0.499775,10.624786,4.326254
0.499784,10.624908,4.326315
0.499792,10.625029,4.326374
0.499799,10.625148,4.326433
0.499804,10.625266,4.326491
0.499808,10.625382,4.326548
0.499810,10.625497,4.326604
0.499812,10.625611,4.326660
0.499812,10.625723,4.326715
0.499811,10.625834,4.326769
0.499808,10.625943,4.326822
0.499804,10.626051,4.326875
0.499799,10.626157,4.326926
0.499792,10.626262,4.326977
0.499785,10.626365,4.327027
0.499776,10.626467,4.327077
0.499765,10.626568,4.327125
0.499754,10.626667,4.327173
0.499741,10.626765,4.327220
0.499726,10.626861,4.327267
0.499711,10.626956,4.327312
0.499694,10.627050,4.327357
0.499676,10.627142,4.327401
0.499657,10.627233,4.327444
0.499636,10.627322,4.327487
0.499614,10.627410,4.327529
0.499591,10.627497,4.327570
0.499567,10.627582,4.327610
0.499541,10.627666,4.327649
0.499514,10.627749,4.327688
0.499486,10.627830,4.327726
0.499456,10.627909,4.327763
0.499426,10.627988,4.327800
0.499393,10.628064,4.327835
0.499360,10.628140,4.327870
0.499326,10.628214,4.327905
0.499290,10.628287,4.327938
0.499253,10.628358,4.327971
0.499215,10.628428,4.328003
0.499175,10.628497,4.328034
0.499134,10.628564,4.328065
0.499092,10.628630,4.328095
0.499049,10.628695,4.328124
0.499004,10.628758,4.328152
0.498959,10.628820,4.328179
0.498912,10.628881,4.328206
0.498864,10.628940,4.328232
0.498814,10.628998,4.328258
0.498764,10.629054,4.328282
0.498712,10.629109,4.328306
0.498659,10.629163,4.328330
0.498604,10.629216,4.328352
0.498549,10.629267,4.328374
0.498492,10.629317,4.328395
0.498434,10.629365,4.328415
0.498375,10.629412,4.328435
0.498315,10.629458,4.328454
0.498253,10.629503,4.328472
0.498191,10.629546,4.328489
0.498127,10.629588,4.328506
0.498062,10.629628,4.328522
0.497996,10.629668,4.328537
0.497928,10.629706,4.328552
0.497860,10.629742,4.328566
0.497790,10.629777,4.328579
0.497719,10.629812,4.328591
0.497647,10.629844,4.328603
0.497574,10.629876,4.328614
0.497499,10.629906,4.328624
0.497424,10.629935,4.328634
0.497347,10.629962,4.328643
0.497269,10.629988,4.328651
0.497190,10.630013,4.328659
0.497110,10.630037,4.328665
0.497029,10.630060,4.328672
0.496947,10.630081,4.328677
0.496863,10.630101,4.328682
0.496779,10.630119,4.328686
0.496693,10.630137,4.328689
0.496606,10.630153,4.328692
0.496518,10.630167,4.328694
0.496429,10.630181,4.328695
0.496339,10.630193,4.328696
0.496248,10.630204,4.328696
0.496155,10.630214,4.328695
0.496062,10.630222,4.328694
0.495968,10.630230,4.328692
0.495872,10.630236,4.328689
0.495775,10.630240,4.328685
0.495678,10.630244,4.328681
0.495579,10.630246,4.328677
0.495479,10.630247,4.328671
0.495378,10.630247,4.328665
0.495276,10.630245,4.328658
0.495173,10.630243,4.328651
0.495069,10.630239,4.328643
0.494964,10.630234,4.328634
0.494858,10.630227,4.328624
0.494751,10.630220,4.328614
0.494643,10.630211,4.328604
0.494534,10.630201,4.328592
