psi_m,x_m,y_m
1.671066,2.254987,-1.633596
1.671758,2.258510,-1.634861
1.672460,2.262034,-1.636120
1.673173,2.265560,-1.637376
1.673897,2.269088,-1.638627
1.674631,2.272618,-1.639874
1.675376,2.276150,-1.641117
1.676132,2.279683,-1.642355
1.676898,2.283218,-1.643589
1.677674,2.286756,-1.644819
1.678462,2.290295,-1.646045
1.679260,2.293836,-1.647266
1.680068,2.297379,-1.648484
1.680887,2.300924,-1.649697
1.681717,2.304472,-1.650906
1.682557,2.308021,-1.652110
1.683408,2.311573,-1.653311
1.684270,2.315126,-1.654507
1.685142,2.318682,-1.655700
1.686025,2.322240,-1.656888
1.686918,2.325800,-1.658072
1.687822,2.329363,-1.659252
1.688736,2.332927,-1.660428
1.689661,2.336494,-1.661600
1.690596,2.340064,-1.662768
1.691542,2.343635,-1.663932
1.692498,2.347209,-1.665092
1.693464,2.350786,-1.666248
1.694441,2.354365,-1.667400
1.695429,2.357946,-1.668548
1.696426,2.361530,-1.669692
1.697434,2.365116,-1.670832
1.698452,2.368705,-1.671968
1.699481,2.372296,-1.673100
1.700520,2.375890,-1.674229
1.701569,2.379487,-1.675353
1.702628,2.383086,-1.676474
1.703697,2.386687,-1.677590
1.704777,2.390292,-1.678703
1.705866,2.393899,-1.679812
1.706966,2.397508,-1.680917
1.708075,2.401121,-1.682018
1.709195,2.404736,-1.683116
1.710325,2.408354,-1.684210
1.711464,2.411975,-1.685300
1.712613,2.415598,-1.686386
1.713772,2.419224,-1.687468
1.714941,2.422853,-1.688547
1.716120,2.426485,-1.689621
1.717308,2.430120,-1.690692
1.718506,2.433758,-1.691760
1.719713,2.437399,-1.692823
1.720930,2.441043,-1.693883
1.722157,2.444689,-1.694940
1.723393,2.448339,-1.695992
1.724638,2.451991,-1.697041
1.725893,2.455647,-1.698086
1.727157,2.459306,-1.699128
1.728430,2.462967,-1.700166
1.729713,2.466632,-1.701200
1.731004,2.470300,-1.702230
1.732305,2.473971,-1.703257
1.733615,2.477645,-1.704281
1.734933,2.481322,-1.705300
1.736261,2.485003,-1.706317
1.737597,2.488686,-1.707329
1.738943,2.492373,-1.708338
1.740296,2.496063,-1.709343
1.741659,2.499756,-1.710345
1.743030,2.503452,-1.711343
1.744410,2.507152,-1.712338
1.745798,2.510855,-1.713329
1.747195,2.514561,-1.714317
1.748600,2.518270,-1.715301
1.750013,2.521983,-1.716281
1.751434,2.525699,-1.717258
1.752864,2.529419,-1.718232
1.754301,2.533141,-1.719202
1.755747,2.536868,-1.720168
1.757201,2.540597,-1.721131
1.758662,2.544330,-1.722091
1.760131,2.548066,-1.723047
1.761608,2.551806,-1.723999
1.763093,2.555549,-1.724948
1.764585,2.559296,-1.725894
1.766084,2.563046,-1.726836
1.767591,2.566799,-1.727774
1.769106,2.570556,-1.728710
1.770627,2.574316,-1.729641
1.772156,2.578080,-1.730569
1.773692,2.581847,-1.731494
1.775235,2.585618,-1.732416
1.776784,2.589392,-1.733334
1.778341,2.593170,-1.734248
1.779904,2.596952,-1.735159
1.781475,2.600737,-1.736067
1.783051,2.604525,-1.736971
1.784635,2.608317,-1.737872
1.786224,2.612113,-1.738769
1.787821,2.615912,-1.739663
1.789423,2.619715,-1.740554
1.791031,2.623521,-1.741441
1.792646,2.627331,-1.742325
1.794267,2.631144,-1.743205
1.795894,2.634961,-1.744082
1.797526,2.638782,-1.744955
1.799164,2.642606,-1.745826
1.800808,2.646434,-1.746692
1.802458,2.650265,-1.747556
1.804113,2.654101,-1.748415
1.805773,2.657939,-1.749272
1.807439,2.661782,-1.750125
1.809110,2.665628,-1.750975
1.810786,2.669477,-1.751821
1.812467,2.673330,-1.752664
1.814153,2.677187,-1.753504
1.815844,2.681048,-1.754340
1.817540,2.684912,-1.755173
1.819241,2.688780,-1.756002
1.820946,2.692651,-1.756828
1.822655,2.696526,-1.757651
1.824369,2.700405,-1.758470
1.826087,2.704287,-1.759286
1.827810,2.708173,-1.760098
1.829536,2.712063,-1.760907
1.831267,2.715956,-1.761713
1.833001,2.719853,-1.762515
1.834740,2.723753,-1.763314
1.836482,2.727658,-1.764109
1.838228,2.731565,-1.764901
1.839977,2.735477,-1.765690
1.841730,2.739392,-1.766475
1.843486,2.743311,-1.767257
1.845245,2.747233,-1.768036
1.847008,2.751159,-1.768811
1.848774,2.755088,-1.769582
1.850542,2.759022,-1.770350
1.852314,2.762958,-1.771115
1.854088,2.766899,-1.771876
1.855865,2.770843,-1.772634
1.857645,2.774790,-1.773389
1.859427,2.778741,-1.774140
1.861211,2.782696,-1.774887
1.862998,2.786654,-1.775632
1.864787,2.790616,-1.776372
1.866578,2.794581,-1.777110
1.868371,2.798550,-1.777844
1.870166,2.802523,-1.778574
1.871963,2.806499,-1.779301
1.873761,2.810478,-1.780024
1.875561,2.814461,-1.780744
1.877363,2.818448,-1.781461
1.879166,2.822438,-1.782174
1.880971,2.826432,-1.782884
1.882776,2.830429,-1.783590
1.884583,2.834429,-1.784292
1.886391,2.838433,-1.784992
1.888200,2.842441,-1.785687
1.890010,2.846451,-1.786379
1.891820,2.850466,-1.787068
1.893631,2.854483,-1.787753
1.895443,2.858504,-1.788435
1.897255,2.862529,-1.789113
1.899067,2.866557,-1.789788
1.900880,2.870588,-1.790459
1.902693,2.874623,-1.791126
1.904506,2.878660,-1.791791
1.906319,2.882702,-1.792451
1.908132,2.886746,-1.793108
1.909945,2.890794,-1.793761
1.911758,2.894845,-1.794411
1.913570,2.898900,-1.795058
1.915381,2.902957,-1.795700
1.917192,2.907018,-1.796339
1.919003,2.911082,-1.796975
1.920812,2.915149,-1.797607
1.922621,2.919220,-1.798235
1.924429,2.923294,-1.798860
1.926236,2.927370,-1.799481
1.928042,2.931450,-1.800099
1.929846,2.935533,-1.800713
1.931649,2.939620,-1.801323
1.933451,2.943709,-1.801930
1.935252,2.947801,-1.802533
1.937050,2.951897,-1.803133
1.938847,2.955995,-1.803728
1.940643,2.960096,-1.804321
1.942436,2.964201,-1.804909
1.944228,2.968308,-1.805494
1.946018,2.972419,-1.806075
1.947805,2.976532,-1.806653
1.949591,2.980648,-1.807227
1.951374,2.984767,-1.807797
1.953154,2.988889,-1.808363
1.954933,2.993014,-1.808926
1.956708,2.997142,-1.809485
1.958482,3.001272,-1.810041
1.960252,3.005405,-1.810592
1.962020,3.009541,-1.811140
1.963784,3.013680,-1.811684
1.965546,3.017822,-1.812225
1.967305,3.021966,-1.812762
1.969061,3.026113,-1.813295
1.970814,3.030262,-1.813824
1.972563,3.034414,-1.814349
1.974309,3.038569,-1.814871
1.976051,3.042726,-1.815389
1.977790,3.046886,-1.815903
1.979526,3.051048,-1.816414
1.981258,3.055213,-1.816920
1.982986,3.059381,-1.817423
1.984710,3.063551,-1.817922
1.986430,3.067723,-1.818417
1.988147,3.071897,-1.818909
1.989859,3.076075,-1.819396
1.991567,3.080254,-1.819880
1.993271,3.084436,-1.820360
1.994971,3.088620,-1.820836
1.996667,3.092806,-1.821308
1.998358,3.096995,-1.821777
2.000044,3.101186,-1.822241
2.001726,3.105379,-1.822702
2.003404,3.109574,-1.823159
2.005077,3.113771,-1.823612
2.006745,3.117971,-1.824061
2.008408,3.122172,-1.824507
2.010066,3.126376,-1.824949
2.011719,3.130582,-1.825387
2.013368,3.134790,-1.825822
2.015011,3.139001,-1.826253
2.016649,3.143213,-1.826681
2.018282,3.147428,-1.827105
2.019909,3.151645,-1.827526
2.021531,3.155864,-1.827944
2.023148,3.160085,-1.828358
2.024759,3.164308,-1.828769
2.026364,3.168533,-1.829177
2.027964,3.172761,-1.829582
2.029558,3.176991,-1.829984
2.031147,3.181222,-1.830382
2.032729,3.185456,-1.830778
2.034306,3.189692,-1.831171
2.035876,3.193931,-1.831561
2.037441,3.198171,-1.831947
2.038999,3.202413,-1.832332
2.040551,3.206658,-1.832713
2.042097,3.210904,-1.833091
2.043637,3.215153,-1.833467
2.045170,3.219404,-1.833841
2.046697,3.223657,-1.834211
2.048217,3.227912,-1.834579
2.049730,3.232169,-1.834945
2.051237,3.236428,-1.835308
2.052737,3.240689,-1.835669
2.054231,3.244953,-1.836027
2.055717,3.249218,-1.836383
2.057197,3.253485,-1.836736
2.058669,3.257755,-1.837088
2.060135,3.262026,-1.837437
2.061593,3.266300,-1.837784
2.063045,3.270575,-1.838128
2.064488,3.274853,-1.838471
2.065925,3.279132,-1.838812
2.067354,3.283414,-1.839150
2.068776,3.287698,-1.839487
2.070191,3.291983,-1.839821
2.071597,3.296271,-1.840154
2.072996,3.300560,-1.840484
2.074388,3.304852,-1.840813
2.075772,3.309145,-1.841140
2.077147,3.313441,-1.841466
2.078515,3.317738,-1.841789
2.079876,3.322037,-1.842111
2.081228,3.326339,-1.842431
2.082572,3.330642,-1.842750
2.083908,3.334947,-1.843067
2.085235,3.339254,-1.843382
2.086555,3.343563,-1.843696
2.087866,3.347873,-1.844008
2.089169,3.352186,-1.844319
2.090464,3.356500,-1.844629
2.091750,3.360817,-1.844937
2.093027,3.365135,-1.845243
2.094297,3.369455,-1.845549
2.095557,3.373776,-1.845853
2.096809,3.378100,-1.846155
2.098052,3.382425,-1.846457
2.099286,3.386752,-1.846757
2.100511,3.391081,-1.847057
2.101728,3.395412,-1.847355
2.102936,3.399744,-1.847651
2.104134,3.404078,-1.847947
2.105324,3.408414,-1.848242
2.106504,3.412751,-1.848536
2.107676,3.417090,-1.848828
2.108838,3.421431,-1.849120
2.109991,3.425773,-1.849411
2.111135,3.430117,-1.849701
2.112269,3.434463,-1.849990
2.113394,3.438810,-1.850278
2.114510,3.443159,-1.850565
2.115616,3.447509,-1.850852
2.116712,3.451861,-1.851138
2.117799,3.456214,-1.851423
2.118877,3.460569,-1.851707
2.119945,3.464925,-1.851990
2.121003,3.469283,-1.852273
2.122051,3.473643,-1.852555
2.123090,3.478003,-1.852837
2.124118,3.482366,-1.853118
2.125137,3.486729,-1.853398
2.126146,3.491094,-1.853678
2.127145,3.495460,-1.853957
2.128135,3.499828,-1.854236
2.129114,3.504197,-1.854514
2.130083,3.508567,-1.854792
2.131042,3.512939,-1.855069
2.131991,3.517312,-1.855346
2.132929,3.521686,-1.855622
2.133858,3.526061,-1.855898
2.134776,3.530437,-1.856174
2.135684,3.534815,-1.856449
2.136582,3.539194,-1.856724
2.137470,3.543574,-1.856999
2.138347,3.547955,-1.857273
2.139213,3.552337,-1.857547
2.140070,3.556720,-1.857821
2.140916,3.561104,-1.858095
2.141751,3.565489,-1.858368
2.142576,3.569875,-1.858641
2.143390,3.574262,-1.858914
2.144194,3.578650,-1.859187
2.144987,3.583039,-1.859459
2.145770,3.587429,-1.859732
2.146542,3.591820,-1.860004
2.147303,3.596211,-1.860276
2.148054,3.600604,-1.860548
2.148794,3.604997,-1.860820
2.149523,3.609390,-1.861092
2.150242,3.613785,-1.861364
2.150950,3.618180,-1.861635
2.151647,3.622576,-1.861907
2.152333,3.626973,-1.862179
2.153008,3.631370,-1.862450
2.153673,3.635767,-1.862722
2.154326,3.640166,-1.862994
2.154969,3.644564,-1.863265
2.155601,3.648964,-1.863537
2.156222,3.653363,-1.863809
2.156833,3.657763,-1.864080
2.157432,3.662164,-1.864352
2.158020,3.666565,-1.864624
2.158598,3.670966,-1.864896
2.159164,3.675368,-1.865168
2.159720,3.679769,-1.865440
2.160264,3.684171,-1.865712
2.160798,3.688574,-1.865985
2.161320,3.692976,-1.866257
2.161832,3.697379,-1.866530
2.162332,3.701781,-1.866802
2.162822,3.706184,-1.867075
2.163301,3.710587,-1.867348
2.163768,3.714990,-1.867621
2.164225,3.719392,-1.867894
2.164671,3.723795,-1.868167
2.165105,3.728198,-1.868441
2.165529,3.732600,-1.868714
2.165941,3.737003,-1.868988
2.166343,3.741405,-1.869262
2.166734,3.745807,-1.869536
2.167113,3.750208,-1.869810
2.167482,3.754610,-1.870085
2.167840,3.759011,-1.870359
2.168186,3.763412,-1.870634
2.168522,3.767812,-1.870909
2.168847,3.772212,-1.871184
2.169161,3.776611,-1.871459
2.169464,3.781010,-1.871734
2.169756,3.785408,-1.872010
2.170037,3.789806,-1.872285
2.170307,3.794203,-1.872561
2.170566,3.798599,-1.872837
2.170815,3.802995,-1.873113
2.171052,3.807390,-1.873390
2.171279,3.811784,-1.873666
2.171495,3.816177,-1.873943
2.171700,3.820570,-1.874219
2.171894,3.824962,-1.874496
2.172077,3.829352,-1.874773
2.172250,3.833742,-1.875050
2.172412,3.838131,-1.875328
2.172564,3.842518,-1.875605
2.172704,3.846905,-1.875882
2.172834,3.851290,-1.876160
2.172953,3.855675,-1.876438
2.173062,3.860058,-1.876715
2.173160,3.864440,-1.876993
2.173248,3.868820,-1.877271
2.173325,3.873200,-1.877549
2.173391,3.877577,-1.877827
2.173448,3.881954,-1.878105
2.173493,3.886329,-1.878383
2.173528,3.890703,-1.878661
2.173553,3.895075,-1.878939
2.173568,3.899445,-1.879217
2.173572,3.903814,-1.879495
2.173566,3.908182,-1.879773
2.173550,3.912547,-1.880051
2.173523,3.916911,-1.880329
2.173487,3.921273,-1.880607
2.173440,3.925634,-1.880885
2.173383,3.929992,-1.881163
2.173316,3.934349,-1.881440
2.173239,3.938703,-1.881718
2.173152,3.943056,-1.881995
2.173055,3.947407,-1.882272
2.172949,3.951755,-1.882550
2.172832,3.956102,-1.882826
2.172706,3.960446,-1.883103
2.172570,3.964788,-1.883380
2.172424,3.969128,-1.883656
2.172269,3.973466,-1.883932
2.172104,3.977801,-1.884208
2.171930,3.982134,-1.884484
2.171746,3.986465,-1.884759
2.171553,3.990793,-1.885034
2.171350,3.995119,-1.885309
2.171138,3.999442,-1.885583
2.170917,4.003762,-1.885857
2.170687,4.008080,-1.886131
2.170447,4.012396,-1.886404
2.170199,4.016708,-1.886677
2.169941,4.021018,-1.886950
2.169675,4.025325,-1.887222
2.169400,4.029630,-1.887493
2.169116,4.033931,-1.887764
2.168823,4.038230,-1.888034
2.168522,4.042525,-1.888304
2.168212,4.046818,-1.888574
2.167893,4.051108,-1.888842
2.167566,4.055394,-1.889111
2.167231,4.059677,-1.889378
2.166887,4.063958,-1.889645
2.166536,4.068235,-1.889911
2.166176,4.072509,-1.890176
2.165808,4.076779,-1.890441
2.165432,4.081047,-1.890705
2.165048,4.085311,-1.890968
2.164656,4.089571,-1.891230
2.164257,4.093828,-1.891492
2.163850,4.098082,-1.891752
2.163435,4.102332,-1.892012
2.163013,4.106579,-1.892271
2.162583,4.110822,-1.892529
2.162146,4.115061,-1.892785
2.161702,4.119297,-1.893041
2.161251,4.123529,-1.893296
2.160792,4.127758,-1.893549
2.160327,4.131982,-1.893802
2.159855,4.136203,-1.894053
2.159376,4.140420,-1.894303
2.158890,4.144633,-1.894552
2.158398,4.148842,-1.894800
2.157899,4.153048,-1.895046
2.157393,4.157249,-1.895291
2.156882,4.161446,-1.895535
2.156364,4.165639,-1.895778
2.155840,4.169829,-1.896019
2.155310,4.174014,-1.896258
2.154774,4.178195,-1.896496
2.154232,4.182371,-1.896733
2.153685,4.186544,-1.896967
2.153132,4.190712,-1.897201
2.152573,4.194876,-1.897432
2.152009,4.199036,-1.897663
2.151440,4.203191,-1.897891
2.150865,4.207342,-1.898117
2.150285,4.211488,-1.898342
2.149701,4.215630,-1.898565
2.149111,4.219768,-1.898786
2.148516,4.223901,-1.899006
2.147917,4.228030,-1.899223
2.147314,4.232154,-1.899438
2.146705,4.236273,-1.899651
2.146093,4.240388,-1.899863
2.145476,4.244499,-1.900072
2.144855,4.248604,-1.900279
2.144230,4.252705,-1.900483
2.143601,4.256801,-1.900686
2.142969,4.260893,-1.900886
2.142332,4.264980,-1.901084
2.141692,4.269061,-1.901280
2.141049,4.273139,-1.901473
2.140402,4.277211,-1.901664
2.139752,4.281278,-1.901852
2.139099,4.285341,-1.902038
2.138443,4.289398,-1.902221
2.137784,4.293451,-1.902401
2.137123,4.297499,-1.902579
2.136458,4.301542,-1.902754
2.135792,4.305579,-1.902927
2.135122,4.309612,-1.903096
2.134451,4.313640,-1.903263
2.133777,4.317663,-1.903427
2.133101,4.321680,-1.903588
2.132424,4.325693,-1.903746
2.131744,4.329700,-1.903901
2.131063,4.333702,-1.904052
2.130381,4.337700,-1.904201
2.129696,4.341692,-1.904346
2.129011,4.345679,-1.904489
2.128325,4.349660,-1.904628
2.127637,4.353637,-1.904763
2.126948,4.357608,-1.904895
2.126259,4.361574,-1.905024
2.125569,4.365535,-1.905149
2.124879,4.369490,-1.905271
2.124188,4.373440,-1.905389
2.123496,4.377385,-1.905504
2.122805,4.381325,-1.905615
2.122113,4.385260,-1.905722
2.121422,4.389189,-1.905825
2.120731,4.393112,-1.905925
2.120040,4.397031,-1.906021
2.119349,4.400944,-1.906113
2.118659,4.404852,-1.906200
2.117970,4.408754,-1.906284
2.117282,4.412651,-1.906364
2.116595,4.416543,-1.906439
2.115909,4.420429,-1.906511
2.115224,4.424310,-1.906578
2.114540,4.428186,-1.906640
2.113858,4.432056,-1.906699
2.113178,4.435920,-1.906753
2.112499,4.439780,-1.906803
2.111822,4.443634,-1.906848
2.111147,4.447482,-1.906888
2.110475,4.451325,-1.906924
2.109804,4.455163,-1.906956
2.109136,4.458996,-1.906982
2.108471,4.462823,-1.907005
2.107808,4.466645,-1.907022
2.107148,4.470461,-1.907035
2.106491,4.474273,-1.907044
2.105837,4.478079,-1.907047
2.105186,4.481880,-1.907047
2.104539,4.485676,-1.907041
2.103895,4.489467,-1.907031
2.103254,4.493253,-1.907016
2.102617,4.497033,-1.906997
2.101984,4.500809,-1.906973
2.101355,4.504580,-1.906944
2.100730,4.508345,-1.906911
2.100109,4.512106,-1.906873
2.099492,4.515862,-1.906830
2.098880,4.519613,-1.906783
2.098272,4.523359,-1.906731
2.097669,4.527101,-1.906674
2.097071,4.530838,-1.906612
2.096477,4.534570,-1.906546
2.095889,4.538297,-1.906475
2.095306,4.542020,-1.906400
2.094728,4.545738,-1.906319
2.094155,4.549451,-1.906234
2.093588,4.553160,-1.906144
2.093026,4.556864,-1.906050
2.092470,4.560564,-1.905950
2.091920,4.564260,-1.905846
2.091376,4.567951,-1.905738
2.090838,4.571638,-1.905624
2.090306,4.575320,-1.905506
2.089780,4.578998,-1.905383
2.089261,4.582672,-1.905255
2.088748,4.586342,-1.905122
2.088242,4.590007,-1.904984
2.087742,4.593668,-1.904842
2.087250,4.597326,-1.904695
2.086764,4.600979,-1.904543
2.086285,4.604628,-1.904387
2.085814,4.608273,-1.904225
2.085349,4.611914,-1.904059
2.084892,4.615552,-1.903888
2.084443,4.619185,-1.903712
2.084001,4.622815,-1.903531
2.083566,4.626440,-1.903346
2.083140,4.630062,-1.903155
2.082721,4.633681,-1.902960
2.082310,4.637296,-1.902760
2.081907,4.640907,-1.902555
2.081513,4.644514,-1.902345
2.081126,4.648118,-1.902130
2.080748,4.651718,-1.901911
2.080379,4.655315,-1.901687
2.080018,4.658909,-1.901457
2.079665,4.662499,-1.901223
2.079322,4.666086,-1.900984
2.078987,4.669669,-1.900741
2.078661,4.673250,-1.900492
2.078344,4.676827,-1.900238
2.078036,4.680401,-1.899980
2.077737,4.683971,-1.899717
2.077448,4.687539,-1.899449
2.077168,4.691104,-1.899175
2.076897,4.694665,-1.898897
2.076636,4.698224,-1.898615
2.076385,4.701780,-1.898327
2.076143,4.705333,-1.898034
2.075911,4.708883,-1.897737
2.075689,4.712430,-1.897434
2.075476,4.715974,-1.897127
2.075274,4.719516,-1.896815
2.075082,4.723055,-1.896498
2.074900,4.726592,-1.896176
2.074729,4.730126,-1.895849
2.074568,4.733657,-1.895517
2.074417,4.737186,-1.895181
2.074276,4.740712,-1.894839
2.074147,4.744236,-1.894492
2.074027,4.747758,-1.894141
2.073919,4.751277,-1.893785
2.073821,4.754794,-1.893424
2.073735,4.758309,-1.893058
2.073659,4.761822,-1.892687
2.073594,4.765332,-1.892311
2.073540,4.768841,-1.891930
2.073498,4.772347,-1.891544
2.073466,4.775851,-1.891154
2.073446,4.779353,-1.890758
2.073437,4.782854,-1.890358
2.073440,4.786352,-1.889953
2.073454,4.789849,-1.889543
2.073479,4.793344,-1.889128
2.073517,4.796837,-1.888708
2.073565,4.800328,-1.888283
2.073626,4.803817,-1.887853
2.073698,4.807305,-1.887419
2.073782,4.810791,-1.886979
2.073878,4.814276,-1.886535
2.073986,4.817759,-1.886086
2.074105,4.821241,-1.885632
2.074237,4.824721,-1.885173
2.074381,4.828200,-1.884709
2.074537,4.831677,-1.884240
2.074705,4.835153,-1.883767
2.074885,4.838628,-1.883288
2.075078,4.842101,-1.882805
2.075283,4.845574,-1.882317
2.075500,4.849045,-1.881824
2.075729,4.852515,-1.881327
2.075971,4.855984,-1.880824
2.076226,4.859451,-1.880317
2.076493,4.862918,-1.879805
2.076772,4.866384,-1.879288
2.077064,4.869849,-1.878766
2.077369,4.873313,-1.878239
2.077686,4.876776,-1.877708
2.078016,4.880238,-1.877171
2.078358,4.883699,-1.876630
2.078713,4.887160,-1.876084
2.079081,4.890620,-1.875534
2.079462,4.894079,-1.874978
2.079856,4.897538,-1.874418
2.080262,4.900996,-1.873853
2.080681,4.904453,-1.873283
2.081113,4.907910,-1.872708
2.081558,4.911367,-1.872129
2.082016,4.914823,-1.871545
2.082487,4.918279,-1.870956
2.082970,4.921734,-1.870362
2.083467,4.925189,-1.869764
2.083977,4.928643,-1.869161
2.084499,4.932098,-1.868553
2.085034,4.935552,-1.867940
2.085583,4.939006,-1.867323
2.086144,4.942460,-1.866701
2.086719,4.945913,-1.866074
2.087306,4.949367,-1.865442
2.087906,4.952820,-1.864806
2.088520,4.956274,-1.864165
2.089146,4.959728,-1.863520
2.089785,4.963181,-1.862869
2.090437,4.966635,-1.862214
2.091103,4.970089,-1.861554
2.091781,4.973543,-1.860890
2.092472,4.976997,-1.860221
2.093176,4.980452,-1.859547
2.093893,4.983906,-1.858869
2.094623,4.987361,-1.858185
2.095366,4.990817,-1.857498
2.096122,4.994272,-1.856805
2.096891,4.997729,-1.856108
2.097673,5.001185,-1.855406
2.098467,5.004642,-1.854700
2.099275,5.008100,-1.853989
2.100095,5.011558,-1.853273
2.100928,5.015017,-1.852553
2.101773,5.018476,-1.851828
2.102632,5.021936,-1.851099
2.103503,5.025396,-1.850365
2.104387,5.028857,-1.849626
2.105283,5.032319,-1.848883
2.106193,5.035782,-1.848135
2.107114,5.039246,-1.847382
2.108049,5.042710,-1.846625
2.108996,5.046175,-1.845863
2.109955,5.049641,-1.845097
2.110927,5.053108,-1.844326
2.111911,5.056576,-1.843551
2.112908,5.060045,-1.842771
2.113917,5.063514,-1.841986
2.114938,5.066985,-1.841197
2.115972,5.070457,-1.840404
2.117017,5.073930,-1.839606
2.118075,5.077404,-1.838803
2.119145,5.080879,-1.837996
2.120227,5.084356,-1.837184
2.121322,5.087833,-1.836368
2.122428,5.091312,-1.835547
2.123546,5.094792,-1.834722
2.124676,5.098273,-1.833892
2.125817,5.101755,-1.833058
2.126971,5.105239,-1.832219
2.128136,5.108724,-1.831376
2.129313,5.112211,-1.830528
2.130501,5.115698,-1.829676
2.131701,5.119188,-1.828819
2.132912,5.122678,-1.827958
2.134135,5.126170,-1.827092
2.135369,5.129664,-1.826222
2.136615,5.133159,-1.825347
2.137871,5.136656,-1.824468
2.139139,5.140154,-1.823585
2.140418,5.143654,-1.822697
2.141707,5.147155,-1.821805
2.143008,5.150658,-1.820908
2.144320,5.154162,-1.820006
2.145642,5.157668,-1.819101
2.146975,5.161176,-1.818191
2.148319,5.164686,-1.817276
2.149673,5.168197,-1.816357
2.151037,5.171710,-1.815434
2.152412,5.175224,-1.814506
2.153798,5.178741,-1.813574
2.155193,5.182259,-1.812638
2.156599,5.185779,-1.811697
2.158015,5.189300,-1.810751
2.159441,5.192824,-1.809802
2.160876,5.196349,-1.808848
2.162322,5.199877,-1.807889
2.163777,5.203406,-1.806926
2.165242,5.206937,-1.805959
2.166717,5.210470,-1.804988
2.168201,5.214005,-1.804012
2.169694,5.217541,-1.803031
2.171197,5.221080,-1.802047
2.172708,5.224621,-1.801058
2.174229,5.228163,-1.800065
