psi_m,x_m,y_m
0.463664,10.424757,4.212378
0.463664,10.424757,4.212378
0.463664,10.424757,4.212378
0.463664,10.424757,4.212378
0.463664,10.424757,4.212378
0.463664,10.424757,4.212378
0.463664,10.424757,4.212378
0.463664,10.424757,4.212378
0.463664,10.424757,4.212378
0.463664,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463663,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463662,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463661,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463660,10.424758,4.212378
0.463659,10.424758,4.212378
0.463659,10.424758,4.212378
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463659,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463658,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463657,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463656,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463655,10.424758,4.212377
0.463654,10.424758,4.212377
0.463654,10.424758,4.212377
0.463654,10.424758,4.212377
0.463654,10.424758,4.212377
0.463654,10.424758,4.212377
0.463654,10.424758,4.212377
0.463654,10.424758,4.212377
0.463654,10.424758,4.212377
0.463654,10.424758,4.212377
0.463654,10.424758,4.212377
0.463654,10.424758,4.212377
0.463653,10.424758,4.212377
0.463653,10.424758,4.212377
