PosXRight,PosYRight,alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2,Absolute Time
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.440036
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.450037
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.460038
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.470037
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.480038
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.490037
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.500038
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.510039
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.520039
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.530038
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.540040
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.550039
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.560039
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.570041
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.580040
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.590040
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.600040
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.610042
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.620040
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.630042
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.640042
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.650042
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.660042
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.670043
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.680043
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.690043
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.700043
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.710044
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.720044
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.730044
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.740044
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.750044
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.760045
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.770045
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.780045
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.790044
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.800045
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.810045
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.820046
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.830045
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.840046
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.850046
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.860047
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.870048
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.880047
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.890048
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.900048
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.910049
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.920049
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.930049
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.940049
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.950049
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.960048
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.970048
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.980050
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881926.990052
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881927.000049
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881927.010051
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881927.020051
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881927.030051
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881927.040051
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881927.050052
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881927.060052
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881927.070053
0.000000,0.164953,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881927.080053
0.000000,0.164953,3.141593,3.141593,0.300000,0.300000,0.000000,0.070795,0.070795,3568881927.090052
0.000000,0.505142,3.141593,3.141593,0.300000,0.300000,0.000000,0.070795,0.070795,3568881927.100053
0.000000,0.505142,3.141593,3.141593,0.300000,0.300000,0.000000,0.216799,0.216799,3568881927.110054
0.000000,0.793817,3.141593,3.141593,0.300000,0.300000,0.000000,0.216799,0.216799,3568881927.120054
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.340694,0.340694,3568881927.130053
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.140054
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.150053
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.160053
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.170055
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.180054
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.190055
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.200054
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.210055
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.220054
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.230057
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.240057
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.250056
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.260056
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.270056
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.280056
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.290057
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.300056
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.310058
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.320058
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.330058
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.340057
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.350058
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.360061
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.370060
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.380060
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.390060
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.400061
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.410061
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.420062
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.430060
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.440061
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.450060
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.460059
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.470061
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.480062
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.490062
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.500064
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.510064
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.520064
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.530062
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.540064
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.550065
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.560062
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.570065
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.580066
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.590067
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.600065
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.610067
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.620067
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.630067
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.640067
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.650067
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.660068
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.670068
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.680068
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.690068
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.700069
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.710069
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.720069
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.730069
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.740070
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.750071
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.760067
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.770070
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.780069
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.790072
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.800072
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.810071
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.820074
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.830072
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.840072
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.850074
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.860072
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.870074
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.880073
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.890075
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.900076
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.910076
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.920077
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.930074
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.940074
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.950076
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.960076
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.970073
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.980075
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881927.990075
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.000075
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.010075
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.020076
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.030077
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.040075
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.050077
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.060074
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.070077
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.080077
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.090077
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.100078
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.110076
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.120079
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.130078
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.140078
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.150079
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.160078
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.170079
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.180079
0.000000,1.000000,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.190080
0.000000,-0.350536,3.141593,3.141593,0.300000,0.300000,0.000000,0.429185,0.429185,3568881928.200078
0.000000,-0.350536,0.000000,0.000000,0.300000,0.300000,0.000000,0.150444,0.150444,3568881928.210081
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.150444,0.150444,3568881928.220081
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.230080
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.240080
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.250080
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.260080
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.270081
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.280081
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.290079
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.300081
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.310082
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.320080
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.330082
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.340083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.350082
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.360081
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.370083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.380083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.390083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.400083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.410083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.420083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.430084
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.440082
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.450082
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.460082
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.470082
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.480082
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.490083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.500083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.510083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.520082
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.530083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.540083
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.550084
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.560085
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.570082
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881928.580082
