PosXRight,PosYRight,alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2,Absolute Time
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881945.940541
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881945.950542
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881945.960543
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881945.970542
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881945.980542
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881945.990542
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.000543
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.010544
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.020543
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.030543
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.040544
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.050545
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.060543
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.070546
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.080546
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.090545
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.100546
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.110546
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.120545
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.130548
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.140547
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.150548
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.160546
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.170547
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.180547
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.190549
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.200549
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.210548
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.220549
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.230548
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.240549
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.250549
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.260550
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.270549
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.280550
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.290550
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.300551
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.310552
-1.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.320551
-1.000000,-1.000000,-1.570796,-1.570796,0.300000,0.300000,-0.205941,0.196815,0.196815,3568881946.330552
-1.000000,-1.000000,-0.429966,-0.429966,0.300000,0.300000,-0.205941,0.472161,0.472161,3568881946.340552
-1.000000,-1.000000,-0.429966,-0.429966,0.300000,0.300000,-0.205941,0.472161,0.472161,3568881946.350552
-1.000000,-1.000000,-0.429966,-0.429966,0.300000,0.300000,-0.205941,0.472161,0.472161,3568881946.360551
-1.000000,-1.000000,-0.429966,-0.429966,0.300000,0.300000,-0.205941,0.472161,0.472161,3568881946.370553
-1.000000,-1.000000,-0.429966,-0.429966,0.300000,0.300000,-0.205941,0.472161,0.472161,3568881946.380553
0.000000,-1.000000,-0.429966,-0.429966,0.300000,0.300000,-0.205941,0.472161,0.472161,3568881946.390553
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.429185,0.429185,3568881946.400553
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.410554
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.420554
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.430555
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.440555
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.450555
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.460553
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.470556
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.480556
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.490557
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.500557
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.510556
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.520557
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.530558
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.540557
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.550559
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.560557
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.570558
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.580558
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.590559
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.600559
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.610560
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.620560
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.630559
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.640561
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.650559
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.660559
0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568881946.670562
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.069602,0.078534,0.078534,3568881946.680561
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.069602,0.078534,0.078534,3568881946.690561
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.120652,0.136135,0.136135,3568881946.700562
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.120652,0.136135,0.136135,3568881946.710562
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.201863,0.227767,0.227767,3568881946.720561
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.201863,0.227767,0.227767,3568881946.730563
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.238989,0.269658,0.269658,3568881946.740563
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.238989,0.269658,0.269658,3568881946.750563
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.359655,0.405808,0.405808,3568881946.760562
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.359655,0.405808,0.405808,3568881946.770563
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.780564
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.790565
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.800565
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.810565
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.820564
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.830564
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.840565
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.850566
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.860566
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.870567
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.880566
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.890566
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.900566
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.910567
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.920568
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.930567
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.940568
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.950568
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.960567
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.970570
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.980570
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881946.990569
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.000569
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.010570
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.020570
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.030572
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.040572
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.050572
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.060570
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.070571
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.080571
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.090573
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.100573
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.110572
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.120573
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.130572
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.140573
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.150574
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.160574
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.170574
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.180573
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.190574
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.200574
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.210576
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.220576
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.230575
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.240575
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.250576
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.260576
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.270578
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.280578
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.290577
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.300577
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.310578
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.320579
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.330580
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.340577
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.350578
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.360579
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.370578
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.380580
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.390581
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.400581
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.410580
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.420581
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.430580
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.440581
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.450582
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.460582
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.470582
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.480581
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.490582
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.500582
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.510583
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.520583
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.530582
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.540584
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.550584
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.560582
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.570586
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.580586
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.590587
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.600585
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.610585
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.620585
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.630588
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.640587
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.650587
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.660587
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.670587
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.680587
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.690589
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.700588
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.710588
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.720588
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.730589
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.740588
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.750590
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.760590
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.770590
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.780590
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.790590
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.800591
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.810591
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.820591
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.830591
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.840592
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.850592
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.860592
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.870594
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.880593
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.890594
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.900593
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.910593
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.920594
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.930596
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.940595
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.950594
0.000000,0.000000,-1.570796,-1.570796,0.300000,0.300000,0.450145,0.507911,0.507911,3568881947.960595
