Model Time,Reset,k_0,L1_diag(1,1),L1_diag(2,1),L1_diag(3,1),L2_diag (1,1),L2_diag (2,1),L2_diag (3,1),L3_diag(1,1),L3_diag(2,1),L3_diag(3,1),drop_out,eta_dot_imu,psi_d,x_d,y_d,N_d,X_d,Y_d,integrator reset model,psi_bar,psi_hat,r_dot,u_dot,v_dot,x_bar,x_hat,y_bar,y_hat,u_hat,psi_1,x_1,y_1
266.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.347067,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.200002,0.200002,0.600006,0.400054,0.407315,-0.100016,0.100016,-0.101858,0.101858,-0.335963,2.584298,-1.591317,-0.968860
266.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.347072,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.200002,0.200002,0.600006,0.400054,0.407311,-0.100016,0.100016,-0.101857,0.101857,-0.335984,2.584298,-1.591317,-0.968860
266.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.347078,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.200002,0.200002,0.600006,0.400053,0.407306,-0.100016,0.100016,-0.101856,0.101856,-0.336004,2.584298,-1.591317,-0.968860
266.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.347083,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.200002,0.200002,0.600006,0.400053,0.407301,-0.100015,0.100015,-0.101855,0.101855,-0.336025,2.584298,-1.591317,-0.968860
266.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.347088,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.200002,0.200002,0.600006,0.400053,0.407297,-0.100015,0.100015,-0.101854,0.101854,-0.336046,2.584298,-1.591317,-0.968860
266.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.347094,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.200002,0.200002,0.600006,0.400052,0.407292,-0.100015,0.100015,-0.101853,0.101853,-0.336067,2.584298,-1.591317,-0.968860
266.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.347099,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.200002,0.200002,0.600006,0.400052,0.407288,-0.100015,0.100015,-0.101851,0.101851,-0.336087,2.584298,-1.591317,-0.968860
266.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.347104,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.200002,0.200002,0.600006,0.400052,0.407283,-0.100015,0.100015,-0.101850,0.101850,-0.336108,2.584298,-1.591317,-0.968860
266.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.347110,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.200002,0.200002,0.600006,0.400052,0.407278,-0.100015,0.100015,-0.101849,0.101849,-0.336129,2.584298,-1.591317,-0.968860
266.990000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.347115,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.200002,0.200002,0.600006,0.400051,0.407274,-0.100015,0.100015,-0.101848,0.101848,-0.336149,2.584298,-1.591317,-0.968860
