Model Time,Reset,k_0,L1_diag(1,1),L1_diag(2,1),L1_diag(3,1),L2_diag (1,1),L2_diag (2,1),L2_diag (3,1),L3_diag(1,1),L3_diag(2,1),L3_diag(3,1),drop_out,eta_dot_imu,psi_d,x_d,y_d,N_d,X_d,Y_d,integrator reset model,psi_bar,psi_hat,r_dot,u_dot,v_dot,x_bar,x_hat,y_bar,y_hat,u_hat,psi_1,x_1,y_1,alpha_VSP1,d,alpha_VSP2,d,omega_VSP1,d,omega_VSP2,d,u_BT,d,u_VSP1,d,u_VSP2,d
231.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.034520,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.468431,0.468431,0.292733,0.294094,0.230173,-0.024463,0.024463,-0.048917,0.048917,0.064218,2.960506,0.418618,0.089162,-1.570796,-1.570796,0.300000,0.300000,0.450145,1.000000,1.000000
231.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.063678,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.457421,0.457421,0.282721,0.308400,0.231188,-0.026457,0.026457,-0.049260,0.049260,0.063494,2.960506,0.418618,0.089162,-1.570796,-1.570796,0.300000,0.300000,0.450145,1.000000,1.000000
231.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.092532,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.446637,0.446637,0.272686,0.322619,0.232174,-0.028513,0.028513,-0.049600,0.049600,0.062769,2.960506,0.418618,0.089162,-1.570796,-1.570796,0.300000,0.300000,0.450145,1.000000,1.000000
231.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.120969,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.436073,0.436073,0.262475,0.336750,0.233134,-0.030628,0.030628,-0.049936,0.049936,0.062046,2.960506,0.418618,0.089162,-1.570796,-1.570796,0.300000,0.300000,0.450145,1.000000,1.000000
231.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.148892,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.425719,0.425719,0.252102,0.350792,0.234068,-0.032797,0.032797,-0.050268,0.050268,0.061322,2.960506,0.418618,0.089162,-1.570796,-1.570796,0.300000,0.300000,0.450145,1.000000,1.000000
231.990000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.176221,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.415569,0.415569,0.241583,0.364742,0.234978,-0.035019,0.035019,-0.050596,0.050596,0.060599,2.960506,0.418618,0.089162,-1.570796,-1.570796,0.300000,0.300000,0.450145,1.000000,1.000000
232.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.202888,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.405614,0.405614,0.230935,0.378599,0.235864,-0.037289,0.037289,-0.050919,0.050919,0.059876,2.960506,0.418618,0.089162,-1.570796,-1.570796,0.300000,0.300000,0.450145,1.000000,1.000000
232.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.228839,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.395848,0.395848,0.220172,0.392361,0.236725,-0.039607,0.039607,-0.051239,0.051239,0.059154,2.960506,0.418618,0.089162,-1.570796,-1.570796,0.300000,0.300000,0.450145,1.000000,1.000000
232.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.254035,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.386264,0.386264,0.209309,0.406028,0.237563,-0.041967,0.041967,-0.051555,0.051555,0.058432,2.960506,0.418618,0.089162,-1.570796,-1.570796,0.300000,0.300000,0.450145,1.000000,1.000000
232.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.278446,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.376855,0.376855,0.198362,0.419597,0.238378,-0.044369,0.044369,-0.051866,0.051866,0.057710,2.960506,0.418618,0.089162,-1.570796,-1.570796,0.300000,0.300000,0.450145,1.000000,1.000000
