Model Time,Reset,k_0,L1_diag(1,1),L1_diag(2,1),L1_diag(3,1),L2_diag (1,1),L2_diag (2,1),L2_diag (3,1),L3_diag(1,1),L3_diag(2,1),L3_diag(3,1),drop_out,eta_dot_imu,psi_d,x_d,y_d,N_d,X_d,Y_d,integrator reset model,psi_bar,psi_hat,r_dot,u_dot,v_dot,x_bar,x_hat,y_bar,y_hat,u_hat,psi_1,x_1,y_1
37.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.406313,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.199989,0.199989,0.599967,0.399910,0.362315,-0.099977,0.099977,-0.090426,0.090426,-0.338490,0.000000,0.000000,0.000000
37.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.406280,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.199989,0.199989,0.599967,0.399910,0.362339,-0.099977,0.099977,-0.090433,0.090433,-0.338503,0.000000,0.000000,0.000000
37.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.406246,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.199989,0.199989,0.599967,0.399910,0.362363,-0.099977,0.099977,-0.090439,0.090439,-0.338517,0.000000,0.000000,0.000000
37.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.406213,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.199989,0.199989,0.599967,0.399910,0.362387,-0.099977,0.099977,-0.090445,0.090445,-0.338530,0.000000,0.000000,0.000000
37.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.406180,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.199989,0.199989,0.599967,0.399910,0.362411,-0.099977,0.099977,-0.090451,0.090451,-0.338543,0.000000,0.000000,0.000000
37.510000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.406146,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.199989,0.199989,0.599967,0.399911,0.362434,-0.099977,0.099977,-0.090457,0.090457,-0.338557,0.000000,0.000000,0.000000
37.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.406113,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.199989,0.199989,0.599967,0.399911,0.362458,-0.099977,0.099977,-0.090463,0.090463,-0.338570,0.000000,0.000000,0.000000
37.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.406080,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.199989,0.199989,0.599967,0.399911,0.362482,-0.099977,0.099977,-0.090469,0.090469,-0.338583,0.000000,0.000000,0.000000
37.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.406046,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.199989,0.199989,0.599967,0.399911,0.362506,-0.099977,0.099977,-0.090475,0.090475,-0.338596,0.000000,0.000000,0.000000
37.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.406013,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.199989,0.199989,0.599967,0.399911,0.362530,-0.099977,0.099977,-0.090481,0.090481,-0.338610,0.000000,0.000000,0.000000
